date,nav,n_positions
2013-01-17,1.10499101920745,30
2013-01-18,1.1069239230697867,30
2013-01-22,1.1094339519371441,30
2013-01-23,1.1102698858724958,30
2013-01-24,1.1322764677498365,30
2013-01-25,1.1459449801439077,30
2013-01-28,1.142782715621294,30
2013-01-29,1.1501248582946988,30
2013-01-30,1.1449838736489655,30
2013-01-31,1.1402102602532782,30
2013-02-01,1.1527990339944396,30
2013-02-04,1.1449794522668046,30
2013-02-05,1.1568638056462432,30
2013-02-06,1.1577399180825236,30
2013-02-07,1.1564209624931012,30
2013-02-08,1.1648858512409408,30
2013-02-11,1.1626518126859877,30
2013-02-12,1.165105147606477,30
2013-02-13,1.1636385733204337,30
2013-02-14,1.163429762127993,30
2013-02-15,1.1643361177967861,30
2013-02-19,1.1683777118128262,30
2013-02-20,1.1559513845443934,30
2013-02-21,1.1490257167131082,30
2013-02-22,1.1601023474894578,30
2013-02-25,1.1437670901229968,30
2013-02-26,1.1510830157612826,30
2013-02-27,1.1671426960357407,30
2013-02-28,1.1666956612812402,30
2013-03-01,1.170950876151527,30
2013-03-04,1.17775996831301,30
2013-03-05,1.1896873306485616,30
2013-03-06,1.1929761880425134,30
2013-03-07,1.193576983008563,30
2013-03-08,1.200334313404263,30
2013-03-11,1.2040648892357633,30
2013-03-12,1.2038190084503408,30
2013-03-13,1.205654363976188,30
2013-03-14,1.209277488206518,30
2013-03-15,1.2019068057930777,30
2013-03-18,1.1937478378917818,30
2013-03-19,1.1925899600571226,30
2013-03-20,1.1994557895508289,30
2013-03-21,1.1909557092756313,30
2013-03-22,1.203338876728598,30
2013-03-25,1.1998012300611722,30
2013-03-26,1.2111298573689684,30
2013-03-27,1.214352367376387,30
2013-03-28,1.224595778987139,30
2013-04-01,1.2211060928444593,30
2013-04-02,1.232752717437369,30
2013-04-03,1.2222156136552351,30
2013-04-04,1.2285862382556396,30
2013-04-05,1.2223053421265409,30
2013-04-08,1.2305424864410963,30
2013-04-09,1.2360681840073762,30
2013-04-10,1.251569198863936,30
2013-04-11,1.2584482076884764,30
2013-04-12,1.258794617797946,30
2013-04-15,1.2349786459652137,30
2013-04-16,1.2531797097275588,30
2013-04-17,1.2427601210666035,30
2013-04-18,1.2342783946580036,30
2013-04-19,1.250277739547067,30
2013-04-22,1.2567633781364405,30
2013-04-23,1.2659358012467636,30
2013-04-24,1.2619666042642603,30
2013-04-25,1.2743568209636948,30
2013-04-26,1.2724251134847875,30
2013-04-29,1.2810246784562616,30
2013-04-30,1.283480975183659,30
2013-05-01,1.2728221546832512,30
2013-05-02,1.2839235267224849,30
2013-05-03,1.297128878676962,30
2013-05-06,1.2958959414810836,30
2013-05-07,1.2983049369695556,30
2013-05-08,1.3019704203641558,30
2013-05-09,1.3009536846364185,30
2013-05-10,1.308359721542054,30
2013-05-13,1.3109453467210344,30
2013-05-14,1.3278759279927634,30
2013-05-15,1.3402746467599593,30
2013-05-16,1.3350967904274402,30
2013-05-17,1.3473865846731512,30
2013-05-20,1.3461056532124671,30
2013-05-21,1.3532649303736581,30
2013-05-22,1.345476431537965,30
2013-05-23,1.3430294561023464,30
2013-05-24,1.3441074794077763,30
2013-05-28,1.35857927326267,30
2013-05-29,1.3468098812341938,30
2013-05-30,1.3518878963730816,30
2013-05-31,1.3317665186038494,30
2013-06-03,1.3447224197493832,30
2013-06-04,1.338769461846314,30
2013-06-05,1.3189891300657284,30
2013-06-06,1.3335895481664555,30
2013-06-07,1.3519303282026338,30
2013-06-10,1.3564314149936174,30
2013-06-11,1.3405578261880475,30
2013-06-12,1.325871490279234,30
2013-06-13,1.3447233896154933,30
2013-06-14,1.3392308202318708,30
2013-06-17,1.345529278844549,30
2013-06-18,1.3603245784565592,30
2013-06-19,1.3457376046445628,30
2013-06-20,1.3138652958171277,30
2013-06-21,1.3185585270558422,30
2013-06-24,1.3054588318935063,30
2013-06-25,1.3176267649194262,30
2013-06-26,1.3374939297060215,30
2013-06-27,1.3445808512226949,30
2013-06-28,1.340424016415724,30
2013-07-01,1.3440810210959095,30
2013-07-02,1.342312964343371,30
2013-07-03,1.343746268719595,30
2013-07-05,1.360218942083431,30
2013-07-08,1.3625519329336038,30
2013-07-09,1.37148652903596,30
2013-07-10,1.3736375819737363,30
2013-07-11,1.3918884021061322,30
2013-07-12,1.3968007686829844,30
2013-07-15,1.3972350856084215,30
2013-07-16,1.3948869301230793,30
2013-07-17,1.3956982176309622,30
2013-07-18,1.3958568072944784,30
2013-07-19,1.3993097175084346,30
2013-07-22,1.401857970140861,30
2013-07-23,1.4017769680358325,30
2013-07-24,1.396320986892387,30
2013-07-25,1.3992844539044762,30
2013-07-26,1.4008489084385318,30
2013-07-29,1.3956387707472908,30
2013-07-30,1.3974755114337616,30
2013-07-31,1.3992508756432591,30
2013-08-01,1.418077224413646,30
2013-08-02,1.4218320963379227,30
2013-08-05,1.4221808041266144,30
2013-08-06,1.4128047370086192,30
2013-08-07,1.4075760662354677,30
2013-08-08,1.4119536504487014,30
2013-08-09,1.4039396434421367,30
2013-08-12,1.4028661294035376,30
2013-08-13,1.4081121063100661,30
2013-08-14,1.3979781899981787,30
2013-08-15,1.3747008430147918,30
2013-08-16,1.3726268143697111,30
2013-08-19,1.3679797241584408,30
2013-08-20,1.3706341489682181,30
2013-08-21,1.363455945182415,30
2013-08-22,1.3746819745196863,30
2013-08-23,1.3818049988050576,30
2013-08-26,1.3767189742619352,30
2013-08-27,1.3564133919218435,30
2013-08-28,1.3604144119621522,30
2013-08-29,1.3653002306862654,30
2013-08-30,1.359447049568142,30
2013-09-03,1.3659734786144697,30
2013-09-04,1.3813155062897557,30
2013-09-05,1.3813510047964128,30
2013-09-06,1.378818279590195,30
2013-09-09,1.3915147867240043,30
2013-09-10,1.405426634695609,30
2013-09-11,1.4124955230423362,30
2013-09-12,1.4123759108097405,30
2013-09-13,1.4143154737321548,30
2013-09-16,1.4203091977402322,30
2013-09-17,1.4266141045745795,30
2013-09-18,1.448545629220384,30
2013-09-19,1.4455841738116035,30
2013-09-20,1.4353520845378465,30
2013-09-23,1.4313262844325891,30
2013-09-24,1.431153397491393,30
2013-09-25,1.427060846491811,30
2013-09-26,1.4331707130668856,30
2013-09-27,1.4287897302807866,30
2013-09-30,1.4200066550761024,30
2013-10-01,1.4289769553625968,30
2013-10-02,1.4245182612079057,30
2013-10-03,1.409779467759162,30
2013-10-04,1.4168062981271592,30
2013-10-07,1.4065856084042636,30
2013-10-08,1.390155596147162,30
2013-10-09,1.3909063504337014,30
2013-10-10,1.4266429156596674,30
2013-10-11,1.434218484614082,30
2013-10-14,1.441036365226207,30
2013-10-15,1.4293960981772635,30
2013-10-16,1.4511099442571154,30
2013-10-17,1.4611684206119138,30
2013-10-18,1.4649944854468926,30
2013-10-21,1.4652744814129564,30
2013-10-22,1.4748269352619063,30
2013-10-23,1.469482994854904,30
2013-10-24,1.4744036699779437,30
2013-10-25,1.482943441864182,30
2013-10-28,1.4842201290687353,30
2013-10-29,1.4947574754434902,30
2013-10-30,1.4915545079727157,30
2013-10-31,1.4846640544968113,30
2013-11-01,1.4882673630387995,30
2013-11-04,1.4919374858776646,30
2013-11-05,1.4931651487290034,30
2013-11-06,1.4973442198459332,30
2013-11-07,1.4765351039630081,30
2013-11-08,1.4979584386417288,30
2013-11-11,1.4977795123618094,30
2013-11-12,1.494746327713151,30
2013-11-13,1.5029526680973824,30
2013-11-14,1.502858782599239,30
2013-11-15,1.5096853322996666,30
2013-11-18,1.505280093093609,30
2013-11-19,1.506530094778953,30
2013-11-20,1.5021272315174128,30
2013-11-21,1.5169197917553088,30
2013-11-22,1.528428041227343,30
2013-11-25,1.5304981865357288,30
2013-11-26,1.5305742107290095,30
2013-11-27,1.5362255723175118,30
2013-11-29,1.5348127041452628,30
2013-12-02,1.5305334977958105,30
2013-12-03,1.5262193381892086,30
2013-12-04,1.5207073296277618,30
2013-12-05,1.5147367852483373,30
2013-12-06,1.531123796797028,30
2013-12-09,1.5331680622748012,30
2013-12-10,1.5228991893601098,30
2013-12-11,1.505739262292851,30
2013-12-12,1.496918743175517,30
2013-12-13,1.5064024608626805,30
2013-12-16,1.511614071770061,30
2013-12-17,1.5064596451879364,30
2013-12-18,1.5361819336959448,30
2013-12-19,1.537989995434387,30
2013-12-20,1.549347064234247,30
2013-12-23,1.5591998162543537,30
2013-12-24,1.5637720335799437,30
2013-12-26,1.572713918477488,30
2013-12-27,1.5719311403381027,30
2013-12-30,1.5747225624757877,30
2013-12-31,1.5817979440276684,30
2014-01-02,1.569330692774912,30
2014-01-03,1.5661592682901875,30
2014-01-06,1.560063555885269,30
2014-01-07,1.5686973416974477,30
2014-01-08,1.5708534978144073,30
2014-01-09,1.571442280380121,30
2014-01-10,1.5777084902986922,30
2014-01-13,1.5537399466363873,30
2014-01-14,1.572056368425982,30
2014-01-15,1.5806784354841623,30
2014-01-16,1.5766675031204842,30
2014-01-17,1.570747038761234,30
2014-01-21,1.5749549933999638,30
2014-01-22,1.5757395928435605,30
2014-01-23,1.5634907188326335,30
2014-01-24,1.5329349687576515,30
2014-01-27,1.523600538645619,30
2014-01-28,1.5318083076048508,30
2014-01-29,1.51650711934546,30
2014-01-30,1.532555815191714,30
2014-01-31,1.5215297717486898,30
2014-02-03,1.4870760151700892,30
2014-02-04,1.4996830095557072,30
2014-02-05,1.49950523014221,30
2014-02-06,1.5139935353628944,30
2014-02-07,1.5374142345248287,30
2014-02-10,1.5434459313471525,30
2014-02-11,1.5586622839317996,30
2014-02-12,1.5643168094655329,30
2014-02-13,1.570756361459218,30
2014-02-14,1.5769529579980517,30
2014-02-18,1.5745676448646035,30
2014-02-19,1.564762982146015,30
2014-02-20,1.5739774657021823,30
2014-02-21,1.5729433794440564,30
2014-02-24,1.5781929241165478,30
2014-02-25,1.574170803141988,30
2014-02-26,1.5741966989552418,30
2014-02-27,1.5811059898971316,30
2014-02-28,1.5817547277449329,30
2014-03-03,1.5707107204550383,30
2014-03-04,1.595892179350094,30
2014-03-05,1.5940099666156151,30
2014-03-06,1.5955957147956827,30
2014-03-07,1.5941533693085779,30
2014-03-10,1.5956743092591454,30
2014-03-11,1.5922545556057026,30
2014-03-12,1.5957821154832315,30
2014-03-13,1.5735280412260644,30
2014-03-14,1.5658892040754708,30
2014-03-17,1.5806007104622772,30
2014-03-18,1.593469684984076,30
2014-03-19,1.5826684970513478,30
2014-03-20,1.5918953666892788,30
2014-03-21,1.5769347815672623,30
2014-03-24,1.575451240972081,30
2014-03-25,1.5830527115989383,30
2014-03-26,1.5712255057971727,30
2014-03-27,1.5641631553904245,30
2014-03-28,1.5644220226767134,30
2014-03-31,1.5837398951923671,30
2014-04-01,1.5965070722103951,30
2014-04-02,1.5992617919443615,30
2014-04-03,1.5960171866583353,30
2014-04-04,1.5732640056463965,30
2014-04-07,1.5599446402025983,30
2014-04-08,1.5618643890520651,30
2014-04-09,1.5817182279385575,30
2014-04-10,1.5462251133281961,30
2014-04-11,1.5302505388701493,30
2014-04-14,1.5457334172233295,30
2014-04-15,1.5563360051461992,30
2014-04-16,1.5725931301180347,30
2014-04-17,1.5814004624910971,30
2014-04-21,1.5932426320213244,30
2014-04-22,1.5995264995018843,30
2014-04-23,1.5967280914749908,30
2014-04-24,1.6019863608731948,30
2014-04-25,1.5874989132122452,30
2014-04-28,1.593293527621794,30
2014-04-29,1.6004871795414832,30
2014-04-30,1.6091896319188845,30
2014-05-01,1.6090927956091297,30
2014-05-02,1.6051344209611058,30
2014-05-05,1.6113862058526667,30
2014-05-06,1.5997038450516905,30
2014-05-07,1.610133784374804,30
2014-05-08,1.614562134886226,30
2014-05-09,1.6202877313764141,30
2014-05-12,1.6368344002163793,30
2014-05-13,1.638197548578615,30
2014-05-14,1.6293389939887202,30
2014-05-15,1.6189001666095935,30
2014-05-16,1.6332749176241668,30
2014-05-19,1.6400064253087157,30
2014-05-20,1.6293737429480164,30
2014-05-21,1.6471221741452393,30
2014-05-22,1.65343457148049,30
2014-05-23,1.6623948830220334,30
2014-05-27,1.674595260700269,30
2014-05-28,1.6731636341433205,30
2014-05-29,1.6819763219281647,30
2014-05-30,1.684625689750351,30
2014-06-02,1.6891962584438154,30
2014-06-03,1.686507315626765,30
2014-06-04,1.6901379808106956,30
2014-06-05,1.6985137089040665,30
2014-06-06,1.7049149625686852,30
2014-06-09,1.7019774607059859,30
2014-06-10,1.7026347347606205,30
2014-06-11,1.700003678507898,30
2014-06-12,1.6883883303092782,30
2014-06-13,1.6910293018422469,30
2014-06-16,1.6935536663836916,30
2014-06-17,1.6953142525655553,30
2014-06-18,1.7097598536511953,30
2014-06-19,1.7100540303866851,30
2014-06-20,1.711578695607001,30
2014-06-23,1.7121065281346524,30
2014-06-24,1.7046932673005868,30
2014-06-25,1.713101541875336,30
2014-06-26,1.709699919863576,30
2014-06-27,1.7144074370296134,30
2014-06-30,1.7162854358829522,30
2014-07-01,1.734309146003232,30
2014-07-02,1.7358836956686015,30
2014-07-03,1.742356893488732,30
2014-07-07,1.7341729188222224,30
2014-07-08,1.7265163828301198,30
2014-07-09,1.7353775231719957,30
2014-07-10,1.7288737826582656,30
2014-07-11,1.7344075138824444,30
2014-07-14,1.7465590330384353,30
2014-07-15,1.7469742013015275,30
2014-07-16,1.7503381061602532,30
2014-07-17,1.730156429469115,30
2014-07-18,1.7487755787727253,30
2014-07-21,1.742821979741778,30
2014-07-22,1.7500038107194529,30
2014-07-23,1.7500508023677488,30
2014-07-24,1.748924046196021,30
2014-07-25,1.740920847396959,30
2014-07-28,1.7434651056789523,30
2014-07-29,1.734743391760626,30
2014-07-30,1.7338401674482287,30
2014-07-31,1.7045826962913155,30
2014-08-01,1.7023633800756677,30
2014-08-04,1.7075469477163205,30
2014-08-05,1.695329645819722,30
2014-08-06,1.6936447296827748,30
2014-08-07,1.6853763270380084,30
2014-08-08,1.7068154120039267,30
2014-08-11,1.7111759703320084,30
2014-08-12,1.7091112370134585,30
2014-08-13,1.7224243002166268,30
2014-08-14,1.7283319893301126,30
2014-08-15,1.7317909604722481,30
2014-08-18,1.7477189251624627,30
2014-08-19,1.7600557933427348,30
2014-08-20,1.7666470513156838,30
2014-08-21,1.77261470333233,30
2014-08-22,1.7705738947198668,30
2014-08-25,1.7801875953678743,30
2014-08-26,1.7802475328288363,30
2014-08-27,1.7845728597197172,30
2014-08-28,1.785056282033555,30
2014-08-29,1.7891565224213861,30
2014-09-02,1.7850174018885636,30
2014-09-03,1.7862201582780153,30
2014-09-04,1.7872047800692779,30
2014-09-05,1.799721212611519,30
2014-09-08,1.7949606742106992,30
2014-09-09,1.7837889489079455,30
2014-09-10,1.791335966753009,30
2014-09-11,1.7916547215616692,30
2014-09-12,1.7789484384759147,30
2014-09-15,1.772892940177232,30
2014-09-16,1.7914962418588707,30
2014-09-17,1.797650229301453,30
2014-09-18,1.810652512499432,30
2014-09-19,1.810389694454209,30
2014-09-22,1.7927192025077188,30
2014-09-23,1.782210069615173,30
2014-09-24,1.8000014480438509,30
2014-09-25,1.7711878536574004,30
2014-09-26,1.7956928641296632,30
2014-09-29,1.794122856487704,30
2014-09-30,1.7897694616767459,30
2014-10-01,1.7645277414784852,30
2014-10-02,1.7663569911485402,30
2014-10-03,1.7868900742624185,30
2014-10-06,1.7811077604310868,30
2014-10-07,1.755552524227636,30
2014-10-08,1.7886048704491715,30
2014-10-09,1.754336197319139,30
2014-10-10,1.7258966037881105,30
2014-10-13,1.7021347577236114,30
2014-10-14,1.7088909125981129,30
2014-10-15,1.6963778261139835,30
2014-10-16,1.6906149338410421,30
2014-10-17,1.713784101738617,30
2014-10-20,1.7257922748205998,30
2014-10-21,1.7580825856629887,30
2014-10-22,1.7478907594736655,30
2014-10-23,1.769693086374903,30
2014-10-24,1.7854489559767512,30
2014-10-27,1.7911387867804422,30
2014-10-28,1.8108950097672847,30
2014-10-29,1.8089357495126839,30
2014-10-30,1.8249745837080544,30
2014-10-31,1.846080304002165,30
2014-11-03,1.8474910399336684,30
2014-11-04,1.8478001557581938,30
2014-11-05,1.8586435360157727,30
2014-11-06,1.8628498944126044,30
2014-11-07,1.860858819403115,30
2014-11-10,1.8703747670059345,30
2014-11-11,1.8682222915761308,30
2014-11-12,1.8677749279294393,30
2014-11-13,1.8717666015242072,30
2014-11-14,1.87331511003989,30
2014-11-17,1.8703187127821719,30
2014-11-18,1.8807315856795301,30
2014-11-19,1.8725899597969444,30
2014-11-20,1.877167314958011,30
2014-11-21,1.8841429967112435,30
2014-11-24,1.886539127650384,30
2014-11-25,1.8870926471792249,30
2014-11-26,1.8959211980293134,30
2014-11-28,1.9018242782434849,30
2014-12-01,1.889688909822996,30
2014-12-02,1.9002934756312686,30
2014-12-03,1.9080273621755603,30
2014-12-04,1.9065317323831454,30
2014-12-05,1.9108565059448146,30
2014-12-08,1.8955673505599917,30
2014-12-09,1.8913752207480674,30
2014-12-10,1.8651746761954395,30
2014-12-11,1.8725965935806956,30
2014-12-12,1.8421781716546155,30
2014-12-15,1.830039085986192,30
2014-12-16,1.809368040682341,30
2014-12-17,1.845987738356712,30
2014-12-18,1.892415974901733,30
2014-12-19,1.8944666024125,30
2014-12-22,1.899858108595526,30
2014-12-23,1.8989372983053325,30
2014-12-24,1.9008853466720668,30
2014-12-26,1.9059249678588803,30
2014-12-29,1.9096911061767146,30
2014-12-30,1.902014941228222,30
2014-12-31,1.8829331931203421,30
2015-01-02,1.8844149802986043,30
2015-01-05,1.8508582438293142,30
2015-01-06,1.836678199904785,30
2015-01-07,1.8552714034936564,30
2015-01-08,1.8949211382394835,30
2015-01-09,1.8823450337408172,30
2015-01-12,1.8656146169357113,30
2015-01-13,1.8620247533073722,30
2015-01-14,1.849527656084972,30
2015-01-15,1.834795444773762,30
2015-01-16,1.8585642081539706,30
2015-01-20,1.8721132241629457,30
2015-01-21,1.8893432067034643,30
2015-01-22,1.9190000957592512,30
2015-01-23,1.9068501290315898,30
2015-01-26,1.9099129396061763,30
2015-01-27,1.8797412900470072,30
2015-01-28,1.855634077960281,30
2015-01-29,1.8797144323622905,30
2015-01-30,1.8497740165545522,30
2015-02-02,1.8684413896679686,30
2015-02-03,1.8997532824631707,30
2015-02-04,1.8899089356598262,30
2015-02-05,1.908643549181438,30
2015-02-06,1.9005456112393382,30
2015-02-09,1.89021915486327,30
2015-02-10,1.9247364294268272,30
2015-02-11,1.924500254087195,30
2015-02-12,1.9502521997524276,30
2015-02-13,1.9533140459687448,30
2015-02-17,1.9593424471540832,30
2015-02-18,1.9665340380503402,30
2015-02-19,1.962953558159614,30
2015-02-20,1.976955578869,30
2015-02-23,1.9767296667395333,30
2015-02-24,1.9862435113256243,30
2015-02-25,1.9853585501585627,30
2015-02-26,1.986709020522611,30
2015-02-27,1.9755493466111462,30
2015-03-02,1.992497872366241,30
2015-03-03,1.9740872931629108,30
2015-03-04,1.964733997983305,30
2015-03-05,1.9689542157465452,30
2015-03-06,1.9407000483470802,30
2015-03-09,1.9500696614836783,30
2015-03-10,1.916936705965737,30
2015-03-11,1.9130886427410188,30
2015-03-12,1.9377981247252054,30
2015-03-13,1.927807817626704,30
2015-03-16,1.9490011716324727,30
2015-03-17,1.9414656644579869,30
2015-03-18,1.9585995932570235,30
2015-03-19,1.9561708127257762,30
2015-03-20,1.9738861837457171,30
2015-03-23,1.9633399762064718,30
2015-03-24,1.9579774087023303,30
2015-03-25,1.9100881802824605,30
2015-03-26,1.9018863819945389,30
2015-03-27,1.9071616684053525,30
2015-03-30,1.9255699680493878,30
2015-03-31,1.9077159096922003,30
2015-04-01,1.900168712170199,30
2015-04-02,1.9048790758587766,30
2015-04-06,1.9184485212008284,30
2015-04-07,1.9143307881423843,30
2015-04-08,1.9271154546202651,30
2015-04-09,1.9347418881066745,30
2015-04-10,1.9456155319043544,30
2015-04-13,1.9409212718462263,30
2015-04-14,1.9398655630286858,30
2015-04-15,1.9471788912594563,30
2015-04-16,1.9574233429490635,30
2015-04-17,1.935471115139016,30
2015-04-20,1.9543362121156724,30
2015-04-21,1.9596889227405496,30
2015-04-22,1.9745484968890237,30
2015-04-23,1.983742001810655,30
2015-04-24,1.9905364463606272,30
2015-04-27,1.983814855060838,30
2015-04-28,1.9929297995032285,30
2015-04-29,1.9837989791629962,30
2015-04-30,1.9628996870856825,30
2015-05-01,1.9885714949604045,30
2015-05-04,1.9936447910930362,30
2015-05-05,1.968633150236909,30
2015-05-06,1.9614620546026749,30
2015-05-07,1.9713054628491165,30
2015-05-08,1.988849218290888,30
2015-05-11,1.9847323234845924,30
2015-05-12,1.9814966937460412,30
2015-05-13,1.9807522758826488,30
2015-05-14,2.0012890488827897,30
2015-05-15,2.007273051145081,30
2015-05-18,2.015657336144412,30
2015-05-19,2.0127973005988413,30
2015-05-20,2.0132989529134493,30
2015-05-21,2.0175710710859485,30
2015-05-22,2.014449550725654,30
2015-05-26,2.0002339493185377,30
2015-05-27,2.023779372080289,30
2015-05-28,2.0224622550911198,30
2015-05-29,2.014544762081944,30
2015-06-01,2.022559631147531,30
2015-06-02,2.014852111040726,30
2015-06-03,2.0159076278915125,30
2015-06-04,2.002732216786459,30
2015-06-05,1.9945926078313987,30
2015-06-08,1.9778966391261197,30
2015-06-09,1.9729279004921527,30
2015-06-10,1.9922004397191473,30
2015-06-11,1.9989329118288348,30
2015-06-12,1.9860440107044286,30
2015-06-15,1.9757609269631085,30
2015-06-16,1.9865226138983956,30
2015-06-17,1.991793762890017,30
2015-06-18,2.01349138928956,30
2015-06-19,2.0021006619846284,30
2015-06-22,2.011823949931361,30
2015-06-23,2.009160232868949,30
