date,cash,mtm_value,gross_value,net_value,n_positions
2018-09-06,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-09-07,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-09-10,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-09-11,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-09-12,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-09-13,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-09-14,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-09-17,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-09-18,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-09-19,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-09-20,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-09-21,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-09-27,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-09-28,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-10-01,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-10-02,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-10-04,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-10-05,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-10-08,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-10-10,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-10-11,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-10-12,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-10-15,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-10-16,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-10-17,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-10-18,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-10-19,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-10-22,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-10-23,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-10-24,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-10-25,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-10-26,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-10-29,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-10-30,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-10-31,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-11-01,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-11-02,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-11-05,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-11-06,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-11-07,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-11-08,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-11-09,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-11-12,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-11-13,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-11-14,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-11-15,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-11-16,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-11-19,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-11-20,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-11-21,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-11-22,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-11-23,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-11-26,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-11-27,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-11-28,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-11-29,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
2018-11-30,1.0676771320166547,0.0,1.0676771320166547,1.0676771320166547,0
