period,start,end,v1_net_total_return,v1_cost_0_total_return,v1_annualized_return,v1_cost_0_annualized_return,v1_max_drawdown,v1_cost_0_max_drawdown,v1_trade_count,v1_cost_0_trade_count
2010-2017,2010-01-04,2017-12-31,-0.07505583742550737,-0.06875538188507546,-0.01130070283309803,-0.01032253161248664,-0.17289242055427445,-0.1694721085959251,10,10
2018-2026,2018-01-01,2026-05-04,-0.125752379815105,-0.06683876241059594,-0.01642435338074255,-0.00848830401733569,-0.7089212886389102,-0.6993164291067302,100,100
