variant,period,start_date,end_date,n_observations,total_return,cagr,sharpe,annualized_volatility,max_drawdown,mdd_peak_date,mdd_trough_date
K002-A,exclude_2025_daily_returns,2010-01-04,2026-05-18,3977,4.224801683645591,0.10630116249311716,1.0771223649874198,0.10213012255706856,-0.16836601701739595,2020-02-20,2020-03-19
K002-B,exclude_2025_daily_returns,2010-01-04,2026-05-18,3977,3.083146745809639,0.08976084827164987,0.9294854240320571,0.10146554342495705,-0.18081944364891134,2020-02-20,2020-03-18
K002-C,exclude_2025_daily_returns,2010-01-04,2026-05-18,3977,5.351274651220168,0.11957713836251016,0.7376927857635944,0.18109889293799314,-0.3057430965750081,2020-02-19,2020-03-23
P08_IEF30,exclude_2025_daily_returns,2010-01-04,2026-05-18,3977,4.862448988034907,0.11411208819049268,1.1511019163703842,0.10188529111042832,-0.1640771572257287,2020-02-20,2020-03-19
SPY_100,exclude_2025_daily_returns,2010-01-04,2026-05-18,3977,8.727915931007981,0.1491244141574677,0.9268826645120775,0.17145345648508023,-0.296165530462142,2020-02-20,2020-03-23
QQQ_100,exclude_2025_daily_returns,2010-01-04,2026-05-18,3977,18.070504188077717,0.19737141691793725,1.0218875719318283,0.20307968498232407,-0.30643990603011906,2021-12-27,2022-12-28
K001-B,exclude_2025_daily_returns,2010-01-04,2026-05-18,3977,4.948001037970097,0.11509872427874512,1.1499970584567658,0.10286967133858325,-0.1620258877838313,2020-02-20,2020-03-20
N002-B,exclude_2025_daily_returns,2010-01-04,2026-05-18,3977,4.127122632969944,0.10502624950089401,1.1746553663607802,0.09177601740237099,-0.14881734938930258,2020-02-20,2020-03-19
