variant,cumulative_net_total_return,sharpe,max_drawdown,trade_count,cumulative_diff_vs_e014,sharpe_diff_vs_e014,mdd_diff_vs_e014
E014_rs_breadth_top4,4.979884423916734,0.6995072799136423,-0.3551638436079382,110,0.0,0.0,0.0
D013,2.5457702903350135,0.5333654677635088,-0.3392346174957135,110,-2.4341141335817205,-0.16614181215013346,0.015929226112224693
E011,2.9652796624027413,0.5660027769289406,-0.41474162966818906,110,-2.0146047615139926,-0.13350450298470162,-0.05957778606025088
