date,ticker,signal_value,signal_date,execution_date,included_in_trade
2017-03-31,078930,2.385140792543188,2017-03-31,2017-04-03,True
2017-03-31,036570,0.776891950757058,2017-03-31,2017-04-03,True
2017-03-31,008700,1.8740329206070552,2017-03-31,2017-04-03,True
2017-03-31,004720,2.297664592102854,2017-03-31,2017-04-03,True
2017-03-31,006060,3.626214901549957,2017-03-31,2017-04-03,True
2017-06-30,103140,1.238904233393349,2017-06-30,2017-07-03,True
2017-06-30,001230,1.2077075517517104,2017-06-30,2017-07-03,True
2017-06-30,008930,1.543443968946987,2017-06-30,2017-07-03,True
2017-06-30,020150,2.629857793675248,2017-06-30,2017-07-03,True
2017-06-30,000030,1.8308002818461317,2017-06-30,2017-07-03,True
2017-12-28,009420,2.44880881967412,2017-12-28,2018-01-02,True
2017-12-28,069620,0.5808539417572746,2017-12-28,2018-01-02,True
2017-12-28,103140,-0.4892697780326486,2017-12-28,2018-01-02,True
2017-12-28,123690,2.1752727330989274,2017-12-28,2018-01-02,True
2017-12-28,003350,3.830778281992927,2017-12-28,2018-01-02,True
2019-06-28,000210,1.168125381182378,2019-06-28,2019-07-01,True
2019-06-28,000720,0.10630845624081983,2019-06-28,2019-07-01,True
2019-06-28,074610,2.6326581178917388,2019-06-28,2019-07-01,True
2019-06-28,000270,1.34757785148021,2019-06-28,2019-07-01,True
2019-06-28,009290,0.3432294982240159,2019-06-28,2019-07-01,True
2019-09-30,012450,-0.33877525102408595,2019-09-30,2019-10-01,True
2019-09-30,002210,-0.5016882638400657,2019-09-30,2019-10-01,True
2019-09-30,009320,3.3199862932560817,2019-09-30,2019-10-01,True
2019-09-30,010660,2.3173756240192662,2019-09-30,2019-10-01,True
2019-09-30,033250,2.6456286220721057,2019-09-30,2019-10-01,True
2019-12-30,004310,1.9559959433178238,2019-12-30,2020-01-02,True
2019-12-30,001360,0.5314163174230747,2019-12-30,2020-01-02,True
2019-12-30,044380,3.4609037670897362,2019-12-30,2020-01-02,True
