date,signal_plus_gate_value,signal_only_value,gate_only_value,cash_value
2018-08-27,0.7644994163186027,0.7190048701194054,0.5854274599356716,1.0
2018-08-28,0.7644994163186027,0.7180972131206965,0.5854274599356716,1.0
2018-08-29,0.7644994163186027,0.7337146049887113,0.5854274599356716,1.0
2018-08-30,0.7644994163186027,0.7364413002496086,0.5854274599356716,1.0
2018-08-31,0.7644994163186027,0.7490993032504685,0.5854274599356716,1.0
2018-09-03,0.7603858450583949,0.7547372867845321,0.5800239196233499,1.0
2018-09-04,0.7628163767775891,0.753145228977901,0.5802858756821503,1.0
2018-09-05,0.760123893316087,0.7537145111934263,0.5802858756821503,1.0
2018-09-06,0.7568085330464045,0.7546778160540495,0.5802858756821503,1.0
2018-09-07,0.7573505132952009,0.756140499581311,0.5802858756821503,1.0
2018-09-10,0.7526439379937493,0.7508996674433581,0.5802858756821503,1.0
2018-09-11,0.7522395974378726,0.7551142746103825,0.5802858756821503,1.0
2018-09-12,0.7522395974378726,0.761833601887518,0.5802858756821503,1.0
2018-09-13,0.7522395974378726,0.7685065697448412,0.5802858756821503,1.0
2018-09-14,0.7522395974378726,0.7711051430103137,0.5802858756821503,1.0
2018-09-17,0.7513423768511236,0.7701645848418173,0.5817427243098102,1.0
2018-09-18,0.7586370392033706,0.775561306447022,0.5782198373689696,1.0
2018-09-19,0.7501226191011091,0.7643883416847247,0.5782198373689696,1.0
2018-09-20,0.7552158378311927,0.7737402551404969,0.5782198373689696,1.0
2018-09-21,0.752576449169818,0.7757282661664666,0.5768342072394015,1.0
2018-09-27,0.7627942514384078,0.7863468500711197,0.5787179433555717,1.0
2018-09-28,0.7709519983320168,0.7948097244481112,0.5682554641796883,1.0
2018-10-01,0.773170013239393,0.7971114564095194,0.5673980054611817,1.0
2018-10-02,0.7707942063671107,0.7947265728315688,0.5560489138104293,1.0
2018-10-04,0.7622216741321419,0.7859379652953018,0.5433550358298759,1.0
2018-10-05,0.7512152507881891,0.7744686434380599,0.5419218646520979,1.0
2018-10-08,0.7293826568934484,0.7500606625655489,0.5419218646520979,1.0
2018-10-10,0.728947317574934,0.7485894661706413,0.5419218646520979,1.0
2018-10-11,0.7041854665224199,0.7079030114047773,0.5419218646520979,1.0
2018-10-12,0.7024959130149491,0.7102538880726192,0.5419218646520979,1.0
2018-10-15,0.702124547217747,0.7149178885551941,0.5419218646520979,1.0
2018-10-16,0.702124547217747,0.7125549819669443,0.5419218646520979,1.0
2018-10-17,0.702124547217747,0.7118634873847247,0.5419218646520979,1.0
2018-10-18,0.702124547217747,0.6974855668812984,0.5419218646520979,1.0
2018-10-19,0.702124547217747,0.6982846843270627,0.5419218646520979,1.0
2018-10-22,0.702124547217747,0.6878409234946956,0.5419218646520979,1.0
2018-10-23,0.702124547217747,0.6755458808053001,0.5419218646520979,1.0
2018-10-24,0.702124547217747,0.6754997502012192,0.5419218646520979,1.0
2018-10-25,0.702124547217747,0.6776921542159768,0.5419218646520979,1.0
2018-10-26,0.702124547217747,0.6568245578477483,0.5419218646520979,1.0
2018-10-29,0.702124547217747,0.6440761916538168,0.5419218646520979,1.0
2018-10-30,0.702124547217747,0.6522680288507245,0.5419218646520979,1.0
2018-10-31,0.702124547217747,0.6651253686406449,0.5419218646520979,1.0
2018-11-01,0.702124547217747,0.6523053968242374,0.5419218646520979,1.0
2018-11-02,0.702124547217747,0.6715716893406753,0.5419218646520979,1.0
2018-11-05,0.702124547217747,0.6664870429497668,0.5419218646520979,1.0
2018-11-06,0.702124547217747,0.668257260212765,0.5419218646520979,1.0
2018-11-07,0.702124547217747,0.6665780680917877,0.5419218646520979,1.0
2018-11-08,0.702124547217747,0.6751783320773385,0.5419218646520979,1.0
2018-11-09,0.702124547217747,0.6836507527777966,0.5419218646520979,1.0
2018-11-12,0.702124547217747,0.686168430697329,0.5419218646520979,1.0
2018-11-13,0.702124547217747,0.6868938602369806,0.5419218646520979,1.0
2018-11-14,0.702124547217747,0.6947590461690172,0.5419218646520979,1.0
2018-11-15,0.702124547217747,0.6858534224569454,0.5419218646520979,1.0
2018-11-16,0.702124547217747,0.6911689326277916,0.5419218646520979,1.0
2018-11-19,0.702124547217747,0.6952832634804681,0.5419218646520979,1.0
2018-11-20,0.702124547217747,0.6968779176382206,0.5419218646520979,1.0
2018-11-21,0.702124547217747,0.6989042156394376,0.5419218646520979,1.0
2018-11-22,0.702124547217747,0.6849053666739993,0.5419218646520979,1.0
2018-11-23,0.702124547217747,0.6830427106708011,0.5419218646520979,1.0
2018-11-26,0.702124547217747,0.6890107038888391,0.5419218646520979,1.0
2018-11-27,0.702124547217747,0.6809272990064156,0.5419218646520979,1.0
2018-11-28,0.702124547217747,0.6904235976751949,0.5419218646520979,1.0
2018-11-29,0.702124547217747,0.6865736788030204,0.5419218646520979,1.0
2018-11-30,0.702124547217747,0.6910345401461496,0.5419218646520979,1.0
2018-12-03,0.702124547217747,0.6951773547815535,0.5419218646520979,1.0
2018-12-04,0.702124547217747,0.6878701638362557,0.5419218646520979,1.0
2018-12-05,0.702124547217747,0.6780384353287189,0.5419218646520979,1.0
2018-12-06,0.702124547217747,0.6705425270355747,0.5419218646520979,1.0
2018-12-07,0.702124547217747,0.6808455576717063,0.5419218646520979,1.0
2018-12-10,0.702124547217747,0.6701549462651586,0.5419218646520979,1.0
2018-12-11,0.702124547217747,0.6659691463392261,0.5419218646520979,1.0
2018-12-12,0.702124547217747,0.6728891051339387,0.5419218646520979,1.0
2018-12-13,0.702124547217747,0.6860937098355206,0.5419218646520979,1.0
2018-12-14,0.702124547217747,0.6749281976199919,0.5419218646520979,1.0
2018-12-17,0.702124547217747,0.6778177430601522,0.5419218646520979,1.0
2018-12-18,0.702124547217747,0.6763485729224109,0.5419218646520979,1.0
2018-12-19,0.702124547217747,0.6662755691221347,0.5419218646520979,1.0
2018-12-20,0.702124547217747,0.6703713329346171,0.5419218646520979,1.0
2018-12-21,0.702124547217747,0.6535782639586953,0.5419218646520979,1.0
2018-12-24,0.702124547217747,0.6417857061311886,0.5419218646520979,1.0
2018-12-26,0.702124547217747,0.6274468137035989,0.5419218646520979,1.0
2018-12-27,0.702124547217747,0.6349196701268257,0.5419218646520979,1.0
2018-12-28,0.702124547217747,0.62182350520231,0.5419218646520979,1.0
2019-01-02,0.702124547217747,0.6180389333245537,0.5419218646520979,1.0
2019-01-03,0.702124547217747,0.6058945588482076,0.5419218646520979,1.0
2019-01-04,0.702124547217747,0.6128382562005614,0.5419218646520979,1.0
2019-01-07,0.702124547217747,0.6083573192845015,0.5419218646520979,1.0
2019-01-08,0.702124547217747,0.6108820779485907,0.5419218646520979,1.0
2019-01-09,0.702124547217747,0.6119159426183133,0.5419218646520979,1.0
2019-01-10,0.702124547217747,0.6107715845897689,0.5419218646520979,1.0
2019-01-11,0.702124547217747,0.6137136904226882,0.5419218646520979,1.0
2019-01-14,0.702124547217747,0.6167045254576788,0.5419218646520979,1.0
2019-01-15,0.702124547217747,0.6238916636713183,0.5419218646520979,1.0
2019-01-16,0.702124547217747,0.6329154621051836,0.5419218646520979,1.0
2019-01-17,0.702124547217747,0.6329439117451495,0.5419218646520979,1.0
2019-01-18,0.702124547217747,0.6344027059664711,0.5419218646520979,1.0
2019-01-21,0.702124547217747,0.6359650428454859,0.5419218646520979,1.0
2019-01-22,0.702124547217747,0.6316779329252051,0.5419218646520979,1.0
2019-01-23,0.702124547217747,0.6337470707693377,0.5419218646520979,1.0
2019-01-24,0.702124547217747,0.6378668493118962,0.5419218646520979,1.0
2019-01-25,0.702124547217747,0.6319396466183957,0.5419218646520979,1.0
2019-01-28,0.7015389941821908,0.6286359401574285,0.5349507421637757,1.0
2019-01-29,0.7024380846776868,0.6227886896128052,0.537939377742601,1.0
2019-01-30,0.7172064418386795,0.6313204185863317,0.5442116722385236,1.0
2019-01-31,0.715111875415361,0.6334157367326344,0.5404994533414539,1.0
2019-02-01,0.704378698168171,0.6273851284000643,0.5410591085789312,1.0
2019-02-07,0.7103255745733525,0.6338045172969259,0.5300091736023286,1.0
2019-02-08,0.7022992922549576,0.6296173772356414,0.5226126919154501,1.0
2019-02-11,0.7100831929074755,0.6363205032546537,0.5263950908282885,1.0
2019-02-12,0.6944882658753347,0.6277319264783753,0.5304803617455964,1.0
2019-02-13,0.6986374594529812,0.631240838254287,0.5295480572100292,1.0
2019-02-14,0.7011455847974979,0.6352874629391809,0.5323526473356022,1.0
2019-02-15,0.6975840633680204,0.6320866457181982,0.5233433037294314,1.0
2019-02-18,0.7104245076540658,0.6436969524926504,0.5288676582707179,1.0
2019-02-19,0.712095340071327,0.6452156957517848,0.5272604083966567,1.0
2019-02-20,0.7186714986871764,0.6511461031035364,0.5323080036725554,1.0
2019-02-21,0.7154920591246358,0.6482752791517541,0.5253617263565057,1.0
2019-02-22,0.7188003935425646,0.6512736378470769,0.5232617969529062,1.0
2019-02-25,0.7268386773840697,0.6585532875853057,0.5191743308679803,1.0
2019-02-26,0.7302011310041048,0.6616033513892294,0.5176411666400448,1.0
2019-02-27,0.7349569840768999,0.6659028885457541,0.5169826148102521,1.0
2019-02-28,0.7334153560231127,0.6644832369500827,0.5015048140830625,1.0
2019-03-04,0.7361972020593053,0.6669918971877996,0.4981012203486878,1.0
2019-03-05,0.733023280117044,0.6641221314860197,0.49356848391804725,1.0
2019-03-06,0.7273353810698073,0.6589769141980084,0.4935400002939224,1.0
2019-03-07,0.7212438917989699,0.6534745829689595,0.4914998427692761,1.0
2019-03-08,0.7345434190505066,0.6655161671596613,0.47297580763564095,1.0
2019-03-11,0.7551493883723875,0.6841738781984257,0.4718996322786607,1.0
2019-03-12,0.7493506988982364,0.67891828599281,0.48213687307717656,1.0
2019-03-13,0.7457740038642562,0.6756777964705485,0.475462521728646,1.0
2019-03-14,0.7436020479409522,0.6737099604261076,0.4745982977435632,1.0
2019-03-15,0.750839980103523,0.6802676165819399,0.478882713262757,1.0
2019-03-18,0.7639413029750876,0.6921376449510614,0.47767422539021687,1.0
2019-03-19,0.757024174984474,0.685870548249589,0.48022787669771183,1.0
2019-03-20,0.7635243356247882,0.6917598291957767,0.48146425963752637,1.0
2019-03-21,0.7489389247295019,0.6785452433277828,0.49809613578219925,1.0
2019-03-22,0.7294064714832016,0.6608485777622328,0.4911543697081334,1.0
2019-03-25,0.7175619331677225,0.650117312569853,0.4780849801224616,1.0
2019-03-26,0.7253451020530459,0.657168930167392,0.4732459705644253,1.0
2019-03-27,0.7200221301032173,0.6523462715585153,0.4685871131766667,1.0
2019-03-28,0.7212912966790535,0.653496147384153,0.4653125271940092,1.0
2019-03-29,0.7256940160704388,0.6574850491990403,0.46939657245524935,1.0
2019-04-01,0.7222132766482952,0.6543314692074038,0.4757663762333898,1.0
2019-04-02,0.7214592378869957,0.6536483035698453,0.4803410878370621,1.0
2019-04-03,0.7310664710601869,0.6623525398422409,0.4934802462216942,1.0
2019-04-04,0.7305156358952436,0.6618534784239964,0.49138376986224275,1.0
2019-04-05,0.7353270643061569,0.666212674141022,0.4941187020665325,1.0
2019-04-08,0.7292209526225184,0.6606804841919008,0.4972549385882893,1.0
2019-04-09,0.733079283346699,0.6641761651673596,0.5018582057064651,1.0
2019-04-10,0.7435286917609777,0.6736434194828044,0.5044010028969111,1.0
2019-04-11,0.7481638955196408,0.6778429541403217,0.5060286441520261,1.0
2019-04-12,0.7463298925844609,0.6761813316334343,0.5015152966273377,1.0
2019-04-15,0.7447968851019501,0.674792413607743,0.4990405083672653,1.0
2019-04-16,0.7446635097206611,0.6746715743598133,0.5047813664466108,1.0
2019-04-17,0.7596036057536704,0.6882074304614019,0.5056528362742931,1.0
2019-04-18,0.747021233756342,0.6768076927089643,0.50065118585746,1.0
2019-04-19,0.7461603635857934,0.676027736895764,0.5136324114811543,1.0
2019-04-22,0.7472722705797258,0.6770351342401297,0.5144436542837568,1.0
2019-04-23,0.7475030600850676,0.67724423152619,0.5168824558404985,1.0
2019-04-24,0.7456536233262587,0.6755686258419382,0.5102575616799047,1.0
2019-04-25,0.7328335213050179,0.6639535026336469,0.5095360597174786,1.0
2019-04-26,0.7351262246075714,0.6660307116367497,0.5021292817358427,1.0
2019-04-29,0.7515793468496783,0.6809373825576608,0.5131511312309434,1.0
2019-04-30,0.7547565205966389,0.6838159294260049,0.5077999794617463,1.0
2019-05-02,0.7577373455638796,0.6865165826032954,0.5071482990771894,1.0
2019-05-03,0.76095436123321,0.689431226597576,0.504997849773709,1.0
2019-05-07,0.7524270121839076,0.6817053746750525,0.5026124042319552,1.0
2019-05-08,0.7553077776432697,0.6843153730736021,0.5008625315374617,1.0
2019-05-09,0.7318714322035578,0.6630818415944217,0.4867288464768652,1.0
2019-05-10,0.740439759700313,0.6694524649529102,0.48521227225141916,1.0
2019-05-13,0.7264695695603505,0.6578597529164136,0.4808056672235905,1.0
2019-05-14,0.737502317413059,0.6679048064333504,0.472126854880046,1.0
2019-05-15,0.7321328380656502,0.6630694613099357,0.472126854880046,1.0
2019-05-16,0.7288471880973859,0.6600043954587735,0.472126854880046,1.0
2019-05-17,0.7192146986720646,0.6536189277377606,0.472126854880046,1.0
2019-05-20,0.7213224004633975,0.6514279951896542,0.472126854880046,1.0
2019-05-21,0.7213224004633975,0.6476289568078897,0.472126854880046,1.0
2019-05-22,0.7213224004633975,0.6520551169956309,0.472126854880046,1.0
2019-05-23,0.7213224004633975,0.655960213938423,0.472126854880046,1.0
2019-05-24,0.7213224004633975,0.6559403195780045,0.472126854880046,1.0
2019-05-27,0.7213224004633975,0.6414241264286874,0.472126854880046,1.0
2019-05-28,0.7213224004633975,0.6531235564622699,0.472126854880046,1.0
2019-05-29,0.7213224004633975,0.6461761909201065,0.472126854880046,1.0
2019-05-30,0.7213224004633975,0.6454047795477844,0.472126854880046,1.0
2019-05-31,0.7213224004633975,0.6470078468031389,0.472126854880046,1.0
2019-06-03,0.7213224004633975,0.656542271444961,0.472126854880046,1.0
2019-06-04,0.7213224004633975,0.65590084559617,0.472126854880046,1.0
2019-06-05,0.7213224004633975,0.6528078330189988,0.472126854880046,1.0
2019-06-07,0.7213224004633975,0.6508821451863116,0.472126854880046,1.0
2019-06-10,0.7213224004633975,0.6559946098705155,0.472126854880046,1.0
2019-06-11,0.7215005904943399,0.6654186245316789,0.4755144502052343,1.0
2019-06-12,0.7110368747707378,0.6646981248979928,0.4710477057885779,1.0
2019-06-13,0.7181372996688743,0.6707643533500169,0.4709304475678432,1.0
2019-06-14,0.715337719790063,0.6647280137674461,0.4664501716633086,1.0
2019-06-17,0.7082296813800748,0.6586192533123993,0.4697751862364876,1.0
2019-06-18,0.7055060471977275,0.6564519296882457,0.4717314801183965,1.0
2019-06-19,0.7104980568500059,0.6608893632019995,0.4812310697320181,1.0
2019-06-20,0.7100342639340882,0.6601578419023006,0.48412881139361597,1.0
2019-06-21,0.7084831369047837,0.6587029990825386,0.4807253838188208,1.0
2019-06-24,0.699589394778092,0.6504721231644306,0.4814084509706261,1.0
2019-06-25,0.7025646064455257,0.6532213319873148,0.4805117854417331,1.0
2019-06-26,0.7049796548208048,0.6554922106400476,0.48381083409665393,1.0
2019-06-27,0.7011410512759337,0.65193794258834,0.4842559928585528,1.0
2019-06-28,0.7008025625894843,0.6516268892199943,0.4860377060180546,1.0
2019-07-01,0.7002217606111498,0.6510868058558705,0.4878728412920579,1.0
2019-07-02,0.6999665613551347,0.650849481418539,0.4803891388728052,1.0
2019-07-03,0.6908159260174189,0.6423411265471295,0.47712347282745193,1.0
2019-07-04,0.6961097213197589,0.6472634624905521,0.48162608885188174,1.0
2019-07-05,0.6970599119950982,0.648146977902922,0.4811356095240562,1.0
2019-07-08,0.6802990630934005,0.6325622440027774,0.471541784866345,1.0
2019-07-09,0.6683007349853676,0.6214058427054165,0.4726956123621889,1.0
2019-07-10,0.674485711429601,0.6267452043014272,0.4726956123621889,1.0
2019-07-11,0.6794082608610772,0.6346231620995805,0.4726956123621889,1.0
2019-07-12,0.6838652167531118,0.6384223203949677,0.4716814714789299,1.0
2019-07-15,0.6870262007443706,0.6413803502175984,0.47105005564106717,1.0
2019-07-16,0.6806250462048653,0.63541294921572,0.47247026205827247,1.0
2019-07-17,0.6782206933057806,0.6331648479353258,0.46731896563782294,1.0
2019-07-18,0.6782974543569522,0.6332418485607881,0.4667327291075051,1.0
2019-07-19,0.6881934851709932,0.642479157606418,0.46982199748576775,1.0
2019-07-22,0.6880961927084109,0.6423897138713904,0.4690535787392477,1.0
2019-07-23,0.6898585698730777,0.6440350081654238,0.46829189583276865,1.0
2019-07-24,0.6765530942587876,0.6316133831322867,0.4629375187532343,1.0
2019-07-25,0.6641305487402551,0.6200160525636461,0.4601941436317797,1.0
2019-07-26,0.6644044099364592,0.6202717318401596,0.46287997836644257,1.0
2019-07-29,0.652687285134988,0.6093329203633654,0.44373000489635184,1.0
2019-07-30,0.660498345072706,0.6185622865102286,0.44389386021697086,1.0
2019-07-31,0.66011010577098,0.6194102229925352,0.44389386021697086,1.0
2019-08-01,0.6591297177728395,0.6176880323783686,0.44389386021697086,1.0
2019-08-02,0.663900581335721,0.6190487816402337,0.44389386021697086,1.0
2019-08-05,0.6536791155339251,0.6033394624556321,0.44389386021697086,1.0
2019-08-06,0.6474111554153508,0.592801754812477,0.44389386021697086,1.0
2019-08-07,0.6459676182609846,0.5885393149846255,0.44389386021697086,1.0
2019-08-08,0.6518352312397273,0.6015409492477211,0.44389386021697086,1.0
2019-08-09,0.6522019570508988,0.605246132775056,0.44389386021697086,1.0
2019-08-12,0.6531187715788274,0.6082959932591486,0.44389386021697086,1.0
2019-08-13,0.6562359409737843,0.6053008307236493,0.44389386021697086,1.0
2019-08-14,0.6565952405872797,0.6020814731928773,0.44389386021697086,1.0
2019-08-16,0.6565952405872797,0.6040285596935981,0.44389386021697086,1.0
2019-08-19,0.6565952405872797,0.5974552274277749,0.44389386021697086,1.0
2019-08-20,0.6565952405872797,0.5999876478245391,0.44389386021697086,1.0
2019-08-21,0.6565952405872797,0.6013849227644504,0.44389386021697086,1.0
2019-08-22,0.6565952405872797,0.5998731014550225,0.44389386021697086,1.0
2019-08-23,0.6565952405872797,0.6014120703885584,0.44389386021697086,1.0
2019-08-26,0.6565952405872797,0.5910830483237238,0.44389386021697086,1.0
2019-08-27,0.6565952405872797,0.5923659955610572,0.44389386021697086,1.0
2019-08-28,0.6565952405872797,0.5964460684290969,0.44389386021697086,1.0
2019-08-29,0.6565952405872797,0.592984354105782,0.44389386021697086,1.0
2019-08-30,0.6565952405872797,0.595799372350068,0.44389386021697086,1.0
2019-09-02,0.6565952405872797,0.5954804279467155,0.44389386021697086,1.0
2019-09-03,0.6565952405872797,0.6004003405772406,0.44389386021697086,1.0
2019-09-04,0.6565952405872797,0.6121586177666895,0.44389386021697086,1.0
2019-09-05,0.6565952405872797,0.6152670306868165,0.44389386021697086,1.0
2019-09-06,0.6565952405872797,0.6215976343290881,0.44389386021697086,1.0
2019-09-09,0.6565952405872797,0.6253319292854125,0.44389386021697086,1.0
2019-09-10,0.6565952405872797,0.6192746583799629,0.44389386021697086,1.0
2019-09-11,0.6565952405872797,0.623396780848839,0.44389386021697086,1.0
2019-09-16,0.6564991640203786,0.6193056927415304,0.44037569162520995,1.0
2019-09-17,0.664660123160022,0.6228082149894143,0.44004425060507135,1.0
2019-09-18,0.6621009250167911,0.6179582875119105,0.446302901591511,1.0
2019-09-19,0.6690095158960733,0.6196567328739309,0.4505272704040556,1.0
2019-09-20,0.6797238443451772,0.6246362916483387,0.45120360746577926,1.0
2019-09-23,0.6663032338979034,0.6107226934958295,0.45839187739232345,1.0
2019-09-24,0.6682561934620443,0.6061464795979726,0.46363044349413907,1.0
2019-09-25,0.658286631746547,0.5967738858947864,0.4595645889685055,1.0
2019-09-26,0.6651982728045194,0.6027153278865589,0.45860772744650746,1.0
2019-09-27,0.6556084437624018,0.59979269854293,0.4540378594986507,1.0
2019-09-30,0.6598288910103166,0.60094203897494,0.46279075811019044,1.0
2019-10-01,0.6724831331258783,0.6131924393941399,0.46127730777609693,1.0
2019-10-02,0.6626251437393873,0.6030423099868002,0.4508258110785351,1.0
2019-10-04,0.6602842835618653,0.599762343832421,0.44745987660803344,1.0
2019-10-07,0.6695592652344544,0.6117463001784487,0.44745987660803344,1.0
2019-10-08,0.6712269869192408,0.6166816132069035,0.44745987660803344,1.0
2019-10-10,0.6594120572684359,0.5999963075325545,0.44949641886931335,1.0
2019-10-11,0.6457345515947155,0.5958265434398855,0.45307795944960655,1.0
2019-10-14,0.647696506002915,0.5975869725376362,0.44821236821561683,1.0
2019-10-15,0.6403565745764548,0.5900738495553921,0.44704571187340536,1.0
2019-10-16,0.6484938384700676,0.5963129716535756,0.45365037923016394,1.0
2019-10-17,0.6431686687519756,0.5879402285623108,0.4513619936660206,1.0
2019-10-18,0.6351080409017682,0.5835805287879616,0.4416430938400613,1.0
2019-10-21,0.6374360717759266,0.5841067368761965,0.44113192498911347,1.0
2019-10-22,0.645875221002166,0.5895581899694615,0.4503447592674631,1.0
2019-10-23,0.6577877374660144,0.5983275403349781,0.44960835754183137,1.0
2019-10-24,0.6550037281448702,0.595619479707999,0.4525827628285013,1.0
2019-10-25,0.6616577778423063,0.6058072929491796,0.4570067555026067,1.0
2019-10-28,0.6624246134221058,0.6019778347200074,0.46155089173845343,1.0
2019-10-29,0.6610025610138123,0.603460649533348,0.4647192450667156,1.0
2019-10-30,0.6567287372104589,0.601521081576615,0.46026985863304326,1.0
2019-10-31,0.6551454882959995,0.6000015964060347,0.4589505039476923,1.0
2019-11-01,0.6647729189730591,0.6087975405493791,0.4620329404436273,1.0
2019-11-04,0.6706945674470526,0.6142154354490146,0.46687557303858096,1.0
2019-11-05,0.676744269397169,0.6197453587759078,0.4667571924535117,1.0
2019-11-06,0.6901422021224382,0.6320022501838126,0.4649335249462422,1.0
2019-11-07,0.68502739887928,0.6273181298407111,0.46773509253559975,1.0
2019-11-08,0.6879545040668196,0.6299936143634499,0.4607389170757257,1.0
2019-11-11,0.6832750819436106,0.6256982274047269,0.4583165163887485,1.0
2019-11-12,0.6818206590452635,0.624368907468023,0.4627546077672786,1.0
2019-11-13,0.6755410518756113,0.6186255570033952,0.4578059875802165,1.0
2019-11-14,0.6714517307966062,0.614880771125647,0.47210540571948256,1.0
2019-11-15,0.6708061711296444,0.61428964426926,0.4733727458767063,1.0
2019-11-18,0.6762370045862078,0.6192629124386007,0.47742667950407136,1.0
2019-11-19,0.6669322958318263,0.6107421410167337,0.4714327246426524,1.0
2019-11-20,0.6531637466209644,0.5981336152375054,0.46509004343212657,1.0
2019-11-21,0.6413055732728138,0.5872745127523877,0.45955390545840247,1.0
2019-11-22,0.6380566164017742,0.584299285869539,0.4579668312877565,1.0
