signal_date,mode,top_mean_forward_return,bottom_mean_forward_return,spread,spread_std,spread_t_stat,positive_spread_ratio,n_quarters
2017-03-31 00:00:00,within_sector,-0.1259048895162451,0.17729869450079,-0.30320358401703507,,,,
2017-06-30 00:00:00,within_sector,-0.02224405220300632,-0.01638799992613324,-0.0058560522768730805,,,,
2017-12-28 00:00:00,within_sector,0.10761222698562942,0.02850780175696982,0.0791044252286596,,,,
2019-06-28 00:00:00,within_sector,-0.034981838684851885,-0.06559534408626466,0.030613505401412777,,,,
2019-09-30 00:00:00,within_sector,0.064342648744278,0.3276431532212438,-0.26330050447696585,,,,
2019-12-30 00:00:00,within_sector,-0.14445210966463556,-0.17848495183993443,0.034032842175298866,,,,
2020-03-31 00:00:00,within_sector,0.11769557979862058,0.3496343304824789,-0.2319387506838583,,,,
2020-06-30 00:00:00,within_sector,0.09345856165292712,0.7556079027195676,-0.6621493410666405,,,,
2020-09-29 00:00:00,within_sector,0.25483995581224095,0.39079421482969434,-0.1359542590174534,,,,
2020-12-30 00:00:00,within_sector,0.45837660646633704,0.1459966471190442,0.31237995934729285,,,,
2021-03-31 00:00:00,within_sector,0.30328849254214996,0.29105957057700843,0.012228921965141526,,,,
2021-06-30 00:00:00,within_sector,-0.026576121654056234,-0.08092367624494745,0.05434755459089122,,,,
2021-09-30 00:00:00,within_sector,0.003957309999014225,0.004619711316659225,-0.0006624013176450005,,,,
2021-12-30 00:00:00,within_sector,0.11501457359271516,0.27103760919245956,-0.1560230355997444,,,,
2023-09-27 00:00:00,within_sector,-0.01826639755026757,0.006895040427798815,-0.025161437978066387,,,,
2023-12-28 00:00:00,within_sector,0.08507169241911772,0.3673430414141002,-0.28227134899498246,,,,
2024-03-29 00:00:00,within_sector,0.21659765321743674,0.02035862920065859,0.19623902401677815,,,,
2024-09-30 00:00:00,within_sector,-0.1717953998028741,-0.1194328331520822,-0.05236256665079189,,,,
2025-06-30 00:00:00,within_sector,-0.1802286544377179,0.10193570144607103,-0.28216435588378896,,,,
2025-09-30 00:00:00,within_sector,0.3421143914508636,0.3836029413567814,-0.041488549905917826,,,,
2025-12-30 00:00:00,within_sector,0.3257184578193258,0.17150908552811764,0.15420937229120815,,,,
2026-03-31 00:00:00,within_sector,0.6205340285040999,0.36035104635356774,0.26018298215053215,,,,
ALL,within_sector,0.10837148706777734,0.16788046891789316,-0.0595089818501158,0.22059036415844513,-1.2653402490434378,0.4090909090909091,22.0
