period,start,end,v1_net_total_return,v1_cost_0_total_return,v1_annualized_return,v1_cost_0_annualized_return,v1_max_drawdown,v1_cost_0_max_drawdown,v1_trade_count,v1_cost_0_trade_count
2010-2017,2010-01-04,2017-12-31,-0.18068724299338934,-0.17519889826970558,-0.028612131039972066,-0.027666983933210987,-0.21134180530753321,-0.20867882474938593,10,10
2018-2026,2018-01-01,2026-05-04,0.3371632841538339,0.42836176017030403,0.03645244127611291,0.044913422896514676,-0.5638192243108182,-0.5524945544956574,98,98
