date,ticker,signal_value,signal_date,execution_date,included_in_trade
2017-03-31,017670,1.615086842163343,2017-03-31,2017-04-03,True
2017-03-31,032640,1.272667086821145,2017-03-31,2017-04-03,True
2017-03-31,004770,1.5084523929846008,2017-03-31,2017-04-03,True
2017-03-31,012450,1.2358209416825094,2017-03-31,2017-04-03,True
2017-03-31,090430,2.2733766311423955,2017-03-31,2017-04-03,True
2017-06-30,004020,1.7014824693850912,2017-06-30,2017-07-03,True
2017-06-30,001230,0.5128335628016953,2017-06-30,2017-07-03,True
2017-06-30,207940,1.9488178123563586,2017-06-30,2017-07-03,True
2017-06-30,009150,1.8037544566123447,2017-06-30,2017-07-03,True
2017-06-30,027410,2.262430471873682,2017-06-30,2017-07-03,True
2017-12-28,004720,1.9308373053812853,2017-12-28,2018-01-02,True
2017-12-28,012450,0.3222390595945779,2017-12-28,2018-01-02,True
2017-12-28,004020,1.227667484355643,2017-12-28,2018-01-02,True
2017-12-28,008770,1.661333405991846,2017-12-28,2018-01-02,True
2017-12-28,004000,2.5867892182335717,2017-12-28,2018-01-02,True
2019-06-28,000210,1.2167026783739545,2019-06-28,2019-07-01,True
2019-06-28,000720,0.015929001948512555,2019-06-28,2019-07-01,True
2019-06-28,074610,1.632913278159114,2019-06-28,2019-07-01,True
2019-06-28,000270,1.5983321337082539,2019-06-28,2019-07-01,True
2019-06-28,002210,1.7265824603499624,2019-06-28,2019-07-01,True
2019-09-30,207940,1.6594611705989593,2019-09-30,2019-10-01,True
2019-09-30,128940,-0.1582180433637312,2019-09-30,2019-10-01,True
2019-09-30,001820,1.7711009492830372,2019-09-30,2019-10-01,True
2019-09-30,017800,1.3298787256839422,2019-09-30,2019-10-01,True
2019-09-30,010140,1.7632139602243313,2019-09-30,2019-10-01,True
2019-12-30,128940,1.715911349126631,2019-12-30,2020-01-02,True
2019-12-30,207940,0.29667015356957166,2019-12-30,2020-01-02,True
2019-12-30,005930,1.5891331009602239,2019-12-30,2020-01-02,True
2019-12-30,031430,1.475212525956664,2019-12-30,2020-01-02,True
2019-12-30,030200,1.6339277848808482,2019-12-30,2020-01-02,True
2020-03-31,003000,2.036854882220648,2020-03-31,2020-04-01,True
2020-03-31,007570,1.4275938484370672,2020-03-31,2020-04-01,True
2020-03-31,003490,1.2761399206534216,2020-03-31,2020-04-01,True
2020-03-31,033780,1.2594417482536906,2020-03-31,2020-04-01,True
2020-03-31,005690,2.4570957196377345,2020-03-31,2020-04-01,True
2020-06-30,042670,2.070513060409545,2020-06-30,2020-07-01,True
2020-06-30,017800,0.17807247251245362,2020-06-30,2020-07-01,True
2020-06-30,069620,1.3836481494472517,2020-06-30,2020-07-01,True
2020-06-30,035420,1.5465012943695144,2020-06-30,2020-07-01,True
2020-06-30,000080,1.413959862912335,2020-06-30,2020-07-01,True
2020-09-29,034020,1.0819396631193472,2020-09-29,2020-10-05,True
2020-09-29,042670,0.9889802912167002,2020-09-29,2020-10-05,True
2020-09-29,004770,2.188428055953112,2020-09-29,2020-10-05,True
2020-09-29,009830,2.1315007413801275,2020-09-29,2020-10-05,True
2020-12-30,047040,1.5053300699984447,2020-12-30,2021-01-04,True
