signal_date,mode,n_stocks,rank_ic,rank_ic_mean_quarterly,rank_ic_std_quarterly,rank_ic_t_stat,n_quarters
2017-03-31 00:00:00,within_sector,39,-0.23273393273393278,,,,
2017-06-30 00:00:00,within_sector,34,-0.23869047619047618,,,,
2017-12-28 00:00:00,within_sector,28,0.03406593406593407,,,,
2019-06-28 00:00:00,within_sector,22,0.2125,,,,
2019-09-30 00:00:00,within_sector,29,-0.1882742257742259,,,,
2019-12-30 00:00:00,within_sector,31,0.14166666666666666,,,,
2020-03-31 00:00:00,within_sector,28,-0.34276556776556777,,,,
2020-06-30 00:00:00,within_sector,25,-0.06504329004329007,,,,
2020-09-29 00:00:00,within_sector,31,-0.10730935730935733,,,,
2020-12-30 00:00:00,within_sector,25,0.08269230769230766,,,,
2021-03-31 00:00:00,within_sector,31,0.30505050505050507,,,,
2021-06-30 00:00:00,within_sector,42,0.10641025641025642,,,,
2021-09-30 00:00:00,within_sector,51,0.069922830792396,,,,
2021-12-30 00:00:00,within_sector,31,-0.10915750915750913,,,,
2023-09-27 00:00:00,within_sector,30,-0.2336163836163836,,,,
2023-12-28 00:00:00,within_sector,32,0.18593906093906093,,,,
2024-03-29 00:00:00,within_sector,43,0.14545454545454548,,,,
2024-09-30 00:00:00,within_sector,55,-0.10637169847696167,,,,
2025-06-30 00:00:00,within_sector,39,-0.5743637941006362,,,,
2025-09-30 00:00:00,within_sector,53,0.1211625706594747,,,,
2025-12-30 00:00:00,within_sector,36,0.07913165266106445,,,,
2026-03-31 00:00:00,within_sector,46,0.08428248737846261,,,,
ALL,within_sector,781,-0.07359039788047508,-0.028638518972621204,0.2110907128868526,-0.6363451943960491,22.0
