ticker,concept,covered,matched_aliases
KO,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent|LongTermDebtCurrent
KO,TotalLiabilities,1,LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
KO,EPS_Basic,1,EarningsPerShareBasic|IncomeLossFromContinuingOperationsPerBasicShare
KO,EPS_Diluted,1,EarningsPerShareDiluted|IncomeLossFromContinuingOperationsPerDilutedShare
KO,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment
KO,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic
KO,Dividends,1,PaymentsOfDividends|CommonStockDividendsPerShareDeclared
PEP,Revenue,1,Revenues|SalesRevenueNet
PEP,NetIncome,1,NetIncomeLoss|ProfitLoss|NetIncomeLossAvailableToCommonStockholdersBasic
PEP,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
PEP,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
PEP,Assets,1,Assets|AssetsCurrent
PEP,CFO,1,NetCashProvidedByUsedInOperatingActivities
PEP,Buybacks,1,PaymentsForRepurchaseOfCommonStock
PEP,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
PEP,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent|LongTermDebtCurrent
PEP,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
PEP,EPS_Basic,1,EarningsPerShareBasic
PEP,EPS_Diluted,1,EarningsPerShareDiluted
PEP,CapEx,1,PaymentsToAcquireProductiveAssets
PEP,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic
PEP,Dividends,1,PaymentsOfDividends|CommonStockDividendsPerShareDeclared
ABBV,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|Revenues|SalesRevenueNet
ABBV,NetIncome,1,NetIncomeLoss|ProfitLoss|NetIncomeLossAvailableToCommonStockholdersBasic
ABBV,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
ABBV,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
ABBV,Assets,1,Assets|AssetsCurrent
ABBV,CFO,1,NetCashProvidedByUsedInOperatingActivities|NetCashProvidedByUsedInOperatingActivitiesContinuingOperations
ABBV,Buybacks,1,PaymentsForRepurchaseOfCommonStock
ABBV,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
ABBV,LongTermDebt,1,LongTermDebt
ABBV,TotalLiabilities,1,LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
ABBV,EPS_Basic,1,EarningsPerShareBasic
ABBV,EPS_Diluted,1,EarningsPerShareDiluted
ABBV,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment
ABBV,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic
ABBV,Dividends,1,PaymentsOfDividends|CommonStockDividendsPerShareDeclared
MRK,Revenue,1,Revenues|SalesRevenueNet|SalesRevenueGoodsNet
MRK,NetIncome,1,NetIncomeLoss|ProfitLoss|NetIncomeLossAvailableToCommonStockholdersBasic
MRK,OperatingIncome,1,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest
MRK,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
MRK,Assets,1,Assets|AssetsCurrent
MRK,CFO,1,NetCashProvidedByUsedInOperatingActivities|NetCashProvidedByUsedInOperatingActivitiesContinuingOperations
MRK,Buybacks,1,PaymentsForRepurchaseOfCommonStock
MRK,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
MRK,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent|LongTermDebtCurrent|DebtLongtermAndShorttermCombinedAmount
MRK,TotalLiabilities,1,LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
MRK,EPS_Basic,1,EarningsPerShareBasic|IncomeLossFromContinuingOperationsPerBasicShare
MRK,EPS_Diluted,1,EarningsPerShareDiluted|IncomeLossFromContinuingOperationsPerDilutedShare
MRK,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment|PaymentsToAcquireProductiveAssets
MRK,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic
MRK,Dividends,1,PaymentsOfDividendsCommonStock|CommonStockDividendsPerShareDeclared
PFE,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|Revenues|SalesRevenueNet|SalesRevenueGoodsNet
PFE,NetIncome,1,NetIncomeLoss|ProfitLoss|NetIncomeLossAvailableToCommonStockholdersBasic
PFE,OperatingIncome,1,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
PFE,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
PFE,Assets,1,Assets|AssetsCurrent
PFE,CFO,1,NetCashProvidedByUsedInOperatingActivities|NetCashProvidedByUsedInOperatingActivitiesContinuingOperations
PFE,Buybacks,1,PaymentsForRepurchaseOfCommonStock
PFE,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
PFE,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent|LongTermDebtCurrent
PFE,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
PFE,EPS_Basic,1,EarningsPerShareBasic|IncomeLossFromContinuingOperationsPerBasicShare
PFE,EPS_Diluted,1,EarningsPerShareDiluted|IncomeLossFromContinuingOperationsPerDilutedShare
PFE,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment
PFE,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic
PFE,Dividends,1,PaymentsOfOrdinaryDividends|CommonStockDividendsPerShareDeclared
COST,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|Revenues|SalesRevenueNet
COST,NetIncome,1,NetIncomeLoss|ProfitLoss
COST,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest
COST,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
COST,Assets,1,Assets|AssetsCurrent
COST,CFO,1,NetCashProvidedByUsedInOperatingActivities|NetCashProvidedByUsedInOperatingActivitiesContinuingOperations
COST,Buybacks,1,PaymentsForRepurchaseOfCommonStock
COST,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
COST,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent|LongTermDebtCurrent
COST,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
COST,EPS_Basic,1,EarningsPerShareBasic
COST,EPS_Diluted,1,EarningsPerShareDiluted
COST,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment|CapitalExpendituresIncurredButNotYetPaid
COST,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
COST,Dividends,1,PaymentsOfDividends|PaymentsOfDividendsCommonStock|CommonStockDividendsPerShareDeclared
AVGO,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|Revenues|SalesRevenueNet
AVGO,NetIncome,1,NetIncomeLoss|ProfitLoss|NetIncomeLossAvailableToCommonStockholdersBasic
AVGO,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
AVGO,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
AVGO,Assets,1,Assets|AssetsCurrent
AVGO,CFO,1,NetCashProvidedByUsedInOperatingActivities
AVGO,Buybacks,1,PaymentsForRepurchaseOfCommonStock
AVGO,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
AVGO,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent|LongTermDebtCurrent|DebtLongtermAndShorttermCombinedAmount
AVGO,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
AVGO,EPS_Basic,1,EarningsPerShareBasic|IncomeLossFromContinuingOperationsPerBasicShare
AVGO,EPS_Diluted,1,EarningsPerShareDiluted|IncomeLossFromContinuingOperationsPerDilutedShare
AVGO,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment|CapitalExpendituresIncurredButNotYetPaid
AVGO,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
AVGO,Dividends,1,PaymentsOfDividends|PaymentsOfDividendsCommonStock|CommonStockDividendsPerShareDeclared
WMT,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|Revenues|SalesRevenueNet
WMT,NetIncome,1,NetIncomeLoss|ProfitLoss
WMT,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
WMT,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
WMT,Assets,1,Assets|AssetsCurrent
WMT,CFO,1,NetCashProvidedByUsedInOperatingActivities
WMT,Buybacks,1,PaymentsForRepurchaseOfCommonStock
WMT,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents|Cash
WMT,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent|LongTermDebtCurrent|DebtLongtermAndShorttermCombinedAmount
WMT,TotalLiabilities,1,LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
WMT,EPS_Basic,1,EarningsPerShareBasic|IncomeLossFromContinuingOperationsPerBasicShare
WMT,EPS_Diluted,1,EarningsPerShareDiluted|IncomeLossFromContinuingOperationsPerDilutedShare
WMT,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment
WMT,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
WMT,Dividends,1,PaymentsOfDividends|PaymentsOfDividendsCommonStock|CommonStockDividendsPerShareDeclared
LLY,Revenue,1,Revenues|SalesRevenueGoodsNet
LLY,NetIncome,1,NetIncomeLoss|ProfitLoss|NetIncomeLossAvailableToCommonStockholdersBasic
LLY,OperatingIncome,1,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
LLY,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
LLY,Assets,1,Assets|AssetsCurrent
LLY,CFO,1,NetCashProvidedByUsedInOperatingActivities
LLY,Buybacks,1,PaymentsForRepurchaseOfCommonStock
LLY,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
LLY,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent|LongTermDebtCurrent|DebtLongtermAndShorttermCombinedAmount
LLY,TotalLiabilities,1,LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
LLY,EPS_Basic,1,EarningsPerShareBasic|IncomeLossFromContinuingOperationsPerBasicShare
LLY,EPS_Diluted,1,EarningsPerShareDiluted|IncomeLossFromContinuingOperationsPerDilutedShare
LLY,CapEx,1,PaymentsToAcquireProductiveAssets
LLY,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic
LLY,Dividends,1,PaymentsOfDividends|CommonStockDividendsPerShareDeclared
ORCL,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|Revenues|SalesRevenueNet|SalesRevenueGoodsNet
ORCL,NetIncome,1,NetIncomeLoss|ProfitLoss|NetIncomeLossAvailableToCommonStockholdersBasic
ORCL,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest
ORCL,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
ORCL,Assets,1,Assets|AssetsCurrent
ORCL,CFO,1,NetCashProvidedByUsedInOperatingActivities|NetCashProvidedByUsedInOperatingActivitiesContinuingOperations
ORCL,Buybacks,1,PaymentsForRepurchaseOfCommonStock
ORCL,Cash,1,CashAndCashEquivalentsAtCarryingValue
ORCL,LongTermDebt,1,LongTermDebt|DebtLongtermAndShorttermCombinedAmount
ORCL,TotalLiabilities,1,LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
ORCL,EPS_Basic,1,EarningsPerShareBasic
ORCL,EPS_Diluted,1,EarningsPerShareDiluted
ORCL,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment|CapitalExpendituresIncurredButNotYetPaid
ORCL,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
ORCL,Dividends,1,PaymentsOfDividendsCommonStock|CommonStockDividendsPerShareDeclared
ADBE,Revenue,1,Revenues|SalesRevenueGoodsNet
ADBE,NetIncome,1,NetIncomeLoss
ADBE,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
ADBE,StockholdersEquity,1,StockholdersEquity
ADBE,Assets,1,Assets|AssetsCurrent
ADBE,CFO,1,NetCashProvidedByUsedInOperatingActivities
ADBE,Buybacks,1,PaymentsForRepurchaseOfCommonStock
ADBE,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents|Cash
ADBE,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent|LongTermDebtCurrent|DebtLongtermAndShorttermCombinedAmount
ADBE,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
ADBE,EPS_Basic,1,EarningsPerShareBasic
ADBE,EPS_Diluted,1,EarningsPerShareDiluted
ADBE,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment
ADBE,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
ADBE,Dividends,0,
CRM,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|Revenues
CRM,NetIncome,1,NetIncomeLoss|ProfitLoss
CRM,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
CRM,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
CRM,Assets,1,Assets|AssetsCurrent
CRM,CFO,1,NetCashProvidedByUsedInOperatingActivities
CRM,Buybacks,1,PaymentsForRepurchaseOfCommonStock
CRM,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents|Cash
CRM,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent|LongTermDebtCurrent
CRM,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
CRM,EPS_Basic,1,EarningsPerShareBasic
CRM,EPS_Diluted,1,EarningsPerShareDiluted
CRM,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment|PaymentsToAcquireProductiveAssets
CRM,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
CRM,Dividends,1,PaymentsOfDividends|CommonStockDividendsPerShareDeclared
NFLX,Revenue,1,Revenues
NFLX,NetIncome,1,NetIncomeLoss|NetIncomeLossAvailableToCommonStockholdersBasic
NFLX,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
NFLX,StockholdersEquity,1,StockholdersEquity
NFLX,Assets,1,Assets|AssetsCurrent
NFLX,CFO,1,NetCashProvidedByUsedInOperatingActivities
NFLX,Buybacks,1,PaymentsForRepurchaseOfCommonStock
NFLX,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents|Cash
NFLX,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent
NFLX,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
NFLX,EPS_Basic,1,EarningsPerShareBasic
NFLX,EPS_Diluted,1,EarningsPerShareDiluted
NFLX,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment|CapitalExpendituresIncurredButNotYetPaid
NFLX,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
NFLX,Dividends,0,
CSCO,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|Revenues|SalesRevenueNet|SalesRevenueGoodsNet
CSCO,NetIncome,1,NetIncomeLoss|ProfitLoss
CSCO,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest
CSCO,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
CSCO,Assets,1,Assets|AssetsCurrent
CSCO,CFO,1,NetCashProvidedByUsedInOperatingActivities|NetCashProvidedByUsedInOperatingActivitiesContinuingOperations
CSCO,Buybacks,1,PaymentsForRepurchaseOfCommonStock
CSCO,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
CSCO,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent|LongTermDebtCurrent
CSCO,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
CSCO,EPS_Basic,1,EarningsPerShareBasic
CSCO,EPS_Diluted,1,EarningsPerShareDiluted
CSCO,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment
CSCO,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
CSCO,Dividends,1,PaymentsOfDividends|CommonStockDividendsPerShareDeclared
INTC,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|SalesRevenueNet
INTC,NetIncome,1,NetIncomeLoss|ProfitLoss
INTC,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest
INTC,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
INTC,Assets,1,Assets|AssetsCurrent
INTC,CFO,1,NetCashProvidedByUsedInOperatingActivities|NetCashProvidedByUsedInOperatingActivitiesContinuingOperations
INTC,Buybacks,1,PaymentsForRepurchaseOfCommonStock
INTC,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents|Cash
INTC,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent|LongTermDebtCurrent
INTC,TotalLiabilities,1,LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
INTC,EPS_Basic,1,EarningsPerShareBasic
INTC,EPS_Diluted,1,EarningsPerShareDiluted
INTC,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment|CapitalExpendituresIncurredButNotYetPaid
INTC,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
INTC,Dividends,1,PaymentsOfDividendsCommonStock|CommonStockDividendsPerShareDeclared
AMD,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|Revenues|SalesRevenueNet|SalesRevenueGoodsNet
AMD,NetIncome,1,NetIncomeLoss|ProfitLoss|NetIncomeLossAvailableToCommonStockholdersBasic
AMD,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
AMD,StockholdersEquity,1,StockholdersEquity
AMD,Assets,1,Assets|AssetsCurrent
AMD,CFO,1,NetCashProvidedByUsedInOperatingActivities|NetCashProvidedByUsedInOperatingActivitiesContinuingOperations
AMD,Buybacks,1,PaymentsForRepurchaseOfCommonStock
AMD,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
AMD,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent|LongTermDebtCurrent|DebtLongtermAndShorttermCombinedAmount
AMD,TotalLiabilities,1,LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
AMD,EPS_Basic,1,EarningsPerShareBasic|IncomeLossFromContinuingOperationsPerBasicShare
AMD,EPS_Diluted,1,EarningsPerShareDiluted|IncomeLossFromContinuingOperationsPerDilutedShare
AMD,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment|CapitalExpendituresIncurredButNotYetPaid
AMD,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
AMD,Dividends,0,
QCOM,Revenue,1,Revenues
QCOM,NetIncome,1,NetIncomeLoss|ProfitLoss
QCOM,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest
QCOM,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
QCOM,Assets,1,Assets|AssetsCurrent
QCOM,CFO,1,NetCashProvidedByUsedInOperatingActivities|NetCashProvidedByUsedInOperatingActivitiesContinuingOperations
QCOM,Buybacks,1,PaymentsForRepurchaseOfCommonStock
QCOM,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
QCOM,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent|LongTermDebtCurrent|DebtLongtermAndShorttermCombinedAmount
QCOM,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
QCOM,EPS_Basic,1,EarningsPerShareBasic|IncomeLossFromContinuingOperationsPerBasicShare
QCOM,EPS_Diluted,1,EarningsPerShareDiluted|IncomeLossFromContinuingOperationsPerDilutedShare
QCOM,CapEx,1,PaymentsToAcquireProductiveAssets
QCOM,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
QCOM,Dividends,1,PaymentsOfDividends|PaymentsOfOrdinaryDividends|CommonStockDividendsPerShareDeclared
TXN,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|SalesRevenueNet
TXN,NetIncome,1,NetIncomeLoss|ProfitLoss|NetIncomeLossAvailableToCommonStockholdersBasic
TXN,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
TXN,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
TXN,Assets,1,Assets|AssetsCurrent
TXN,CFO,1,NetCashProvidedByUsedInOperatingActivities|NetCashProvidedByUsedInOperatingActivitiesContinuingOperations
TXN,Buybacks,1,PaymentsForRepurchaseOfCommonStock|PaymentsForRepurchaseOfEquity
TXN,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
TXN,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent|LongTermDebtCurrent
TXN,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
TXN,EPS_Basic,1,EarningsPerShareBasic|IncomeLossFromContinuingOperationsPerBasicShare
TXN,EPS_Diluted,1,EarningsPerShareDiluted|IncomeLossFromContinuingOperationsPerDilutedShare
TXN,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment|PaymentsToAcquireProductiveAssets
TXN,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic
TXN,Dividends,1,PaymentsOfDividends|CommonStockDividendsPerShareDeclared
IBM,Revenue,1,Revenues|SalesRevenueGoodsNet
IBM,NetIncome,1,NetIncomeLoss|ProfitLoss|NetIncomeLossAvailableToCommonStockholdersBasic
IBM,OperatingIncome,1,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
IBM,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
IBM,Assets,1,Assets|AssetsCurrent
IBM,CFO,1,NetCashProvidedByUsedInOperatingActivities|NetCashProvidedByUsedInOperatingActivitiesContinuingOperations
IBM,Buybacks,1,PaymentsForRepurchaseOfCommonStock
IBM,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
IBM,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent|LongTermDebtCurrent
IBM,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
IBM,EPS_Basic,1,EarningsPerShareBasic|IncomeLossFromContinuingOperationsPerBasicShare
IBM,EPS_Diluted,1,EarningsPerShareDiluted|IncomeLossFromContinuingOperationsPerDilutedShare
IBM,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment
IBM,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
IBM,Dividends,1,PaymentsOfDividendsCommonStock|CommonStockDividendsPerShareDeclared
GE,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|Revenues|SalesRevenueNet|SalesRevenueGoodsNet
