subperiod,start,end,trades,net,cost0,Sharpe,annualized,MaxDD,pos_years
full,2010-01-04,2026-05-04,70,1.0244143636045604,1.1188556327370036,0.36524689410364136,0.04820688257946193,-0.3336818664706047,4
scheme_a_is,2015-01-01,2020-12-31,25,0.2504409029347785,0.2708775556990064,0.4900158575931986,0.046892995082406186,-0.19055450218814896,2
scheme_a_oos,2021-01-01,2026-05-04,45,0.568773872653709,0.6145583415192593,0.4449096193137925,0.09070069819287019,-0.33368186647060516,2
scheme_b_is,2015-01-01,2019-12-31,20,0.0061207528988673765,0.019224923248080783,0.017178493523526114,0.0015687403892474805,-0.19055450218814896,1
scheme_b_oos,2020-01-01,2026-05-04,50,1.0120988040170644,1.078889148417411,0.6234338039915919,0.11997611700258237,-0.33368186647060494,3
scheme_c_is,2015-01-01,2021-12-31,45,0.12717633724827748,0.16071783730689693,0.1646594300760798,0.020635452118785702,-0.2502642213831803,2
scheme_c_oos,2022-01-01,2026-05-04,25,0.7946897571341207,0.8229272417879205,0.7446102533682143,0.14931586105991812,-0.2297226561855834,2
