year,factor_macro_gate_mcap_net_total_return,kospi_buy_and_hold_net_total_return,cash_net_total_return,d001_factor_macro_gate_mcap_net_total_return,d009_minus_d001_factor_macro_gate_mcap_return
2015,0.0,0.1650129244213383,0.0,0.0,0.0
2017,0.09401472235486108,0.316759538729966,0.0,0.0,0.09401472235486108
2018,-0.03586254487531926,-0.08401784948302471,0.0,0.0,-0.03586254487531926
2019,0.02774934830525999,0.1701948593009439,0.0,0.0277493483052602,-2.0816681711721685e-16
2020,0.45922182798787015,0.525128742931184,0.0,0.2461360848272729,0.21308574316059725
