period,n_quarters,rank_ic_mean,rank_ic_std,rank_ic_t_stat,spread_mean,spread_std,spread_t_stat,positive_spread_ratio
2010_2017,28,0.12316017316017316,0.321860741356662,2.0247961167055553,0.05981460633543355,0.1581416881897431,2.001427643075457,0.6071428571428571
2018_2026,33,0.0260133805588351,0.35984158219523493,0.41528133951841406,0.04089843495367522,0.18492031137715245,1.2705127954147284,0.6363636363636364
spike_years_2020_2025_2026,9,0.017724867724867723,0.36385059984178175,0.14614405802196237,0.10092116417307688,0.29584135886279994,1.0233981268982777,0.6666666666666666
excluding_spike_years,52,0.07975774225774225,0.3428522757214448,1.6775191514795225,0.04069551640972557,0.1432746949207452,2.0482300964300464,0.6153846153846154
year_2020,4,0.22007575757575762,0.4175763714792221,1.0540623110266583,0.322115339268477,0.29313999668416696,2.197689451538942,1.0
year_2025,4,-0.15443722943722946,0.28229033602164005,-1.0941729824246655,-0.05836071097285431,0.16719575592424696,-0.6981123492069544,0.5
year_2026,1,-0.10303030303030303,,,-0.1467280356247988,,,0.0
