signal_date,top_mean_forward_return,bottom_mean_forward_return,spread,spread_std,spread_t_stat,positive_spread_ratio,n_quarters
2010-03-31 00:00:00,0.058237283068875025,-0.0479244570879391,0.10616174015681412,,,,
2010-06-30 00:00:00,0.2886442063095526,0.1327025718616597,0.1559416344478929,,,,
2010-09-30 00:00:00,0.12209914528343124,0.140843723711374,-0.01874457842794275,,,,
2010-12-30 00:00:00,0.161347670013925,-0.006671866666801307,0.1680195366807263,,,,
2011-03-31 00:00:00,0.06199892434444295,0.09538635569515601,-0.03338743135071306,,,,
2011-06-30 00:00:00,-0.006337509379196193,-0.16273375525980804,0.15639624588061185,,,,
2011-09-30 00:00:00,0.12568123738186565,0.06482022740073685,0.0608610099811288,,,,
2011-12-29 00:00:00,0.22659832255055154,0.14530358448302194,0.0812947380675296,,,,
2012-03-30 00:00:00,0.006403488721549018,-0.0945611574313802,0.10096464615292922,,,,
2012-06-29 00:00:00,0.10304790803918595,0.09158790441733593,0.011460003621850026,,,,
2012-09-28 00:00:00,0.024537959726338248,0.037960104181183375,-0.013422144454845127,,,,
2012-12-28 00:00:00,0.039141403877623215,-0.0061138514271060025,0.045255255304729215,,,,
2013-03-29 00:00:00,-0.06395158678662427,-0.10355523358597918,0.03960364679935491,,,,
2013-06-28 00:00:00,0.18155087501386813,0.07712600170181678,0.10442487331205134,,,,
2013-09-30 00:00:00,-0.02382648135691116,-0.02361276596027521,-0.00021371539663594952,,,,
2013-12-30 00:00:00,-0.007922164047231376,0.04809678569452328,-0.056018949741754656,,,,
2014-03-31 00:00:00,-0.033232839107298906,0.0721537279163987,-0.1053865670236976,,,,
2014-06-30 00:00:00,0.09656758432405625,0.21490184635139872,-0.11833426202734247,,,,
2014-09-30 00:00:00,-0.07127728648604537,-0.0661358264846554,-0.005141460001389972,,,,
2014-12-30 00:00:00,0.1745711114655144,0.06809775102592135,0.10647336043959306,,,,
2015-03-31 00:00:00,0.9087053635474408,0.1492057000861877,0.7594996634612531,,,,
2015-06-30 00:00:00,-0.03860828675709971,0.028901237860667894,-0.0675095246177676,,,,
2015-09-30 00:00:00,0.11297469853800846,0.003725571817747649,0.10924912672026081,,,,
2015-12-30 00:00:00,0.08162225071666056,0.11863955121149898,-0.03701730049483842,,,,
2017-03-31 00:00:00,0.11105639375795451,0.16119651837729054,-0.050140124619336035,,,,
2017-06-30 00:00:00,0.07231070900389303,0.005732132281255686,0.06657857672263734,,,,
2017-09-29 00:00:00,0.11748851114120651,0.10380353036207139,0.013684980779135117,,,,
2017-12-28 00:00:00,0.13977248847927493,0.0455164914593699,0.09425599701990503,,,,
2018-03-30 00:00:00,0.0026732194817364143,-0.0395576066383175,0.04223082612005391,,,,
2018-06-29 00:00:00,0.03653396851212679,0.13609803813102764,-0.09956406961890085,,,,
2018-09-28 00:00:00,-0.06908357507702186,-0.08889618677659465,0.019812611699572796,,,,
2018-12-28 00:00:00,0.06716510100931143,0.07296916614613173,-0.005804065136820302,,,,
2019-03-29 00:00:00,-0.009254159454278247,0.06853599734574771,-0.07779015680002596,,,,
2019-06-28 00:00:00,0.016649236345837776,0.005257781292632806,0.01139145505320497,,,,
2019-09-30 00:00:00,0.1855715007477158,0.0675991981208078,0.11797230262690801,,,,
2019-12-30 00:00:00,-0.02484889530704722,-0.2449659769720907,0.22011708166504346,,,,
2020-03-31 00:00:00,1.0006039460673248,0.25884884683524584,0.7417550992320789,,,,
2020-06-30 00:00:00,0.6941758195318685,0.4371900581363335,0.256985761395535,,,,
2020-09-29 00:00:00,0.5231002849233745,0.292755978804071,0.23034430611930345,,,,
2020-12-30 00:00:00,0.33241932681362946,0.27304313648663864,0.05937619032699082,,,,
2021-03-31 00:00:00,0.33362612230901756,0.1382165311225103,0.19540959118650725,,,,
2021-06-30 00:00:00,0.03723028378499323,0.0021529701115710433,0.03507731367342219,,,,
2021-09-30 00:00:00,-0.02362399674760159,0.026185220612784093,-0.04980921736038568,,,,
2021-12-30 00:00:00,0.03945072119597496,0.01050830791844104,0.02894241327753392,,,,
2022-03-31 00:00:00,0.20797076777781512,-0.07012464161343461,0.2780954093912497,,,,
2022-06-30 00:00:00,-0.052681929119644054,-0.07400310948143267,0.021321180361788615,,,,
2022-09-30 00:00:00,0.031349092762488796,0.09436473186092094,-0.06301563909843214,,,,
2022-12-29 00:00:00,-0.009348785112535377,0.17641916110142106,-0.18576794621395643,,,,
2023-03-31 00:00:00,0.10509801951130227,0.07122066783995351,0.033877351671348754,,,,
2023-06-30 00:00:00,0.020768901065307783,0.20859867362430853,-0.18782977255900074,,,,
2023-09-27 00:00:00,0.09644777584390996,0.09255912887340956,0.003888646970500398,,,,
2023-12-28 00:00:00,0.1956329521570368,0.025419484673282405,0.1702134674837544,,,,
2024-03-29 00:00:00,0.04581361219359703,-0.016311985016788395,0.06212559721038542,,,,
2024-06-28 00:00:00,-0.09281208250969482,0.10477723426825943,-0.19758931677795424,,,,
2024-09-30 00:00:00,-0.04591426996897755,-0.019519725915785473,-0.026394544053192078,,,,
2024-12-30 00:00:00,0.14536678229875974,0.05091942715777498,0.09444735514098476,,,,
2025-03-31 00:00:00,0.17039696207456437,0.40038341812188377,-0.2299864560473194,,,,
2025-06-30 00:00:00,0.030621916170731067,0.19900231452386255,-0.16838039835313148,,,,
2025-09-30 00:00:00,0.26781338338838,0.14900953171466966,0.11880385167371035,,,,
2025-12-30 00:00:00,0.30647012401537516,0.2603499651800519,0.04612015883532328,,,,
2026-03-31 00:00:00,0.2946216976918663,0.4413497333166651,-0.1467280356247988,,,,
ALL,0.12834762632396812,0.07876635860489566,0.049581267719072494,0.1719939064825156,2.251487207038308,0.6229508196721312,61.0
