signal_date,sector_code,sector_name,flow_score,rs_score,combined_score,eligible_for_score
2011-03-31,05,조선/기계/산업재,-0.4428458048475327,0.02634306733541274,-0.20825136875605998,True
2011-03-31,06,금융,0.12484789680100489,-0.9617941721205353,-0.41847313765976524,True
2011-03-31,07,헬스케어,,,,False
2011-03-31,08,인터넷/게임/SW,-0.04369088564845057,-0.23170165433543888,-0.13769626999194473,True
2011-03-31,09,소비재/유통,0.021112994722124922,-0.49512201712764775,-0.23700451120276142,True
2011-03-31,10,음식료,-1.10768259957649,-0.9303699333137018,-1.019026266445096,True
2011-03-31,11,에너지/유틸리티,,,,False
2011-03-31,12,건설/부동산,-2.2094544854892675,-0.013652652211286755,-1.1115535688502771,True
2011-06-30,01,반도체/IT하드웨어,0.6536144688532427,-2.5611286061695804,-0.9537570686581689,True
2011-06-30,02,자동차/운송장비,0.04405246687563202,0.4759006382630449,0.25997655256933844,True
2011-06-30,03,2차전지/화학/소재,-0.7646894388132511,0.05952722492531192,-0.3525811069439696,True
2011-06-30,04,철강금속,-1.4625078200991897,-0.1529271023512909,-0.8077174612252402,True
2011-06-30,05,조선/기계/산업재,0.5555030696278175,-0.3570205869479241,0.09924124133994669,True
2011-06-30,06,금융,1.4662287922982602,-0.5105698326885426,0.4778294798048588,True
2011-06-30,07,헬스케어,,,,False
2011-06-30,08,인터넷/게임/SW,0.4726877814419863,0.2916953021396384,0.3821915417908124,True
2011-06-30,09,소비재/유통,0.39005896417714153,0.7721390675681756,0.5810990158726586,True
2011-06-30,10,음식료,0.566558765733385,0.714736201250837,0.640647483492111,True
2011-06-30,11,에너지/유틸리티,,,,False
2011-06-30,12,건설/부동산,-1.921507050095025,1.2676476940103298,-0.3269296780423476,True
2011-09-30,01,반도체/IT하드웨어,0.5550880160348702,1.0257227729157519,0.7904053944753111,True
2011-09-30,02,자동차/운송장비,0.7684515820377061,-0.31851781221837744,0.22496688490966435,True
2011-09-30,03,2차전지/화학/소재,-0.19534943722457104,-1.4201212708601543,-0.8077353540423626,True
2011-09-30,04,철강금속,0.3077769135829574,-1.1152221074187376,-0.40372259691789014,True
2011-09-30,05,조선/기계/산업재,0.3732451585551015,0.4382691742989524,0.40575716642702697,True
2011-09-30,06,금융,0.8960595328776796,-0.37091454509294114,0.26257249389236925,True
2011-09-30,07,헬스케어,,,,False
2011-09-30,08,인터넷/게임/SW,-0.9281360622617094,0.7646073590486923,-0.08176435160650858,True
2011-09-30,09,소비재/유통,0.5962148086717138,0.5838512915423433,0.5900330501070286,True
2011-09-30,10,음식료,0.22628826414747333,1.6631807913113879,0.9447345277294306,True
2011-09-30,11,에너지/유틸리티,,,,False
2011-09-30,12,건설/부동산,-2.599638776421221,-1.2508556535269169,-1.925247214974069,True
2011-12-29,01,반도체/IT하드웨어,-1.8543448824885227,0.3123813090974938,-0.7709817866955144,True
2011-12-29,02,자동차/운송장비,0.8916729917807173,-0.8331625734463395,0.029255209167188934,True
2011-12-29,03,2차전지/화학/소재,0.26421051079163577,-0.491824367843255,-0.11380692852580962,True
2011-12-29,04,철강금속,-1.0627911667359975,-0.5775644216425776,-0.8201777941892876,True
2011-12-29,05,조선/기계/산업재,-0.18364951863800955,0.5866460177844962,0.20149824957324333,True
2011-12-29,06,금융,-0.364881610895897,-1.3662962798351512,-0.8655889453655241,True
2011-12-29,07,헬스케어,-0.3157034341597331,2.2901545018429026,0.9872255338415847,True
2011-12-29,08,인터넷/게임/SW,-0.25025732437398995,-0.9659074618510212,-0.6080823931125056,True
2011-12-29,09,소비재/유통,-0.25040990664616514,-0.16242014845605235,-0.20641502755110874,True
2011-12-29,10,음식료,1.1831407630853323,0.10999374099027487,0.6465672520378036,True
2011-12-29,11,에너지/유틸리티,,,,False
2011-12-29,12,건설/부동산,1.943013578280629,1.0979996833592298,1.5205066308199293,True
2012-03-30,01,반도체/IT하드웨어,-1.5894100900946064,0.8336324057977806,-0.3778888421484129,True
2012-03-30,02,자동차/운송장비,1.0980789498109558,-0.239783916246444,0.4291475167822559,True
2012-03-30,03,2차전지/화학/소재,0.4235570445966045,-0.6415822771708146,-0.10901261628710507,True
2012-03-30,04,철강금속,-0.01278357753667675,-1.6346826272260295,-0.8237331023813531,True
2012-03-30,05,조선/기계/산업재,-0.11166966557648017,-0.7195448594137843,-0.41560726249513225,True
2012-03-30,06,금융,1.3323886726904557,0.207343589295593,0.7698661309930244,True
2012-03-30,07,헬스케어,-0.0732386908592188,2.5011866716621287,1.213973990401455,True
2012-03-30,08,인터넷/게임/SW,0.4200136602315641,-0.47848614801589967,-0.02923624389216778,True
2012-03-30,09,소비재/유통,1.035755137060184,0.2131850487013664,0.6244700928807753,True
2012-03-30,10,음식료,-0.6040199370917184,-0.2101415451892451,-0.40708074114048176,True
2012-03-30,11,에너지/유틸리티,,,,False
2012-03-30,12,건설/부동산,-1.918671503231064,0.16887365780534846,-0.8748989227128577,True
2012-06-29,01,반도체/IT하드웨어,-1.951951188161092,-0.3194594530431862,-1.135705320602139,True
2012-06-29,02,자동차/운송장비,1.1273190706535379,-0.4063049353557601,0.36050706764888885,True
2012-06-29,03,2차전지/화학/소재,-0.0106986047692861,-0.42374848395524845,-0.21722354436226726,True
2012-06-29,04,철강금속,-0.1628666707409263,-0.05473820854104138,-0.10880243964098385,True
2012-06-29,05,조선/기계/산업재,-0.3921161651393592,0.9484772412205476,0.27818053804059417,True
2012-06-29,06,금융,0.6981728481993752,-0.12620810339827834,0.2859823724005484,True
2012-06-29,07,헬스케어,0.8593588898111937,2.3774714681497837,1.6184151789804888,True
2012-06-29,08,인터넷/게임/SW,0.93330778548216,-0.12122956995932266,0.40603910776141866,True
2012-06-29,09,소비재/유통,-1.8346819852180343,-0.6686052395985173,-1.2516436124082757,True
2012-06-29,10,음식료,0.311913687770358,0.5790913243666422,0.4455025060685001,True
2012-06-29,11,에너지/유틸리티,,,,False
2012-06-29,12,건설/부동산,0.42224233211207335,-1.7847460398856196,-0.6812518538867731,True
2012-09-28,01,반도체/IT하드웨어,1.3864417721872233,2.0127719365436523,1.6996068543654377,True
2012-09-28,02,자동차/운송장비,0.793671667757854,-1.0611162979554654,-0.13372231509880567,True
2012-09-28,03,2차전지/화학/소재,0.13900461753157703,0.16053118695840113,0.1497679022449891,True
2012-09-28,04,철강금속,0.9921254874707012,-0.30899381778115836,0.34156583484477143,True
2012-09-28,05,조선/기계/산업재,-0.755081213813387,-1.0100726641195343,-0.8825769389664606,True
2012-09-28,06,금융,0.42922637132277147,-0.3181252728975543,0.055550549212608574,True
2012-09-28,07,헬스케어,-0.3644601768214845,-0.039470076011961494,-0.201965126416723,True
2012-09-28,08,인터넷/게임/SW,-0.5541276509744898,1.1370103617071732,0.2914413553663417,True
2012-09-28,09,소비재/유통,-1.0753890252043083,1.212496929661483,0.06855395222858729,True
2012-09-28,10,음식료,-2.01261847247801,-0.5590389841513411,-1.2858287283146754,True
2012-09-28,11,에너지/유틸리티,,,,False
2012-09-28,12,건설/부동산,1.0212066230215535,-1.2259933019536948,-0.10239333946607065,True
2012-12-28,01,반도체/IT하드웨어,0.2353804196854235,1.917721411550962,1.0765509156181927,True
2012-12-28,02,자동차/운송장비,-0.035930334101865774,-2.1123223187448215,-1.0741263264233436,True
2012-12-28,03,2차전지/화학/소재,0.461299489218159,0.3973881743524169,0.42934383178528795,True
2012-12-28,04,철강금속,-1.1566565357806056,-0.3393054117055858,-0.7479809737430957,True
2012-12-28,05,조선/기계/산업재,-1.0219538844962968,-0.2753285348211915,-0.6486412096587442,True
2012-12-28,06,금융,0.6329218376318565,0.46831294801225926,0.5506173928220579,True
2012-12-28,07,헬스케어,-1.5334404800971817,0.7414904177416787,-0.3959750311777515,True
2012-12-28,08,인터넷/게임/SW,-0.33629921061596557,-1.1847584322839455,-0.7605288214499555,True
2012-12-28,09,소비재/유통,-0.11884462109196012,0.08119811194480353,-0.018823254573578294,True
2012-12-28,10,음식료,0.6180905809686749,-0.22503423220607394,0.19652817438130046,True
2012-12-28,11,에너지/유틸리티,,,,False
2012-12-28,12,건설/부동산,2.255432738679759,0.5306378661594979,1.3930353024196285,True
2013-03-29,01,반도체/IT하드웨어,-1.1785925014028147,-0.11937410191494482,-0.6489833016588797,True
2013-03-29,02,자동차/운송장비,-0.6837425168064398,-0.041421465595689225,-0.36258199120106455,True
2013-03-29,03,2차전지/화학/소재,-1.5538403376910654,-1.3796796364843122,-1.4667599870876888,True
2013-03-29,04,철강금속,-0.4102602145645581,-1.2832749518189357,-0.8467675831917469,True
2013-03-29,05,조선/기계/산업재,0.7349442534713373,-0.7643917290442482,-0.01472373778645547,True
2013-03-29,06,금융,-0.7991221840210346,-0.07499262641624087,-0.43705740521863773,True
2013-03-29,07,헬스케어,0.3368379714562669,2.4703259901349863,1.4035819807956267,True
2013-03-29,08,인터넷/게임/SW,0.339539233045636,0.1912689483290038,0.2654040906873199,True
2013-03-29,09,소비재/유통,1.6135597295645872,0.8015733924164281,1.2075665609905077,True
2013-03-29,10,음식료,1.596748630060472,0.245237224431654,0.9209929272460631,True
2013-03-29,11,에너지/유틸리티,,,,False
2013-03-29,12,건설/부동산,0.00392793688761404,-0.04527104403770144,-0.020671553575043702,True
2013-06-28,01,반도체/IT하드웨어,-1.59245647742164,-1.0690403099124564,-1.3307483936670481,True
2013-06-28,02,자동차/운송장비,0.7086280758857123,1.7843162053168327,1.2464721406012724,True
2013-06-28,03,2차전지/화학/소재,-0.13261298423504161,-0.5335448197631305,-0.3330789019990861,True
2013-06-28,04,철강금속,0.40444535341707927,-0.7444588594257829,-0.17000675300435183,True
2013-06-28,05,조선/기계/산업재,1.0179007550963375,0.6088613978696134,0.8133810764829754,True
2013-06-28,06,금융,-0.6812957567001444,0.21582719916029977,-0.2327342787699223,True
2013-06-28,07,헬스케어,0.1993164049172462,0.483958826209283,0.3416376155632646,True
2013-06-28,08,인터넷/게임/SW,-0.4887805160202389,1.4591733784440164,0.4851964312118887,True
2013-06-28,09,소비재/유통,-1.1849418047358455,0.16678855008509702,-0.5090766273253743,True
2013-06-28,10,음식료,-0.3634200078219998,-0.859556620080992,-0.6114883139514959,True
2013-06-28,11,에너지/유틸리티,,,,False
2013-06-28,12,건설/부동산,2.1132169576185347,-1.5123249479027807,0.300446004857877,True
2013-09-30,01,반도체/IT하드웨어,1.614968059682656,-1.4354361840960872,0.08976593779328446,True
2013-09-30,02,자동차/운송장비,1.4854709970467024,0.4800833733954756,0.9827771852210889,True
2013-09-30,03,2차전지/화학/소재,-0.3685654953624935,0.6445419490725698,0.13798822685503814,True
2013-09-30,04,철강금속,1.409336567317109,-0.47539341294328186,0.46697157718691357,True
2013-09-30,05,조선/기계/산업재,-1.2316967373251544,2.268178877316422,0.5182410699956338,True
2013-09-30,06,금융,0.03532451456295979,-0.2716515228862103,-0.11816350416162526,True
2013-09-30,07,헬스케어,-1.014910172141225,-0.8731081998346573,-0.9440091859879411,True
2013-09-30,08,인터넷/게임/SW,-0.1895812086193281,-0.6533633771709065,-0.42147229289511734,True
2013-09-30,09,소비재/유통,-0.9984337058647988,0.441139615312936,-0.2786470452759314,True
2013-09-30,10,음식료,-0.6925061350562768,-0.9161824291199773,-0.804344282088127,True
2013-09-30,11,에너지/유틸리티,,,,False
2013-09-30,12,건설/부동산,-0.04940668424015093,0.7911913109537175,0.3708923133567833,True
2013-12-30,01,반도체/IT하드웨어,1.600552521828793,-1.1796636946685461,0.21044441358012345,True
2013-12-30,02,자동차/운송장비,-1.2005860848131336,-1.2194280824724923,-1.210007083642813,True
2013-12-30,03,2차전지/화학/소재,0.013841261294358908,0.43265977168146774,0.22325051648791333,True
2013-12-30,04,철강금속,-0.7070923161779915,0.7105961506750303,0.001751917248519419,True
2013-12-30,05,조선/기계/산업재,0.16411412599265235,-0.658206052979904,-0.24704596349362581,True
2013-12-30,06,금융,0.5151299416502968,1.3291195483906977,0.9221247450204972,True
2013-12-30,07,헬스케어,,,,False
2013-12-30,08,인터넷/게임/SW,0.6068848002811664,1.2365625446409296,0.921723672461048,True
2013-12-30,09,소비재/유통,0.47681189304953475,0.9285198969632177,0.7026658950063762,True
2013-12-30,10,음식료,-2.063127344857521,-0.24704951661566416,-1.1550884307365925,True
2013-12-30,11,에너지/유틸리티,,,,False
2013-12-30,12,건설/부동산,0.5934712017518443,-1.3331105656147362,-0.36981968193144593,True
2014-03-31,01,반도체/IT하드웨어,0.6435372063960003,-0.25806293330086305,0.19273713654756863,True
2014-03-31,02,자동차/운송장비,-0.18146298618909126,-0.020009374222694064,-0.10073618020589266,True
2014-03-31,03,2차전지/화학/소재,-0.25528461449636103,-1.2553035453551717,-0.7552940799257664,True
2014-03-31,04,철강금속,-0.4568741841998668,-0.859886430179163,-0.6583803071895149,True
2014-03-31,05,조선/기계/산업재,0.7174353759545926,1.6453728462014587,1.1814041110780256,True
2014-03-31,06,금융,0.943356089672051,-0.6320633706239382,0.15564635952405637,True
2014-03-31,07,헬스케어,-0.29176444675024116,2.185025076288811,0.9466303147692848,True
2014-03-31,08,인터넷/게임/SW,-1.4007486612025823,-0.3572178803244848,-0.8789832707635336,True
2014-03-31,09,소비재/유통,0.6014088786142593,-0.692476209398373,-0.04553366539205683,True
2014-03-31,10,음식료,1.6310648987245162,0.345551990748601,0.9883084447365587,True
2014-03-31,11,에너지/유틸리티,,,,False
2014-03-31,12,건설/부동산,-1.950667556523277,-0.10093016983418293,-1.02579886317873,True
2014-06-30,01,반도체/IT하드웨어,-0.3079593943951545,-0.14407003791289757,-0.22601471615402605,True
2014-06-30,02,자동차/운송장비,-0.49485487259611594,-0.7181523987883944,-0.6065036356922552,True
2014-06-30,03,2차전지/화학/소재,-1.3594862037842472,0.5596686555468681,-0.3999087741186896,True
2014-06-30,04,철강금속,0.35939064102780366,0.5887127888920825,0.474051714959943,True
2014-06-30,05,조선/기계/산업재,-0.22191721347740515,0.05768813242280112,-0.08211454052730202,True
2014-06-30,06,금융,1.9403578720891501,0.12055057302935698,1.0304542225592535,True
2014-06-30,07,헬스케어,-0.7473118044752926,-2.8472789311119113,-1.7972953677936019,True
2014-06-30,08,인터넷/게임/SW,-0.43081640919804126,0.5024531281927482,0.035818359497353486,True
2014-06-30,09,소비재/유통,-0.35025658418699873,0.2740932724461012,-0.03808165587044876,True
2014-06-30,10,음식료,1.9685958674397275,0.9779379596656803,1.473266913552704,True
2014-06-30,11,에너지/유틸리티,,,,False
2014-06-30,12,건설/부동산,-0.3557418984434251,0.6283968576175647,0.1363274795870698,True
2014-09-30,01,반도체/IT하드웨어,1.4229984360049974,-1.336192921263338,0.04340275737082966,True
2014-09-30,02,자동차/운송장비,-0.4853099849580654,-2.0079157278925974,-1.2466128564253314,True
2014-09-30,03,2차전지/화학/소재,-0.005704185673358301,-0.5147870476233667,-0.2602456166483625,True
2014-09-30,04,철강금속,1.5375105709622137,0.11395817468709088,0.8257343728246522,True
2014-09-30,05,조선/기계/산업재,-0.24874019978405787,1.5535080380805775,0.6523839191482598,True
2014-09-30,06,금융,0.41996082007593233,0.46283870976312463,0.4413997649195285,True
2014-09-30,07,헬스케어,,,,False
2014-09-30,08,인터넷/게임/SW,-0.8109289790698635,1.0102489955999574,0.09966000826504695,True
2014-09-30,09,소비재/유통,-1.018980190838986,0.4745819017871297,-0.2721991445259281,True
2014-09-30,10,음식료,-1.6529426703837404,0.15123456186527637,-0.750854054259232,True
2014-09-30,11,에너지/유틸리티,,,,False
2014-09-30,12,건설/부동산,0.8421363836649282,0.09252531499614589,0.46733084933053703,True
2014-12-30,01,반도체/IT하드웨어,-0.28507755149907954,1.525567358285857,0.6202449033933888,True
2014-12-30,02,자동차/운송장비,-0.6366879179616621,-0.4284191406362381,-0.5325535292989501,True
2014-12-30,03,2차전지/화학/소재,0.7200336840532966,0.28707709739762166,0.5035553907254591,True
2014-12-30,04,철강금속,-1.7648894273344,-0.779132439495881,-1.2720109334151406,True
2014-12-30,05,조선/기계/산업재,1.539100926680875,1.6411618647074029,1.590131395694139,True
2014-12-30,06,금융,0.5211272281131901,-0.7571344719583827,-0.11800362192259628,True
2014-12-30,07,헬스케어,,,,False
2014-12-30,08,인터넷/게임/SW,0.7216892585425737,-0.7377475078623292,-0.008029124659877762,True
2014-12-30,09,소비재/유통,-0.5068366959548833,1.0502421658603593,0.271702734952738,True
2014-12-30,10,음식료,-1.2529513690660756,-1.2632903032312188,-1.2581208361486471,True
2014-12-30,11,에너지/유틸리티,,,,False
2014-12-30,12,건설/부동산,0.9444918644261653,-0.5383246230671915,0.20308362067948688,True
2015-03-31,01,반도체/IT하드웨어,0.13528896746870236,-0.4229510565749957,-0.14383104455314666,True
2015-03-31,02,자동차/운송장비,0.6130736560044792,-0.7002431424146195,-0.043584743205070164,True
2015-03-31,03,2차전지/화학/소재,1.9587295200461894,0.33362070087354945,1.1461751104598694,True
2015-03-31,04,철강금속,-0.180439907112611,-0.804463712739016,-0.4924518099258135,True
2015-03-31,05,조선/기계/산업재,0.6746567587584448,-0.32072057019541456,0.1769680942815151,True
2015-03-31,06,금융,-1.3658755855936855,-0.5417207871049967,-0.9537981863493411,True
2015-03-31,07,헬스케어,-1.468673352297558,2.962547559960243,0.7469371038313425,True
2015-03-31,08,인터넷/게임/SW,1.1800212912516943,-0.39413629717692683,0.3929424970373837,True
2015-03-31,09,소비재/유통,-0.32240481989364317,-0.41191904500300686,-0.367161932448325,True
2015-03-31,10,음식료,-0.531769473052327,0.2709880968360542,-0.13039068810813642,True
2015-03-31,11,에너지/유틸리티,,,,False
2015-03-31,12,건설/부동산,-0.6926070555796849,0.028998253539129236,-0.33180440102027786,True
2015-06-30,01,반도체/IT하드웨어,-0.236867214351991,-0.9856980787283736,-0.6112826465401823,True
2015-06-30,02,자동차/운송장비,0.799086632023758,-0.8088460347248583,-0.0048797013505501585,True
2015-06-30,03,2차전지/화학/소재,0.7109495018498851,0.23022782177324996,0.47058866181156755,True
2015-06-30,04,철강금속,1.5998466692677433,-0.6313885197532165,0.4842290747572634,True
2015-06-30,05,조선/기계/산업재,0.022330536688589895,-0.20256756303896328,-0.0901185131751867,True
2015-06-30,06,금융,0.23210478981234237,-0.38477618168488337,-0.0763356959362705,True
2015-06-30,07,헬스케어,0.004324792896130236,2.9257956663086007,1.4650602296023654,True
2015-06-30,08,인터넷/게임/SW,0.9267733539996706,-0.13476086475797172,0.39600624462084943,True
2015-06-30,09,소비재/유통,-0.6588033169169316,0.3177268063285732,-0.1705382552941792,True
2015-06-30,10,음식료,-1.9385564513319842,-0.18509565992211022,-1.0618260556270471,True
2015-06-30,11,에너지/유틸리티,,,,False
2015-06-30,12,건설/부동산,-1.461189293937213,-0.1406173918000464,-0.8009033428686297,True
2015-09-30,01,반도체/IT하드웨어,-1.0100668308065637,-0.47422805752790564,-0.7421474441672347,True
2015-09-30,02,자동차/운송장비,0.5620887174351615,1.4225864434931348,0.9923375804641481,True
2015-09-30,03,2차전지/화학/소재,0.9827594411506243,0.38784572498304526,0.6853025830668348,True
2015-09-30,04,철강금속,-1.550724490280905,-2.1737194977292336,-1.8622219940050693,True
2015-09-30,05,조선/기계/산업재,0.7120101692667183,0.4963651503703457,0.6041876598185321,True
2015-09-30,06,금융,0.3706229835674952,-0.05131918978925891,0.15965189688911813,True
2015-09-30,07,헬스케어,1.3599255831694586,-0.6600781079740052,0.34992373759772666,True
2015-09-30,08,인터넷/게임/SW,0.3570321676344012,0.3918435022617482,0.3744378349480747,True
2015-09-30,09,소비재/유통,-0.15651113529627744,-0.6234177229013911,-0.3899644290988343,True
2015-09-30,10,음식료,-1.6271366058401138,1.2841217548135204,-0.17150742551329667,True
2015-09-30,11,에너지/유틸리티,,,,False
2015-09-30,12,건설/부동산,,,,False
2015-12-30,01,반도체/IT하드웨어,-1.1593212963804436,0.5164746835478367,-0.32142330641630346,True
2015-12-30,02,자동차/운송장비,0.30589968475190904,-0.12204740365243628,0.09192614054973638,True
2015-12-30,03,2차전지/화학/소재,1.0012002220234426,1.0061465209450162,1.0036733714842294,True
2015-12-30,04,철강금속,-2.401925605847424,0.038599465928733236,-1.1816630699593453,True
2015-12-30,05,조선/기계/산업재,0.4754628317706641,0.5521462547782885,0.5138045432744763,True
2015-12-30,06,금융,-0.6213249269897119,-0.08994842870603978,-0.35563667784787584,True
2015-12-30,07,헬스케어,0.21204024913235564,1.4250743030794917,0.8185572761059237,True
2015-12-30,08,인터넷/게임/SW,0.19570089344095964,-0.028609421016364593,0.08354573621229752,True
2015-12-30,09,소비재/유통,-0.05150564492013868,-1.3040392708656419,-0.6777724578928903,True
2015-12-30,10,음식료,0.9759332516839698,0.3580546082152291,0.6669939299495995,True
2015-12-30,11,에너지/유틸리티,,,,False
2015-12-30,12,건설/부동산,1.0678403413344184,-2.3518513122541127,-0.6420054854598471,True
2017-03-31,01,반도체/IT하드웨어,-0.2953735941729277,0.959762878567176,0.33219464219712413,True
2017-03-31,02,자동차/운송장비,1.344389550829319,-1.5148617655484982,-0.08523610735958953,True
2017-03-31,03,2차전지/화학/소재,1.2656387021137976,-0.17626523787217743,0.5446867321208101,True
2017-03-31,04,철강금속,-1.078746853628841,-0.6970524762188293,-0.8878996649238351,True
2017-03-31,05,조선/기계/산업재,-0.3706254056411572,0.11414491007068044,-0.12824024778523838,True
2017-03-31,06,금융,1.507595544592963,-0.6863818709460542,0.4106068368234544,True
2017-03-31,07,헬스케어,-0.9900138920784793,1.1048228461975502,0.05740447705953544,True
2017-03-31,08,인터넷/게임/SW,0.9786999177090322,1.3663841758511932,1.1725420467801126,True
2017-03-31,09,소비재/유통,-0.8188113789659095,0.3658726842267109,-0.2264693473695993,True
2017-03-31,10,음식료,-1.0274540879533598,-1.6854229837892145,-1.3564385358712872,True
2017-03-31,11,에너지/유틸리티,,,,False
2017-03-31,12,건설/부동산,-0.5152985028044353,0.8489968394614632,0.16684916832851393,True
2017-06-30,01,반도체/IT하드웨어,-0.3653948811709931,0.5363016226915699,0.08545337076028839,True
2017-06-30,02,자동차/운송장비,0.7909708239466727,-0.7198744598522079,0.035548182047232424,True
2017-06-30,03,2차전지/화학/소재,-0.8360663145460959,-0.6707846863829646,-0.7534255004645303,True
2017-06-30,04,철강금속,1.4346653388748176,-0.5061434218148908,0.4642609585299634,True
2017-06-30,05,조선/기계/산업재,-0.19419406402380457,-0.14253006755128889,-0.16836206578754673,True
2017-06-30,06,금융,1.7184728515958687,0.19779191667245064,0.9581323841341597,True
2017-06-30,07,헬스케어,-1.5082575667084288,2.6513064288341726,0.5715244310628719,True
2017-06-30,08,인터넷/게임/SW,-0.12317820363351958,-0.6096217835710588,-0.3663999936022892,True
2017-06-30,09,소비재/유통,0.16688895883573032,0.2467370161399824,0.20681298748785637,True
2017-06-30,10,음식료,,,,False
2017-06-30,11,에너지/유틸리티,,,,False
2017-06-30,12,건설/부동산,-1.083906943170247,-0.9831825651657643,-1.0335447541680056,True
2017-09-29,01,반도체/IT하드웨어,-0.4483363278651237,1.215238732645781,0.38345120239032865,True
2017-09-29,02,자동차/운송장비,0.3805006446140869,-0.8101220986845716,-0.21481072703524237,True
2017-09-29,03,2차전지/화학/소재,0.037422098077044094,0.8504374869306585,0.4439297925038513,True
