date,ticker,signal_value,signal_date,execution_date,included_in_trade
2017-03-31,002790,1.5640513143522226,2017-03-31,2017-04-03,True
2017-03-31,003550,1.5469480455340923,2017-03-31,2017-04-03,True
2017-03-31,011070,1.581915696723139,2017-03-31,2017-04-03,True
2017-03-31,000100,2.054358534476901,2017-03-31,2017-04-03,True
2017-03-31,010950,2.274233779266754,2017-03-31,2017-04-03,True
2017-06-30,010130,1.2154723219601142,2017-06-30,2017-07-03,True
2017-06-30,001230,0.9980644240613307,2017-06-30,2017-07-03,True
2017-06-30,012450,1.5495023484674513,2017-06-30,2017-07-03,True
2017-06-30,006400,2.0019848425259728,2017-06-30,2017-07-03,True
2017-06-30,000810,2.845357420599846,2017-06-30,2017-07-03,True
2017-12-28,128940,1.7549890163705417,2017-12-28,2018-01-02,True
2017-12-28,069620,0.953929680010429,2017-12-28,2018-01-02,True
2017-12-28,004020,1.0190247299742947,2017-12-28,2018-01-02,True
2017-12-28,008770,1.9215308832635043,2017-12-28,2018-01-02,True
2017-12-28,010060,2.155531637560023,2017-12-28,2018-01-02,True
2019-06-28,000210,1.4045515639110226,2019-06-28,2019-07-01,True
2019-06-28,000720,-0.5593556006082807,2019-06-28,2019-07-01,True
2019-06-28,086280,1.4208747344887518,2019-06-28,2019-07-01,True
2019-06-28,010140,1.1736826231224842,2019-06-28,2019-07-01,True
2019-06-28,012450,1.4633733932683246,2019-06-28,2019-07-01,True
2019-09-30,012450,1.9228017508055917,2019-09-30,2019-10-01,True
2019-09-30,207940,0.0095762424137126,2019-09-30,2019-10-01,True
2019-09-30,009150,2.137156759597327,2019-09-30,2019-10-01,True
2019-09-30,047810,1.339723422439618,2019-09-30,2019-10-01,True
2019-09-30,204320,1.3064598151697515,2019-09-30,2019-10-01,True
2019-12-30,207940,1.076755414646949,2019-12-30,2020-01-02,True
2019-12-30,009420,1.045018314092391,2019-12-30,2020-01-02,True
2019-12-30,009150,2.8077697693419807,2019-12-30,2020-01-02,True
2019-12-30,008770,1.6661751814237422,2019-12-30,2020-01-02,True
2019-12-30,012510,1.939619106108251,2019-12-30,2020-01-02,True
2020-03-31,001060,0.9092671948923123,2020-03-31,2020-04-01,True
2020-03-31,009420,0.848032416871011,2020-03-31,2020-04-01,True
2020-03-31,017800,0.9149534136841013,2020-03-31,2020-04-01,True
2020-03-31,033780,1.3312718109805277,2020-03-31,2020-04-01,True
2020-03-31,028260,1.4696589415639487,2020-03-31,2020-04-01,True
2020-06-30,017800,0.8963924041864659,2020-06-30,2020-07-01,True
2020-06-30,007460,0.8355102325463243,2020-06-30,2020-07-01,True
2020-06-30,019170,1.2219386309212592,2020-06-30,2020-07-01,True
2020-06-30,251270,0.9225749234346338,2020-06-30,2020-07-01,True
2020-06-30,000080,1.39808524734117,2020-06-30,2020-07-01,True
2020-09-29,000120,2.0540435694801578,2020-09-29,2020-10-05,True
2020-09-29,007460,0.7875396794430783,2020-09-29,2020-10-05,True
2020-09-29,011070,1.6021470739440435,2020-09-29,2020-10-05,True
2020-09-29,006060,2.6359988066273394,2020-09-29,2020-10-05,True
2020-09-29,008350,1.2371345440183958,2020-09-29,2020-10-05,True
2020-12-30,047040,0.9351238712390951,2020-12-30,2021-01-04,True
2020-12-30,001470,0.618462453531219,2020-12-30,2021-01-04,True
2020-12-30,028260,1.0173061867876763,2020-12-30,2021-01-04,True
2020-12-30,006400,1.5959396114203523,2020-12-30,2021-01-04,True
2020-12-30,034020,1.9460045016393024,2020-12-30,2021-01-04,True
2021-03-31,034020,1.0067098546048387,2021-03-31,2021-04-01,True
2021-03-31,011930,0.9812644763719431,2021-03-31,2021-04-01,True
2021-03-31,000810,1.8100572883802302,2021-03-31,2021-04-01,True
2021-03-31,009540,1.5223115580048876,2021-03-31,2021-04-01,True
2021-06-30,086280,1.6855372109915585,2021-06-30,2021-07-01,True
