chunk_bgn,chunk_end,page_no,status,message,total_count,rows_collected
20110701,20110930,58,000,정상,7090,100
20110701,20110930,59,000,정상,7090,100
20110701,20110930,60,000,정상,7090,100
20110701,20110930,61,000,정상,7090,100
20110701,20110930,62,000,정상,7090,100
20110701,20110930,63,000,정상,7090,100
20110701,20110930,64,000,정상,7090,100
20110701,20110930,65,000,정상,7090,100
20110701,20110930,66,000,정상,7090,100
20110701,20110930,67,000,정상,7090,100
20110701,20110930,68,000,정상,7090,100
20110701,20110930,69,000,정상,7090,100
20110701,20110930,70,000,정상,7090,100
20110701,20110930,71,000,정상,7090,90
20111001,20111231,1,000,정상,8344,100
20111001,20111231,2,000,정상,8344,100
20111001,20111231,3,000,정상,8344,100
20111001,20111231,4,000,정상,8344,100
20111001,20111231,5,000,정상,8344,100
20111001,20111231,6,000,정상,8344,100
20111001,20111231,7,000,정상,8344,100
20111001,20111231,8,000,정상,8344,100
20111001,20111231,9,000,정상,8344,100
20111001,20111231,10,000,정상,8344,100
20111001,20111231,11,000,정상,8344,100
20111001,20111231,12,000,정상,8344,100
20111001,20111231,13,000,정상,8344,100
20111001,20111231,14,000,정상,8344,100
20111001,20111231,15,000,정상,8344,100
20111001,20111231,16,000,정상,8344,100
20111001,20111231,17,000,정상,8344,100
20111001,20111231,18,000,정상,8344,100
20111001,20111231,19,000,정상,8344,100
20111001,20111231,20,000,정상,8344,100
20111001,20111231,21,000,정상,8344,100
20111001,20111231,22,000,정상,8344,100
20111001,20111231,23,000,정상,8344,100
20111001,20111231,24,000,정상,8344,100
20111001,20111231,25,000,정상,8344,100
20111001,20111231,26,000,정상,8344,100
20111001,20111231,27,000,정상,8344,100
20111001,20111231,28,000,정상,8344,100
20111001,20111231,29,000,정상,8344,100
20111001,20111231,30,000,정상,8344,100
20111001,20111231,31,000,정상,8344,100
20111001,20111231,32,000,정상,8344,100
20111001,20111231,33,000,정상,8344,100
20111001,20111231,34,000,정상,8344,100
20111001,20111231,35,000,정상,8344,100
20111001,20111231,36,000,정상,8344,100
20111001,20111231,37,000,정상,8344,100
20111001,20111231,38,000,정상,8344,100
20111001,20111231,39,000,정상,8344,100
20111001,20111231,40,000,정상,8344,100
20111001,20111231,41,000,정상,8344,100
20111001,20111231,42,000,정상,8344,100
20111001,20111231,43,000,정상,8344,100
20111001,20111231,44,000,정상,8344,100
20111001,20111231,45,000,정상,8344,100
20111001,20111231,46,000,정상,8344,100
20111001,20111231,47,000,정상,8344,100
20111001,20111231,48,000,정상,8344,100
20111001,20111231,49,000,정상,8344,100
20111001,20111231,50,000,정상,8344,100
20111001,20111231,51,000,정상,8344,100
20111001,20111231,52,000,정상,8344,100
20111001,20111231,53,000,정상,8344,100
20111001,20111231,54,000,정상,8344,100
20111001,20111231,55,000,정상,8344,100
20111001,20111231,56,000,정상,8344,100
20111001,20111231,57,000,정상,8344,100
20111001,20111231,58,000,정상,8344,100
20111001,20111231,59,000,정상,8344,100
20111001,20111231,60,000,정상,8344,100
20111001,20111231,61,000,정상,8344,100
20111001,20111231,62,000,정상,8344,100
20111001,20111231,63,000,정상,8344,100
20111001,20111231,64,000,정상,8344,100
20111001,20111231,65,000,정상,8344,100
20111001,20111231,66,000,정상,8344,100
20111001,20111231,67,000,정상,8344,100
20111001,20111231,68,000,정상,8344,100
20111001,20111231,69,000,정상,8344,100
20111001,20111231,70,000,정상,8344,100
20111001,20111231,71,000,정상,8344,100
20111001,20111231,72,000,정상,8344,100
20111001,20111231,73,000,정상,8344,100
20111001,20111231,74,000,정상,8344,100
20111001,20111231,75,000,정상,8344,100
20111001,20111231,76,000,정상,8344,100
20111001,20111231,77,000,정상,8344,100
20111001,20111231,78,000,정상,8344,100
20111001,20111231,79,000,정상,8344,100
20111001,20111231,80,000,정상,8344,100
20111001,20111231,81,000,정상,8344,100
20111001,20111231,82,000,정상,8344,100
20111001,20111231,83,000,정상,8344,100
20111001,20111231,84,000,정상,8344,44
20120101,20120331,1,000,정상,15433,100
20120101,20120331,2,000,정상,15433,100
20120101,20120331,3,000,정상,15433,100
20120101,20120331,4,000,정상,15433,100
20120101,20120331,5,000,정상,15433,100
20120101,20120331,6,000,정상,15433,100
20120101,20120331,7,000,정상,15433,100
20120101,20120331,8,000,정상,15433,100
20120101,20120331,9,000,정상,15433,100
20120101,20120331,10,000,정상,15433,100
20120101,20120331,11,000,정상,15433,100
20120101,20120331,12,000,정상,15433,100
20120101,20120331,13,000,정상,15433,100
20120101,20120331,14,000,정상,15433,100
20120101,20120331,15,000,정상,15433,100
20120101,20120331,16,000,정상,15433,100
20120101,20120331,17,000,정상,15433,100
20120101,20120331,18,000,정상,15433,100
20120101,20120331,19,000,정상,15433,100
20120101,20120331,20,000,정상,15433,100
20120101,20120331,21,000,정상,15433,100
20120101,20120331,22,000,정상,15433,100
20120101,20120331,23,000,정상,15433,100
20120101,20120331,24,000,정상,15433,100
20120101,20120331,25,000,정상,15433,100
20120101,20120331,26,000,정상,15433,100
20120101,20120331,27,000,정상,15433,100
20120101,20120331,28,000,정상,15433,100
20120101,20120331,29,000,정상,15433,100
20120101,20120331,30,000,정상,15433,100
20120101,20120331,31,000,정상,15433,100
20120101,20120331,32,000,정상,15433,100
20120101,20120331,33,000,정상,15433,100
20120101,20120331,34,000,정상,15433,100
20120101,20120331,35,000,정상,15433,100
20120101,20120331,36,000,정상,15433,100
20120101,20120331,37,000,정상,15433,100
20120101,20120331,38,000,정상,15433,100
20120101,20120331,39,000,정상,15433,100
20120101,20120331,40,000,정상,15433,100
20120101,20120331,41,000,정상,15433,100
20120101,20120331,42,000,정상,15433,100
20120101,20120331,43,000,정상,15433,100
20120101,20120331,44,000,정상,15433,100
20120101,20120331,45,000,정상,15433,100
20120101,20120331,46,000,정상,15433,100
20120101,20120331,47,000,정상,15433,100
20120101,20120331,48,000,정상,15433,100
20120101,20120331,49,000,정상,15433,100
20120101,20120331,50,000,정상,15433,100
20120101,20120331,51,000,정상,15433,100
20120101,20120331,52,000,정상,15433,100
20120101,20120331,53,000,정상,15433,100
20120101,20120331,54,000,정상,15433,100
20120101,20120331,55,000,정상,15433,100
20120101,20120331,56,000,정상,15433,100
20120101,20120331,57,000,정상,15433,100
20120101,20120331,58,000,정상,15433,100
20120101,20120331,59,000,정상,15433,100
20120101,20120331,60,000,정상,15433,100
20120101,20120331,61,000,정상,15433,100
20120101,20120331,62,000,정상,15433,100
20120101,20120331,63,000,정상,15433,100
20120101,20120331,64,000,정상,15433,100
20120101,20120331,65,000,정상,15433,100
20120101,20120331,66,000,정상,15433,100
20120101,20120331,67,000,정상,15433,100
20120101,20120331,68,000,정상,15433,100
20120101,20120331,69,000,정상,15433,100
20120101,20120331,70,000,정상,15433,100
20120101,20120331,71,000,정상,15433,100
20120101,20120331,72,000,정상,15433,100
20120101,20120331,73,000,정상,15433,100
20120101,20120331,74,000,정상,15433,100
20120101,20120331,75,000,정상,15433,100
20120101,20120331,76,000,정상,15433,100
20120101,20120331,77,000,정상,15433,100
20120101,20120331,78,000,정상,15433,100
20120101,20120331,79,000,정상,15433,100
20120101,20120331,80,000,정상,15433,100
20120101,20120331,81,000,정상,15433,100
20120101,20120331,82,000,정상,15433,100
20120101,20120331,83,000,정상,15433,100
20120101,20120331,84,000,정상,15433,100
20120101,20120331,85,000,정상,15433,100
20120101,20120331,86,000,정상,15433,100
20120101,20120331,87,000,정상,15433,100
20120101,20120331,88,000,정상,15433,100
20120101,20120331,89,000,정상,15433,100
20120101,20120331,90,000,정상,15433,100
20120101,20120331,91,000,정상,15433,100
20120101,20120331,92,000,정상,15433,100
20120101,20120331,93,000,정상,15433,100
20120101,20120331,94,000,정상,15433,100
20120101,20120331,95,000,정상,15433,100
20120101,20120331,96,000,정상,15433,100
20120101,20120331,97,000,정상,15433,100
20120101,20120331,98,000,정상,15433,100
20120101,20120331,99,000,정상,15433,100
20120101,20120331,100,000,정상,15433,100
20120101,20120331,101,000,정상,15433,100
20120101,20120331,102,000,정상,15433,100
20120101,20120331,103,000,정상,15433,100
20120101,20120331,104,000,정상,15433,100
20120101,20120331,105,000,정상,15433,100
20120101,20120331,106,000,정상,15433,100
20120101,20120331,107,000,정상,15433,100
20120101,20120331,108,000,정상,15433,100
20120101,20120331,109,000,정상,15433,100
20120101,20120331,110,000,정상,15433,100
20120101,20120331,111,000,정상,15433,100
20120101,20120331,112,000,정상,15433,100
20120101,20120331,113,000,정상,15433,100
20120101,20120331,114,000,정상,15433,100
20120101,20120331,115,000,정상,15433,100
20120101,20120331,116,000,정상,15433,100
20120101,20120331,117,000,정상,15433,100
20120101,20120331,118,000,정상,15433,100
20120101,20120331,119,000,정상,15433,100
20120101,20120331,120,000,정상,15433,100
20120101,20120331,121,000,정상,15433,100
20120101,20120331,122,000,정상,15433,100
20120101,20120331,123,000,정상,15433,100
20120101,20120331,124,000,정상,15433,100
20120101,20120331,125,000,정상,15433,100
20120101,20120331,126,000,정상,15433,100
20120101,20120331,127,000,정상,15433,100
20120101,20120331,128,000,정상,15433,100
20120101,20120331,129,000,정상,15433,100
20120101,20120331,130,000,정상,15433,100
20120101,20120331,131,000,정상,15433,100
20120101,20120331,132,000,정상,15433,100
20120101,20120331,133,000,정상,15433,100
20120101,20120331,134,000,정상,15433,100
20120101,20120331,135,000,정상,15433,100
20120101,20120331,136,000,정상,15433,100
20120101,20120331,137,000,정상,15433,100
20120101,20120331,138,000,정상,15433,100
20120101,20120331,139,000,정상,15433,100
20120101,20120331,140,000,정상,15433,100
20120101,20120331,141,000,정상,15433,100
20120101,20120331,142,000,정상,15433,100
20120101,20120331,143,000,정상,15433,100
20120101,20120331,144,000,정상,15433,100
20120101,20120331,145,000,정상,15433,100
20120101,20120331,146,000,정상,15433,100
20120101,20120331,147,000,정상,15433,100
20120101,20120331,148,000,정상,15433,100
20120101,20120331,149,000,정상,15433,100
20120101,20120331,150,000,정상,15433,100
20120101,20120331,151,000,정상,15433,100
20120101,20120331,152,000,정상,15433,100
20120101,20120331,153,000,정상,15433,100
20120101,20120331,154,000,정상,15433,100
20120101,20120331,155,000,정상,15433,33
20120401,20120630,1,000,정상,7176,100
20120401,20120630,2,000,정상,7176,100
20120401,20120630,3,000,정상,7176,100
20120401,20120630,4,000,정상,7176,100
20120401,20120630,5,000,정상,7176,100
20120401,20120630,6,000,정상,7176,100
20120401,20120630,7,000,정상,7176,100
20120401,20120630,8,000,정상,7176,100
20120401,20120630,9,000,정상,7176,100
20120401,20120630,10,000,정상,7176,100
20120401,20120630,11,000,정상,7176,100
20120401,20120630,12,000,정상,7176,100
20120401,20120630,13,000,정상,7176,100
20120401,20120630,14,000,정상,7176,100
20120401,20120630,15,000,정상,7176,100
20120401,20120630,16,000,정상,7176,100
20120401,20120630,17,000,정상,7176,100
20120401,20120630,18,000,정상,7176,100
20120401,20120630,19,000,정상,7176,100
20120401,20120630,20,000,정상,7176,100
20120401,20120630,21,000,정상,7176,100
20120401,20120630,22,000,정상,7176,100
20120401,20120630,23,000,정상,7176,100
20120401,20120630,24,000,정상,7176,100
20120401,20120630,25,000,정상,7176,100
20120401,20120630,26,000,정상,7176,100
20120401,20120630,27,000,정상,7176,100
20120401,20120630,28,000,정상,7176,100
20120401,20120630,29,000,정상,7176,100
20120401,20120630,30,000,정상,7176,100
20120401,20120630,31,000,정상,7176,100
20120401,20120630,32,000,정상,7176,100
20120401,20120630,33,000,정상,7176,100
20120401,20120630,34,000,정상,7176,100
20120401,20120630,35,000,정상,7176,100
20120401,20120630,36,000,정상,7176,100
20120401,20120630,37,000,정상,7176,100
20120401,20120630,38,000,정상,7176,100
20120401,20120630,39,000,정상,7176,100
20120401,20120630,40,000,정상,7176,100
20120401,20120630,41,000,정상,7176,100
20120401,20120630,42,000,정상,7176,100
20120401,20120630,43,000,정상,7176,100
20120401,20120630,44,000,정상,7176,100
20120401,20120630,45,000,정상,7176,100
20120401,20120630,46,000,정상,7176,100
20120401,20120630,47,000,정상,7176,100
20120401,20120630,48,000,정상,7176,100
20120401,20120630,49,000,정상,7176,100
20120401,20120630,50,000,정상,7176,100
20120401,20120630,51,000,정상,7176,100
20120401,20120630,52,000,정상,7176,100
20120401,20120630,53,000,정상,7176,100
20120401,20120630,54,000,정상,7176,100
20120401,20120630,55,000,정상,7176,100
20120401,20120630,56,000,정상,7176,100
20120401,20120630,57,000,정상,7176,100
20120401,20120630,58,000,정상,7176,100
20120401,20120630,59,000,정상,7176,100
20120401,20120630,60,000,정상,7176,100
20120401,20120630,61,000,정상,7176,100
20120401,20120630,62,000,정상,7176,100
20120401,20120630,63,000,정상,7176,100
20120401,20120630,64,000,정상,7176,100
20120401,20120630,65,000,정상,7176,100
20120401,20120630,66,000,정상,7176,100
20120401,20120630,67,000,정상,7176,100
20120401,20120630,68,000,정상,7176,100
20120401,20120630,69,000,정상,7176,100
20120401,20120630,70,000,정상,7176,100
20120401,20120630,71,000,정상,7176,100
20120401,20120630,72,000,정상,7176,76
20120701,20120930,1,000,정상,5922,100
20120701,20120930,2,000,정상,5922,100
20120701,20120930,3,000,정상,5922,100
20120701,20120930,4,000,정상,5922,100
20120701,20120930,5,000,정상,5922,100
20120701,20120930,6,000,정상,5922,100
20120701,20120930,7,000,정상,5922,100
20120701,20120930,8,000,정상,5922,100
20120701,20120930,9,000,정상,5922,100
20120701,20120930,10,000,정상,5922,100
20120701,20120930,11,000,정상,5922,100
20120701,20120930,12,000,정상,5922,100
20120701,20120930,13,000,정상,5922,100
20120701,20120930,14,000,정상,5922,100
20120701,20120930,15,000,정상,5922,100
20120701,20120930,16,000,정상,5922,100
20120701,20120930,17,000,정상,5922,100
20120701,20120930,18,000,정상,5922,100
20120701,20120930,19,000,정상,5922,100
20120701,20120930,20,000,정상,5922,100
20120701,20120930,21,000,정상,5922,100
20120701,20120930,22,000,정상,5922,100
20120701,20120930,23,000,정상,5922,100
20120701,20120930,24,000,정상,5922,100
20120701,20120930,25,000,정상,5922,100
20120701,20120930,26,000,정상,5922,100
20120701,20120930,27,000,정상,5922,100
20120701,20120930,28,000,정상,5922,100
20120701,20120930,29,000,정상,5922,100
20120701,20120930,30,000,정상,5922,100
20120701,20120930,31,000,정상,5922,100
20120701,20120930,32,000,정상,5922,100
20120701,20120930,33,000,정상,5922,100
20120701,20120930,34,000,정상,5922,100
20120701,20120930,35,000,정상,5922,100
20120701,20120930,36,000,정상,5922,100
20120701,20120930,37,000,정상,5922,100
20120701,20120930,38,000,정상,5922,100
20120701,20120930,39,000,정상,5922,100
20120701,20120930,40,000,정상,5922,100
20120701,20120930,41,000,정상,5922,100
20120701,20120930,42,000,정상,5922,100
20120701,20120930,43,000,정상,5922,100
20120701,20120930,44,000,정상,5922,100
20120701,20120930,45,000,정상,5922,100
20120701,20120930,46,000,정상,5922,100
20120701,20120930,47,000,정상,5922,100
20120701,20120930,48,000,정상,5922,100
20120701,20120930,49,000,정상,5922,100
20120701,20120930,50,000,정상,5922,100
20120701,20120930,51,000,정상,5922,100
20120701,20120930,52,000,정상,5922,100
20120701,20120930,53,000,정상,5922,100
20120701,20120930,54,000,정상,5922,100
20120701,20120930,55,000,정상,5922,100
20120701,20120930,56,000,정상,5922,100
20120701,20120930,57,000,정상,5922,100
20120701,20120930,58,000,정상,5922,100
20120701,20120930,59,000,정상,5922,100
20120701,20120930,60,000,정상,5922,22
20121001,20121231,1,000,정상,7413,100
20121001,20121231,2,000,정상,7413,100
20121001,20121231,3,000,정상,7413,100
20121001,20121231,4,000,정상,7413,100
20121001,20121231,5,000,정상,7413,100
20121001,20121231,6,000,정상,7413,100
20121001,20121231,7,000,정상,7413,100
20121001,20121231,8,000,정상,7413,100
20121001,20121231,9,000,정상,7413,100
20121001,20121231,10,000,정상,7413,100
20121001,20121231,11,000,정상,7413,100
20121001,20121231,12,000,정상,7413,100
20121001,20121231,13,000,정상,7413,100
20121001,20121231,14,000,정상,7413,100
20121001,20121231,15,000,정상,7413,100
20121001,20121231,16,000,정상,7413,100
20121001,20121231,17,000,정상,7413,100
20121001,20121231,18,000,정상,7413,100
20121001,20121231,19,000,정상,7413,100
20121001,20121231,20,000,정상,7413,100
20121001,20121231,21,000,정상,7413,100
20121001,20121231,22,000,정상,7413,100
20121001,20121231,23,000,정상,7413,100
20121001,20121231,24,000,정상,7413,100
20121001,20121231,25,000,정상,7413,100
20121001,20121231,26,000,정상,7413,100
20121001,20121231,27,000,정상,7413,100
20121001,20121231,28,000,정상,7413,100
20121001,20121231,29,000,정상,7413,100
20121001,20121231,30,000,정상,7413,100
20121001,20121231,31,000,정상,7413,100
20121001,20121231,32,000,정상,7413,100
20121001,20121231,33,000,정상,7413,100
20121001,20121231,34,000,정상,7413,100
20121001,20121231,35,000,정상,7413,100
20121001,20121231,36,000,정상,7413,100
20121001,20121231,37,000,정상,7413,100
20121001,20121231,38,000,정상,7413,100
20121001,20121231,39,000,정상,7413,100
20121001,20121231,40,000,정상,7413,100
20121001,20121231,41,000,정상,7413,100
20121001,20121231,42,000,정상,7413,100
20121001,20121231,43,000,정상,7413,100
20121001,20121231,44,000,정상,7413,100
20121001,20121231,45,000,정상,7413,100
20121001,20121231,46,000,정상,7413,100
20121001,20121231,47,000,정상,7413,100
20121001,20121231,48,000,정상,7413,100
20121001,20121231,49,000,정상,7413,100
20121001,20121231,50,000,정상,7413,100
20121001,20121231,51,000,정상,7413,100
20121001,20121231,52,000,정상,7413,100
20121001,20121231,53,000,정상,7413,100
20121001,20121231,54,000,정상,7413,100
20121001,20121231,55,000,정상,7413,100
20121001,20121231,56,000,정상,7413,100
20121001,20121231,57,000,정상,7413,100
20121001,20121231,58,000,정상,7413,100
20121001,20121231,59,000,정상,7413,100
20121001,20121231,60,000,정상,7413,100
20121001,20121231,61,000,정상,7413,100
20121001,20121231,62,000,정상,7413,100
20121001,20121231,63,000,정상,7413,100
20121001,20121231,64,000,정상,7413,100
20121001,20121231,65,000,정상,7413,100
20121001,20121231,66,000,정상,7413,100
20121001,20121231,67,000,정상,7413,100
20121001,20121231,68,000,정상,7413,100
20121001,20121231,69,000,정상,7413,100
20121001,20121231,70,000,정상,7413,100
20121001,20121231,71,000,정상,7413,100
20121001,20121231,72,000,정상,7413,100
20121001,20121231,73,000,정상,7413,100
20121001,20121231,74,000,정상,7413,100
20121001,20121231,75,000,정상,7413,13
20130101,20130331,1,000,정상,14760,100
20130101,20130331,2,000,정상,14760,100
20130101,20130331,3,000,정상,14760,100
20130101,20130331,4,000,정상,14760,100
20130101,20130331,5,000,정상,14760,100
20130101,20130331,6,000,정상,14760,100
20130101,20130331,7,000,정상,14760,100
20130101,20130331,8,000,정상,14760,100
20130101,20130331,9,000,정상,14760,100
20130101,20130331,10,000,정상,14760,100
20130101,20130331,11,000,정상,14760,100
20130101,20130331,12,000,정상,14760,100
20130101,20130331,13,000,정상,14760,100
20130101,20130331,14,000,정상,14760,100
20130101,20130331,15,000,정상,14760,100
20130101,20130331,16,000,정상,14760,100
20130101,20130331,17,000,정상,14760,100
20130101,20130331,18,000,정상,14760,100
20130101,20130331,19,000,정상,14760,100
20130101,20130331,20,000,정상,14760,100
20130101,20130331,21,000,정상,14760,100
20130101,20130331,22,000,정상,14760,100
20130101,20130331,23,000,정상,14760,100
20130101,20130331,24,000,정상,14760,100
20130101,20130331,25,000,정상,14760,100
20130101,20130331,26,000,정상,14760,100
20130101,20130331,27,000,정상,14760,100
20130101,20130331,28,000,정상,14760,100
20130101,20130331,29,000,정상,14760,100
20130101,20130331,30,000,정상,14760,100
20130101,20130331,31,000,정상,14760,100
20130101,20130331,32,000,정상,14760,100
20130101,20130331,33,000,정상,14760,100
20130101,20130331,34,000,정상,14760,100
20130101,20130331,35,000,정상,14760,100
20130101,20130331,36,000,정상,14760,100
20130101,20130331,37,000,정상,14760,100
20130101,20130331,38,000,정상,14760,100
20130101,20130331,39,000,정상,14760,100
20130101,20130331,40,000,정상,14760,100
20130101,20130331,41,000,정상,14760,100
20130101,20130331,42,000,정상,14760,100
20130101,20130331,43,000,정상,14760,100
20130101,20130331,44,000,정상,14760,100
20130101,20130331,45,000,정상,14760,100
20130101,20130331,46,000,정상,14760,100
20130101,20130331,47,000,정상,14760,100
20130101,20130331,48,000,정상,14760,100
20130101,20130331,49,000,정상,14760,100
20130101,20130331,50,000,정상,14760,100
20130101,20130331,51,000,정상,14760,100
20130101,20130331,52,000,정상,14760,100
20130101,20130331,53,000,정상,14760,100
20130101,20130331,54,000,정상,14760,100
20130101,20130331,55,000,정상,14760,100
20130101,20130331,56,000,정상,14760,100
20130101,20130331,57,000,정상,14760,100
20130101,20130331,58,000,정상,14760,100
20130101,20130331,59,000,정상,14760,100
20130101,20130331,60,000,정상,14760,100
20130101,20130331,61,000,정상,14760,100
20130101,20130331,62,000,정상,14760,100
20130101,20130331,63,000,정상,14760,100
20130101,20130331,64,000,정상,14760,100
20130101,20130331,65,000,정상,14760,100
20130101,20130331,66,000,정상,14760,100
20130101,20130331,67,000,정상,14760,100
20130101,20130331,68,000,정상,14760,100
20130101,20130331,69,000,정상,14760,100
20130101,20130331,70,000,정상,14760,100
20130101,20130331,71,000,정상,14760,100
20130101,20130331,72,000,정상,14760,100
20130101,20130331,73,000,정상,14760,100
20130101,20130331,74,000,정상,14760,100
20130101,20130331,75,000,정상,14760,100
20130101,20130331,76,000,정상,14760,100
20130101,20130331,77,000,정상,14760,100
20130101,20130331,78,000,정상,14760,100
20130101,20130331,79,000,정상,14760,100
20130101,20130331,80,000,정상,14760,100
20130101,20130331,81,000,정상,14760,100
20130101,20130331,82,000,정상,14760,100
20130101,20130331,83,000,정상,14760,100
20130101,20130331,84,000,정상,14760,100
20130101,20130331,85,000,정상,14760,100
20130101,20130331,86,000,정상,14760,100
20130101,20130331,87,000,정상,14760,100
20130101,20130331,88,000,정상,14760,100
20130101,20130331,89,000,정상,14760,100
20130101,20130331,90,000,정상,14760,100
20130101,20130331,91,000,정상,14760,100
20130101,20130331,92,000,정상,14760,100
20130101,20130331,93,000,정상,14760,100
20130101,20130331,94,000,정상,14760,100
20130101,20130331,95,000,정상,14760,100
20130101,20130331,96,000,정상,14760,100
20130101,20130331,97,000,정상,14760,100
20130101,20130331,98,000,정상,14760,100
20130101,20130331,99,000,정상,14760,100
20130101,20130331,100,000,정상,14760,100
20130101,20130331,101,000,정상,14760,100
20130101,20130331,102,000,정상,14760,100
20130101,20130331,103,000,정상,14760,100
20130101,20130331,104,000,정상,14760,100
20130101,20130331,105,000,정상,14760,100
20130101,20130331,106,000,정상,14760,100
20130101,20130331,107,000,정상,14760,100
20130101,20130331,108,000,정상,14760,100
20130101,20130331,109,000,정상,14760,100
20130101,20130331,110,000,정상,14760,100
20130101,20130331,111,000,정상,14760,100
20130101,20130331,112,000,정상,14760,100
20130101,20130331,113,000,정상,14760,100
20130101,20130331,114,000,정상,14760,100
20130101,20130331,115,000,정상,14760,100
20130101,20130331,116,000,정상,14760,100
20130101,20130331,117,000,정상,14760,100
20130101,20130331,118,000,정상,14760,100
20130101,20130331,119,000,정상,14760,100
20130101,20130331,120,000,정상,14760,100
20130101,20130331,121,000,정상,14760,100
20130101,20130331,122,000,정상,14760,100
20130101,20130331,123,000,정상,14760,100
20130101,20130331,124,000,정상,14760,100
20130101,20130331,125,000,정상,14760,100
20130101,20130331,126,000,정상,14760,100
20130101,20130331,127,000,정상,14760,100
20130101,20130331,128,000,정상,14760,100
20130101,20130331,129,000,정상,14760,100
20130101,20130331,130,000,정상,14760,100
20130101,20130331,131,000,정상,14760,100
20130101,20130331,132,000,정상,14760,100
20130101,20130331,133,000,정상,14760,100
20130101,20130331,134,000,정상,14760,100
20130101,20130331,135,000,정상,14760,100
20130101,20130331,136,000,정상,14760,100
20130101,20130331,137,000,정상,14760,100
20130101,20130331,138,000,정상,14760,100
20130101,20130331,139,000,정상,14760,100
20130101,20130331,140,000,정상,14760,100
20130101,20130331,141,000,정상,14760,100
20130101,20130331,142,000,정상,14760,100
20130101,20130331,143,000,정상,14760,100
20130101,20130331,144,000,정상,14760,100
20130101,20130331,145,000,정상,14760,100
20130101,20130331,146,000,정상,14760,100
20130101,20130331,147,000,정상,14760,100
20130101,20130331,148,000,정상,14760,60
20130401,20130630,1,000,정상,7552,100
20130401,20130630,2,000,정상,7552,100
20130401,20130630,3,000,정상,7552,100
20130401,20130630,4,000,정상,7552,100
20130401,20130630,5,000,정상,7552,100
20130401,20130630,6,000,정상,7552,100
20130401,20130630,7,000,정상,7552,100
20130401,20130630,8,000,정상,7552,100
20130401,20130630,9,000,정상,7552,100
20130401,20130630,10,000,정상,7552,100
20130401,20130630,11,000,정상,7552,100
20130401,20130630,12,000,정상,7552,100
20130401,20130630,13,000,정상,7552,100
20130401,20130630,14,000,정상,7552,100
20130401,20130630,15,000,정상,7552,100
20130401,20130630,16,000,정상,7552,100
20130401,20130630,17,000,정상,7552,100
20130401,20130630,18,000,정상,7552,100
20130401,20130630,19,000,정상,7552,100
20130401,20130630,20,000,정상,7552,100
20130401,20130630,21,000,정상,7552,100
20130401,20130630,22,000,정상,7552,100
20130401,20130630,23,000,정상,7552,100
20130401,20130630,24,000,정상,7552,100
20130401,20130630,25,000,정상,7552,100
20130401,20130630,26,000,정상,7552,100
20130401,20130630,27,000,정상,7552,100
20130401,20130630,28,000,정상,7552,100
20130401,20130630,29,000,정상,7552,100
20130401,20130630,30,000,정상,7552,100
20130401,20130630,31,000,정상,7552,100
20130401,20130630,32,000,정상,7552,100
20130401,20130630,33,000,정상,7552,100
20130401,20130630,34,000,정상,7552,100
20130401,20130630,35,000,정상,7552,100
20130401,20130630,36,000,정상,7552,100
20130401,20130630,37,000,정상,7552,100
20130401,20130630,38,000,정상,7552,100
20130401,20130630,39,000,정상,7552,100
20130401,20130630,40,000,정상,7552,100
20130401,20130630,41,000,정상,7552,100
20130401,20130630,42,000,정상,7552,100
20130401,20130630,43,000,정상,7552,100
20130401,20130630,44,000,정상,7552,100
20130401,20130630,45,000,정상,7552,100
20130401,20130630,46,000,정상,7552,100
20130401,20130630,47,000,정상,7552,100
20130401,20130630,48,000,정상,7552,100
20130401,20130630,49,000,정상,7552,100
20130401,20130630,50,000,정상,7552,100
20130401,20130630,51,000,정상,7552,100
20130401,20130630,52,000,정상,7552,100
20130401,20130630,53,000,정상,7552,100
20130401,20130630,54,000,정상,7552,100
20130401,20130630,55,000,정상,7552,100
20130401,20130630,56,000,정상,7552,100
20130401,20130630,57,000,정상,7552,100
20130401,20130630,58,000,정상,7552,100
20130401,20130630,59,000,정상,7552,100
20130401,20130630,60,000,정상,7552,100
20130401,20130630,61,000,정상,7552,100
20130401,20130630,62,000,정상,7552,100
20130401,20130630,63,000,정상,7552,100
20130401,20130630,64,000,정상,7552,100
20130401,20130630,65,000,정상,7552,100
20130401,20130630,66,000,정상,7552,100
20130401,20130630,67,000,정상,7552,100
20130401,20130630,68,000,정상,7552,100
20130401,20130630,69,000,정상,7552,100
20130401,20130630,70,000,정상,7552,100
20130401,20130630,71,000,정상,7552,100
20130401,20130630,72,000,정상,7552,100
20130401,20130630,73,000,정상,7552,100
20130401,20130630,74,000,정상,7552,100
20130401,20130630,75,000,정상,7552,100
20130401,20130630,76,000,정상,7552,52
20130701,20130930,1,000,정상,5901,100
20130701,20130930,2,000,정상,5901,100
20130701,20130930,3,000,정상,5901,100
20130701,20130930,4,000,정상,5901,100
20130701,20130930,5,000,정상,5901,100
20130701,20130930,6,000,정상,5901,100
20130701,20130930,7,000,정상,5901,100
20130701,20130930,8,000,정상,5901,100
20130701,20130930,9,000,정상,5901,100
20130701,20130930,10,000,정상,5901,100
20130701,20130930,11,000,정상,5901,100
20130701,20130930,12,000,정상,5901,100
20130701,20130930,13,000,정상,5901,100
20130701,20130930,14,000,정상,5901,100
