rcept_no,rcept_dt,ticker,corp_code,corp_name,event_category,report_nm,in_panel_2010_2017,in_lifecycle,has_w001_terminal,reconciliation_class
20100616900305,20100616,066930,00317089,한국애보트진단,resumption_related,주권매매거래정지해제(상장폐지에 따른 정리매매 개시),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100616900304,20100616,036090,00258360,위지트,suspension_related,주권매매거래정지기간변경,False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20100616900297,20100616,066300,00224567,샤인시스템,suspension_related,주권매매거래정지기간변경,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100616900300,20100616,058900,00392600,투미비티,suspension_related,주권매매거래정지(자본감소),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100615900267,20100615,068150,00394778,케이엔씨글로벌,delisting,기타시장안내(상장폐지 관련 이의신청서 접수),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100614900350,20100614,035830,00246383,메카포럼,delisting,기타시장안내(상장폐지 관련 이의신청서 접수),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100614900206,20100614,080000,00455981,에스엔유프리시젼,suspension_related,주권매매거래정지(무상증자),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20100611900488,20100611,053280,00362858,예스24,resumption_related,주권매매거래정지해제(우회상장 미해당),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20100611800370,20100611,084240,00538497,동북아15호선박투자회사,resumption_related,매매거래정지및정지해제(중요내용공시),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100611800344,20100611,084240,00538497,동북아15호선박투자회사,delisting,상장폐지결정,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100611900293,20100611,053280,00362858,예스24,suspension_related,주권매매거래정지,False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20100611900260,20100611,050470,00334493,씨티앤티,resumption_related,주권매매거래정지해제,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100611900255,20100611,050470,00334493,씨티앤티,delisting,기타시장안내((주)씨엠에스 상장폐지 실질심사대상 제외 결정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100611800128,20100611,088010,00548865,동북아21호선박투자회사,resumption_related,매매거래정지및정지해제(중요내용공시),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100611900007,20100611,031330,00128661,에스에이엠티,suspension_related,주권매매거래정지(채권은행 등의 관리절차 개시),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100610900111,20100610,014190,00128175,원익큐브,suspension_related,주권매매거래정지,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100610900106,20100610,035760,00265324,CJ ENM,suspension_related,주권매매거래정지,False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20100609900356,20100609,038720,00264802,유일엔시스,suspension_related,주권매매거래정지(불성실공시법인 지정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100609900355,20100609,054010,00299376,선팩테크,suspension_related,주권매매거래정지(불성실공시법인 지정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100609900351,20100609,065310,00307037,더스텔라,suspension_related,주권매매거래정지(불성실공시법인 지정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100609900348,20100609,088810,00560991,맥스브로,suspension_related,주권매매거래정지(불성실공시법인 지정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100609900347,20100609,031990,00110307,대선조선,suspension_related,주권매매거래정지(불성실공시법인 지정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100609900340,20100609,082800,00533191,비보존 제약,suspension_related,주권매매거래정지(불성실공시법인 지정),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20100609900315,20100609,037380,00164195,에이원마이크로,suspension_related,주권매매거래정지기간변경,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100609900330,20100609,060900,00367695,에이전트AI,suspension_related,주권매매거래정지기간변경,False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20100608900356,20100608,047710,00348557,액티투오,suspension_related,주권매매거래정지기간변경(상장폐지 사유 발생),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100608900355,20100608,047710,00348557,액티투오,delisting,기타시장안내(상장폐지 실질심사위원회 심의결과),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100608900222,20100608,060910,00353230,프리젠,delisting,기타시장안내(상장폐지 관련 이의신청서 접수),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100608800141,20100608,109070,00753643,주성코퍼레이션,resumption_related,매매거래정지및정지해제(중요내용공시),True,True,True,event_ticker_in_panel_and_lifecycle_with_terminal
20100608800026,20100608,005350,00123648,심팩인더스트리,resumption_related,매매거래정지및정지해제(중요내용공시),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100607900446,20100607,042110,00171867,에스씨디,suspension_related,주권매매거래정지기간변경,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100607900445,20100607,042110,00171867,에스씨디,delisting,기타시장안내(상장폐지 실질심사위원회 심의결과),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100607900449,20100607,041550,00138376,쎄라텍,suspension_related,주권매매거래정지,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100607900444,20100607,041550,00138376,쎄라텍,delisting,기타시장안내(상장폐지 실질심사 관련 안내),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100604900453,20100604,023670,00104892,알이네트웍스,suspension_related,주권매매거래정지기간변경,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100604900469,20100604,024840,00158024,KBI메탈,resumption_related,주권매매거래정지해제,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100604900462,20100604,068770,00238913,선우중공업,suspension_related,주권매매거래정지기간변경(상장폐지결정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100604800411,20100604,006650,00260383,대한유화,resumption_related,매매거래정지및정지해제(중요내용공시),True,True,False,event_ticker_in_panel_and_lifecycle_without_terminal
20100604800085,20100604,006390,00164672,한일현대시멘트,resumption_related,매매거래정지및정지해제(중요내용공시),True,True,True,event_ticker_in_panel_and_lifecycle_with_terminal
20100604800002,20100604,005980,00133238,성지건설,resumption_related,매매거래정지및정지해제(풍문등조회공시),True,True,True,event_ticker_in_panel_and_lifecycle_with_terminal
20100603900443,20100603,068150,00394778,케이엔씨글로벌,suspension_related,주권매매거래정지기간변경,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100603900442,20100603,068150,00394778,케이엔씨글로벌,delisting,기타시장안내(상장폐지 실질심사위원회 심의결과),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100603900290,20100603,088020,00540304,네이쳐글로벌,suspension_related,주권매매거래정지(자본감소),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100603900083,20100603,058690,00225210,퓨쳐인포넷,suspension_related,주권매매거래정지(상장폐지실질심사관련),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100603900082,20100603,058690,00225210,퓨쳐인포넷,delisting,기타시장안내(상장폐지실질심사관련),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100601900572,20100601,035830,00246383,메카포럼,suspension_related,주권매매거래정지기간변경,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100601900569,20100601,035830,00246383,메카포럼,delisting,기타시장안내((주)메카포럼에 대한 상장폐지 실질심사위원회 심의결과),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100601900400,20100601,066930,00317089,한국애보트진단,suspension_related,주권매매거래정지(투자자 보호),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100601900389,20100601,030420,00228916,디패션,resumption_related,주권매매거래정지해제,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100601900037,20100601,066300,00224567,샤인시스템,suspension_related,주권매매거래정지기간변경,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100531900250,20100531,053700,00351092,삼보모터스,resumption_related,주권매매거래정지해제(우회상장 해당 및 요건충족 확인),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100531900088,20100531,110310,00676380,모린스,suspension_related,주권매매거래정지(무상증자),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100531900008,20100531,053700,00351092,삼보모터스,suspension_related,주권매매거래정지(우회상장여부 및 요건충족확인),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100528900585,20100528,052510,00346966,에코솔루션,suspension_related,주권매매거래정지(불성실공시법인 지정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100528900563,20100528,018890,00101947,브이오산업,suspension_related,주권매매거래정지기간변경,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100528900542,20100528,083790,00407814,CG인바이츠,resumption_related,주권매매거래정지해제,False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20100528900269,20100528,054180,00356839,메디콕스,suspension_related,주권매매거래정지(구주권 제출),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20100528900116,20100528,083790,00407814,CG인바이츠,suspension_related,주권매매거래정지,False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20100527900175,20100527,066930,00317089,한국애보트진단,delisting,[기재정정]상장폐지결정,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100526900439,20100526,060910,00353230,프리젠,suspension_related,주권매매거래정지기간변경,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100526900437,20100526,060910,00353230,프리젠,delisting,기타시장안내(상장폐지실질심사위원회 심의 결과),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100526900379,20100526,043150,00264255,바텍,resumption_related,주권매매거래정지해제(우회상장 미해당),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100526900007,20100526,043150,00264255,바텍,suspension_related,주권매매거래정지(우회상장여부 및 요건충족확인),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100525800364,20100525,101790,00647917,케이알제2호개발전문위탁관리부동산투자회사,resumption_related,매매거래정지및정지해제(중요내용공시),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100525900311,20100525,066300,00224567,샤인시스템,delisting,기타시장안내(상장폐지 관련 이의신청서 접수),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100525900194,20100525,060910,00353230,프리젠,suspension_related,주권매매거래정지기간변경,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100525900167,20100525,030190,00158325,NICE평가정보,suspension_related,주권매매거래정지(분할합병),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20100525800165,20100525,034310,00158316,NICE,resumption_related,매매거래정지및정지해제(중요내용공시),True,True,False,event_ticker_in_panel_and_lifecycle_without_terminal
20100525900138,20100525,036090,00258360,위지트,delisting,기타시장안내(상장폐지 관련 이의신청서 접수),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20100524900471,20100524,036710,00152127,심텍홀딩스,resumption_related,주권매매거래정지해제(우회상장 미해당),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100524900429,20100524,036710,00152127,심텍홀딩스,suspension_related,주권매매거래정지(우회상장여부 및 요건충족확인),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100524900102,20100524,034830,00233653,한국토지신탁,delisting,상장폐지승인을위한의안상정결정,True,True,False,event_ticker_in_panel_and_lifecycle_without_terminal
20100520900618,20100520,054180,00356839,메디콕스,resumption_related,주권매매거래정지해제(우회상장 해당 및 요건 충족 확인),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20100519900442,20100519,025880,00101752,케이씨피드,suspension_related,주권매매거래정지(자본감소),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100519900418,20100519,054180,00356839,메디콕스,suspension_related,주권매매거래정지(우회상장여부 및 요건충족확인),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20100519900303,20100519,038720,00264802,유일엔시스,resumption_related,주권매매거래정지해제(액면병합 변경상장),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100519900159,20100519,088810,00560991,맥스브로,resumption_related,주권매매거래정지해제(감자 주권 및 액면분할 변경상장),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100519900130,20100519,050470,00334493,씨티앤티,delisting,기타시장안내(상장폐지 실질심사 관련),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100519900129,20100519,050470,00334493,씨티앤티,suspension_related,주권매매거래정지,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100519800119,20100519,071320,00159698,지역난방공사,resumption_related,생산재개,True,True,False,event_ticker_in_panel_and_lifecycle_without_terminal
20100518900479,20100518,037380,00164195,에이원마이크로,delisting,기타시장안내(상장폐지 관련 이의신청서 접수),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100518900412,20100518,043680,00264796,스톰이앤에프,suspension_related,주권매매거래정지(자본감소),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100518900038,20100518,050890,00364403,쏠리드,suspension_related,주권매매거래정지(무상증자),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100517901261,20100517,047710,00348557,액티투오,suspension_related,주권매매거래정지기간변경(상장폐지 실질심사 대상 결정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100517901256,20100517,047710,00348557,액티투오,delisting,기타시장안내(상장폐지 실질심사 대상결정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100517901257,20100517,042110,00171867,에스씨디,suspension_related,주권매매거래정지기간변경(상장폐지실질심사 대상 결정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100517901260,20100517,042110,00171867,에스씨디,delisting,기타시장안내(상장폐지실질심사 대상 결정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100517901258,20100517,068150,00394778,케이엔씨글로벌,suspension_related,주권매매거래정지기간변경(상장폐지실질심사 대상 결정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100517901259,20100517,068150,00394778,케이엔씨글로벌,delisting,기타시장안내(상장폐지실질심사 대상 결정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100517901263,20100517,060900,00367695,에이전트AI,delisting,기타시장안내(상장폐지관련 이의신청서 접수),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20100514901158,20100514,068770,00238913,선우중공업,delisting,기타시장안내(상장폐지 관련 이의신청서 접수),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100513900583,20100513,023670,00104892,알이네트웍스,delisting,기타시장안내(상장폐지 관련 이의신청서 접수),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100513900405,20100513,040350,00346407,크레오에스지,resumption_related,주권매매거래정지해제(액면병합 주권 변경상장),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20100512900566,20100512,066300,00224567,샤인시스템,suspension_related,주권매매거래정지기간변경,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100512900562,20100512,066300,00224567,샤인시스템,delisting,기타시장안내(상장폐지실질심사위원회 심의결과),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100512900561,20100512,036090,00258360,위지트,suspension_related,주권매매거래정지기간변경,False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20100512900564,20100512,036090,00258360,위지트,delisting,기타시장안내(상장폐지 실질심사위원회 심의결과),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20100512900519,20100512,035830,00246383,메카포럼,suspension_related,주권매매거래정지기간변경(상장폐지 실질심사 대상 결정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100512900518,20100512,035830,00246383,메카포럼,delisting,기타시장안내(상장폐지 실질심사 대상결정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100511900516,20100511,047820,00299464,초록뱀미디어,resumption_related,주권매매거래정지해제,False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20100511900515,20100511,047820,00299464,초록뱀미디어,delisting,기타시장안내(상장폐지 실질심사위원회 심의결과),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20100511900492,20100511,065420,00120906,에스아이리소스,resumption_related,주권매매거래정지해제(우회상장 미해당),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20100511900238,20100511,025340,00116073,그린기술투자,resumption_related,주권매매거래정지해제,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100511900004,20100511,065420,00120906,에스아이리소스,suspension_related,주권매매거래정지(우회상장여부 및 요건충족확인),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20100510900651,20100510,037380,00164195,에이원마이크로,suspension_related,주권매매거래정지기간변경,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100510900650,20100510,037380,00164195,에이원마이크로,delisting,기타시장안내(상장폐지실질심사위원회 심의결과),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100510900627,20100510,058690,00225210,퓨쳐인포넷,suspension_related,주권매매거래정지(불성실공시법인 지정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100510900564,20100510,016140,00131328,두함지개발,resumption_related,주권매매거래정지해제(액면분할 주권 변경상장),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100510900512,20100510,037440,00236863,희림,resumption_related,"기타경영사항(자율공시)(성남금광1 주택재개발사업구역 공동주택 A-1, 2BL 및 정비기반시설 기본 및 실시설계용역의 진행사항 공시)",False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100510900480,20100510,058690,00225210,퓨쳐인포넷,suspension_related,주권매매거래정지(자본감소),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100510900429,20100510,018890,00101947,브이오산업,delisting,기타시장안내(상장폐지 관련 이의신청서 접수),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100510900315,20100510,036260,00122339,이매진아시아,suspension_related,주권매매거래정지(자본감소),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20100507900618,20100507,066690,00251385,보광티에스,resumption_related,주권매매거래정지해제(우회상장 해당 및 요건 중족 확인),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100506900541,20100506,052970,00362089,올리브나인,suspension_related,주권매매거래정지기간변경,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100506900538,20100506,067850,00417963,바이나믹,suspension_related,주권매매거래정지기간변경(상장폐지 결정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100506900524,20100506,060900,00367695,에이전트AI,suspension_related,주권매매거래정지기간변경,False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20100506900522,20100506,060900,00367695,에이전트AI,delisting,기타시장안내(상장폐지 실질심사위원회 심의결과),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20100506900470,20100506,066690,00251385,보광티에스,suspension_related,주권매매거래정지(우회상장여부 및 요건충족확인),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100504900609,20100504,019550,00156910,SBI인베스트먼트,resumption_related,주권매매거래정지해제,False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20100504900608,20100504,019550,00156910,SBI인베스트먼트,delisting,기타시장안내(상장폐지 실질심사위원회 심의결과 ),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20100504900606,20100504,068770,00238913,선우중공업,suspension_related,주권매매거래정지기간변경,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100504900605,20100504,068770,00238913,선우중공업,delisting,기타시장안내((주)선우중공업에 대한 상장폐지 실질심사위원회 심의결과 ),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100504900337,20100504,080440,00366793,에스제이케이,resumption_related,주권매매거래정지해제(감자 주권 변경상장),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20100504900332,20100504,037380,00164195,에이원마이크로,suspension_related,주권매매거래정지기간변경(우회상장 해당 및 요건충족 확인),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100504900312,20100504,060910,00353230,프리젠,suspension_related,주권매매거래정지기간변경(상장폐지실질심사 대상결정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100504900308,20100504,060910,00353230,프리젠,delisting,기타시장안내(상장폐지실질심사 대상 결정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100504900234,20100504,065060,00258102,지엔코,resumption_related,주권매매거래정지해제(액면병합 주권 변경상장),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20100503800090,20100503,011400,00173069,아진카인텍,resumption_related,매매거래정지및정지해제(풍문등조회공시),True,True,False,event_ticker_in_panel_and_lifecycle_without_terminal
20100503800018,20100503,004550,00161028,대우송도개발,resumption_related,매매거래정지및정지해제(풍문등조회공시),True,True,False,event_ticker_in_panel_and_lifecycle_without_terminal
20100430901343,20100430,023670,00104892,알이네트웍스,suspension_related,주권매매거래정지기간변경(상장폐지사유 발생),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100430901345,20100430,023670,00104892,알이네트웍스,delisting,기타시장안내(상장폐지실질심사위원회 심의결과),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100430901314,20100430,037380,00164195,에이원마이크로,suspension_related,주권매매거래정지기간변경(우회상장 여부 및 요건충족 확인),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100428900499,20100428,018890,00101947,브이오산업,suspension_related,주권매매거래정지기간변경,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100428900492,20100428,018890,00101947,브이오산업,delisting,기타시장안내(상장폐지실질심사위원회 심의결과),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100428900471,20100428,037020,00178471,한와이어리스,suspension_related,주권매매거래정지(불성실공시법인 지정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100428900422,20100428,057100,00350057,하이스마텍,delisting,기타경영사항(자율공시)(상장폐지결정 등 효력정지 가처분 신청),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100428900278,20100428,068770,00238913,선우중공업,suspension_related,[기재정정]주권매매거래정지기간변경,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100428900208,20100428,024840,00158024,KBI메탈,suspension_related,주권매매거래정지,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100428900081,20100428,030390,00268020,쏠라엔텍,delisting,기타경영사항(자율공시)(상장폐지결정 효력정지 가처분 신청),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100427900386,20100427,030420,00228916,디패션,suspension_related,주권매매거래정지(구주권제출),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100427900326,20100427,066410,00378220,버킷스튜디오,resumption_related,주권매매거래정지해제(우회상장 해당 및 요건 중족 확인),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20100427900263,20100427,088810,00560991,맥스브로,suspension_related,주권매매거래정지,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100427900189,20100427,068770,00238913,선우중공업,suspension_related,주권매매거래정지기간변경(구주권 제출),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100426900523,20100426,085990,00480905,영찬테크,suspension_related,주권매매거래정지기간변경(상장폐지 결정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100426900521,20100426,053470,00311298,오페스,suspension_related,주권매매거래정지기간변경(상장폐지 결정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100426900517,20100426,030390,00268020,쏠라엔텍,suspension_related,주권매매거래정지기간변경(상장폐지 결정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100426900516,20100426,041320,00269287,보홍,suspension_related,주권매매거래정지기간변경(상장폐지 결정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100426900505,20100426,058480,00252001,해원에스티,suspension_related,주권매매거래정지기간변경(상장폐지 결정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100426900511,20100426,057100,00350057,하이스마텍,suspension_related,주권매매거래정지기간변경(상장폐지 결정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100426900504,20100426,041630,00352295,인젠,suspension_related,주권매매거래정지기간변경(상장폐지 결정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100426900503,20100426,074140,00463050,엑스로드,suspension_related,주권매매거래정지기간변경(상장폐지 결정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100426800488,20100426,900030,00680161,연합과기공고유한공사,resumption_related,매매거래정지및정지해제(불성실공시),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100426800466,20100426,005110,00163716,한창,resumption_related,매매거래정지및정지해제(우회상장심사),True,True,True,event_ticker_in_panel_and_lifecycle_with_terminal
20100426900246,20100426,025340,00116073,그린기술투자,suspension_related,주권매매거래정지(구주권 제출),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100426900232,20100426,066410,00378220,버킷스튜디오,suspension_related,주권매매거래정지,False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20100426900193,20100426,068150,00394778,케이엔씨글로벌,suspension_related,주권매매거래정지기간변경(구주권 제출),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100426900067,20100426,057100,00350057,하이스마텍,delisting,기타경영사항(자율공시)(상장폐지실질심사연기가처분),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100423900391,20100423,024840,00158024,KBI메탈,suspension_related,기타시장안내(개선기간 종료에 따른 매매거래정지 안내),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100423900283,20100423,038720,00264802,유일엔시스,suspension_related,주권매매거래정지(주식병합),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100423900301,20100423,042110,00171867,에스씨디,suspension_related,주권매매거래정지,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100423900313,20100423,042110,00171867,에스씨디,delisting,기타시장안내(상장폐지 실질심사 관련 안내),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100423900312,20100423,047710,00348557,액티투오,delisting,기타시장안내(상장폐지 실질심사 관련 안내),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100423900309,20100423,068150,00394778,케이엔씨글로벌,delisting,기타시장안내(상장폐지 실질심사 관련 안내),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100423900306,20100423,068150,00394778,케이엔씨글로벌,suspension_related,주권매매거래정지(상장폐지 실질심사관련 매매거래정지 안내),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100423900305,20100423,047710,00348557,액티투오,suspension_related,주권매매거래정지(상장폐지 실질심사관련 매매거래정지 안내),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20100423800002,20100423,004550,00161028,대우송도개발,resumption_related,매매거래정지및정지해제(풍문등조회공시),True,True,False,event_ticker_in_panel_and_lifecycle_without_terminal
20100422900309,20100422,054010,00299376,선팩테크,suspension_related,주권매매거래정지(무상감자),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
