variant_id,module,signal,rebalance,portfolio,method,lookback,cost_layer,window,strategy_start_date,strategy_end_date,strategy_trading_days,strategy_total_return,strategy_cagr,strategy_sharpe,strategy_max_drawdown,strategy_calmar,strategy_volatility,strategy_nav_final,p08_proxy_start_date,p08_proxy_end_date,p08_proxy_trading_days,p08_proxy_total_return,p08_proxy_cagr,p08_proxy_sharpe,p08_proxy_max_drawdown,p08_proxy_calmar,p08_proxy_volatility,p08_proxy_nav_final,sharpe_diff,mdd_diff,return_diff
XETF900_V03,A,ret_6m,quarterly,risk_top2_def_top2,,0,after_tax,year_2022,2022-01-03,2022-12-30,251,-0.0384525366446683,-0.0388963128642682,-0.15364530117641434,-0.1538281527385531,-0.2528556195456401,0.1664422446455862,0.9615474633553317,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,0.6550529813347807,-0.0019013315038186596,0.11029353334894465
XETF900_V04,A,ret_6m,quarterly,risk_top3_def_top2,,0,gross,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.24898153660546873,-0.8403451102706174,-1.929912558409673,-0.3323712681879911,-2.528332592801955,0.7605611367144053,0.7510184633945313,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,-1.206176853291656,-0.2245542826311573,-0.2150939436990933
XETF900_V04,A,ret_6m,quarterly,risk_top3_def_top2,,0,gross,year_2022,2022-01-03,2022-12-30,251,-0.032665160755030676,-0.03304329854907395,-0.14047801285456366,-0.1538281527385531,-0.21480657448467488,0.15363849230732443,0.9673348392449693,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,0.6682202696566315,-0.0019013315038186596,0.11608090923858227
XETF900_V04,A,ret_6m,quarterly,risk_top3_def_top2,,0,after_cost,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.24898153660546885,-0.8403451102706175,-1.9299125584096726,-0.3323712681879909,-2.5283325928019567,0.7605611367144055,0.7510184633945312,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,-1.2061768532916555,-0.22455428263115706,-0.2150939436990934
XETF900_V04,A,ret_6m,quarterly,risk_top3_def_top2,,0,after_cost,year_2022,2022-01-03,2022-12-30,251,-0.04733824300349376,-0.04788198978896496,-0.24052816858125473,-0.15382815273855288,-0.3112693543836897,0.15356623014252618,0.9526617569965062,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,0.5681701139299404,-0.0019013315038184375,0.10140782699011919
XETF900_V04,A,ret_6m,quarterly,risk_top3_def_top2,,0,after_tax,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.24898153660546885,-0.8403451102706175,-1.9299125584096661,-0.332371268187991,-2.5283325928019558,0.7605611367144066,0.7510184633945312,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,-1.206176853291649,-0.22455428263115718,-0.2150939436990934
XETF900_V04,A,ret_6m,quarterly,risk_top3_def_top2,,0,after_tax,year_2022,2022-01-03,2022-12-30,251,-0.047497192978208314,-0.04804271910924163,-0.24160128210409815,-0.15382815273855321,-0.3123142172219618,0.15357307726043634,0.9525028070217917,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,0.567097000407097,-0.0019013315038187706,0.10124887701540464
XETF900_V05,A,ret_12m_skip_1m,monthly,risk_top2_def_top2,,0,gross,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.03869094109517257,-0.22341654881901396,-0.49055446552381576,-0.1492730382566877,-1.4966972698367014,0.3632613707529693,0.9613090589048274,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,0.23318123959420134,-0.04145605269985386,-0.00480334818879713
XETF900_V05,A,ret_12m_skip_1m,monthly,risk_top2_def_top2,,0,gross,year_2022,2022-01-03,2022-12-30,251,-0.07143422417516321,-0.07224407597118243,-0.38709385608392294,-0.15350756538094457,-0.4706222510395591,0.15947081197910917,0.9285657758248368,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,0.4216044264272722,-0.0015807441462101224,0.07731184581844974
XETF900_V05,A,ret_12m_skip_1m,monthly,risk_top2_def_top2,,0,after_cost,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.0445158130178841,-0.25307964440928865,-0.5855595579623118,-0.15437740002714795,-1.6393568253175885,0.3662166121802051,0.9554841869821159,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,0.13817614715570525,-0.046560414470314115,-0.010628220111508657
XETF900_V05,A,ret_12m_skip_1m,monthly,risk_top2_def_top2,,0,after_cost,year_2022,2022-01-03,2022-12-30,251,-0.08311454077390146,-0.08405071833502498,-0.4681782513386178,-0.15363422836092488,-0.5470832849667393,0.15910904532991468,0.9168854592260985,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,0.34052003117257734,-0.001707407126190441,0.06563152921971149
XETF900_V05,A,ret_12m_skip_1m,monthly,risk_top2_def_top2,,0,after_tax,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.04451581301788432,-0.25307964440928976,-0.5855595579623097,-0.15437740002714773,-1.639356825317598,0.36621661218020535,0.9554841869821157,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,0.13817614715570736,-0.04656041447031389,-0.01062822011150888
XETF900_V05,A,ret_12m_skip_1m,monthly,risk_top2_def_top2,,0,after_tax,year_2022,2022-01-03,2022-12-30,251,-0.08311454077390179,-0.08405071833502531,-0.4681782513386224,-0.15363422836092466,-0.5470832849667423,0.15910904532991477,0.9168854592260982,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,0.34052003117257273,-0.001707407126190219,0.06563152921971116
XETF900_V06,A,ret_12m_skip_1m,monthly,risk_top3_def_top2,,0,gross,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.028723900965560545,-0.17035296447635828,-0.34914328493187247,-0.1338314538276799,-1.2728918322571845,0.34618264417366407,0.9712760990344395,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,0.37459242018614464,-0.02601446827084608,0.005163691940814896
XETF900_V06,A,ret_12m_skip_1m,monthly,risk_top3_def_top2,,0,gross,year_2022,2022-01-03,2022-12-30,251,-0.06453301482304175,-0.06526740500563932,-0.33874261823808693,-0.15350756538094434,-0.4251738658200444,0.16004337449397577,0.9354669851769583,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,0.4699556642731082,-0.0015807441462099003,0.0842130551705712
XETF900_V06,A,ret_12m_skip_1m,monthly,risk_top3_def_top2,,0,after_cost,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.03649412486453785,-0.211974113091971,-0.48700312461385736,-0.1390284651047139,-1.5246813876015655,0.34811749745359927,0.9635058751354622,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,0.23673258050415974,-0.03121147954788006,-0.002606531958162406
XETF900_V06,A,ret_12m_skip_1m,monthly,risk_top3_def_top2,,0,after_cost,year_2022,2022-01-03,2022-12-30,251,-0.07355710979497088,-0.07439005183087444,-0.40149603548451857,-0.15363422836092533,-0.4842023331943553,0.15948040076514963,0.9264428902050291,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,0.40720224702667657,-0.0017074071261908852,0.07518896019864207
XETF900_V06,A,ret_12m_skip_1m,monthly,risk_top3_def_top2,,0,after_tax,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.036494124864537625,-0.2119741130919699,-0.4870031246138584,-0.139028465104714,-1.5246813876015564,0.34811749745359855,0.9635058751354624,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,0.23673258050415869,-0.031211479547880172,-0.0026065319581621837
XETF900_V06,A,ret_12m_skip_1m,monthly,risk_top3_def_top2,,0,after_tax,year_2022,2022-01-03,2022-12-30,251,-0.07493796642113981,-0.07578589671636715,-0.41065048741507854,-0.15489573060384443,-0.48927040416752576,0.15954559734447038,0.9250620335788602,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,0.3980477950961166,-0.0029689093691099844,0.07380810357247314
XETF900_V07,A,ret_12m_skip_1m,quarterly,risk_top2_def_top2,,0,gross,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.15382552373406988,-0.6570973737615247,-1.2845622953032783,-0.2678191586497768,-2.4535114555445277,0.6408415476967718,0.8461744762659301,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,-0.5608265901852612,-0.16000217309294296,-0.11993793082769444
XETF900_V07,A,ret_12m_skip_1m,quarterly,risk_top2_def_top2,,0,gross,year_2022,2022-01-03,2022-12-30,251,-0.022031715427921705,-0.022288179477013892,-0.051338409845539036,-0.153828152738553,-0.1448901197877282,0.16657854513919115,0.9779682845720783,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,0.7573598726656561,-0.0019013315038185485,0.12671435456569125
XETF900_V07,A,ret_12m_skip_1m,quarterly,risk_top2_def_top2,,0,after_cost,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.15382552373406977,-0.6570973737615244,-1.284562295303271,-0.26781915864977657,-2.453511455544529,0.6408415476967728,0.8461744762659302,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,-0.5608265901852538,-0.16000217309294273,-0.11993793082769433
XETF900_V07,A,ret_12m_skip_1m,quarterly,risk_top2_def_top2,,0,after_cost,year_2022,2022-01-03,2022-12-30,251,-0.033959249011176085,-0.034352099781666645,-0.1257301234491189,-0.1538281527385531,-0.22331477801759475,0.1663260048777782,0.9660407509888239,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,0.6829681590620762,-0.0019013315038186596,0.11478682098243687
XETF900_V07,A,ret_12m_skip_1m,quarterly,risk_top2_def_top2,,0,after_tax,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.15382552373406988,-0.6570973737615247,-1.2845622953032778,-0.2678191586497768,-2.4535114555445277,0.6408415476967725,0.8461744762659301,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,-0.5608265901852607,-0.16000217309294296,-0.11993793082769444
XETF900_V07,A,ret_12m_skip_1m,quarterly,risk_top2_def_top2,,0,after_tax,year_2022,2022-01-03,2022-12-30,251,-0.04785518958607615,-0.04840472210867308,-0.21052801852711198,-0.1659843701499445,-0.29162216939429864,0.16748845185858302,0.9521448104139238,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,0.5981702639840831,-0.01405754891521005,0.1008908804075368
XETF900_V08,A,ret_12m_skip_1m,quarterly,risk_top3_def_top2,,0,gross,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.19410115910368608,-0.7491260841266161,-1.7309128272912644,-0.3012366094530988,-2.486836130199014,0.6455366454038323,0.8058988408963139,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,-1.0071771221732473,-0.193419623896265,-0.16021356619731064
XETF900_V08,A,ret_12m_skip_1m,quarterly,risk_top3_def_top2,,0,gross,year_2022,2022-01-03,2022-12-30,251,-0.02998402322302285,-0.03033161259153072,-0.10151708280963931,-0.15382815273855321,-0.19717855315523694,0.1659766039777963,0.9700159767769772,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,0.7071811997015558,-0.0019013315038187706,0.1187620467705901
XETF900_V08,A,ret_12m_skip_1m,quarterly,risk_top3_def_top2,,0,after_cost,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.1941011591036862,-0.7491260841266163,-1.7309128272912648,-0.3012366094530986,-2.4868361301990167,0.6455366454038322,0.8058988408963138,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,-1.0071771221732477,-0.19341962389626477,-0.16021356619731075
XETF900_V08,A,ret_12m_skip_1m,quarterly,risk_top3_def_top2,,0,after_cost,year_2022,2022-01-03,2022-12-30,251,-0.040853499933440784,-0.04132438547778605,-0.1698605037418617,-0.1538281527385531,-0.26863993841245126,0.1658831950871782,0.9591465000665592,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,0.6388377787693335,-0.0019013315038186596,0.10789257006017217
XETF900_V08,A,ret_12m_skip_1m,quarterly,risk_top3_def_top2,,0,after_tax,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.19410115910368597,-0.7491260841266159,-1.7309128272912613,-0.30123660945309894,-2.4868361301990127,0.6455366454038322,0.805898840896314,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,-1.0071771221732442,-0.1934196238962651,-0.16021356619731053
XETF900_V08,A,ret_12m_skip_1m,quarterly,risk_top3_def_top2,,0,after_tax,year_2022,2022-01-03,2022-12-30,251,-0.04096873167073933,-0.041440916500852576,-0.17058479456714493,-0.1538281527385531,-0.26939747870005115,0.16588457715783309,0.9590312683292607,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,0.6381134879440502,-0.0019013315038186596,0.10777733832287362
XETF900_V09,B,ret_6m,monthly,def_sleeve_top1,,0,gross,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.03947044680080991,-0.22744286272883363,-0.7441375622080529,-0.13039837253843467,-1.7442155013230345,0.2807298834835782,0.9605295531991901,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,-0.020401857090035835,-0.022581386981600837,-0.00558285389443447
XETF900_V09,B,ret_6m,monthly,def_sleeve_top1,,0,gross,year_2022,2022-01-03,2022-12-30,251,-0.004517784206675146,-0.004570849676944988,0.07547089391779721,-0.15593745007122073,-0.029312071441833638,0.19731120422223994,0.9954822157933249,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,0.8841691764289923,-0.004010628836486285,0.1442282857869378
XETF900_V09,B,ret_6m,monthly,def_sleeve_top1,,0,after_cost,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.04259830128497266,-0.24342221809482478,-0.8166646225184379,-0.13318618012760686,-1.8276837571405666,0.2804265734941429,0.9574016987150273,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,-0.09292891740042075,-0.025369194570773024,-0.00871070837859722
XETF900_V09,B,ret_6m,monthly,def_sleeve_top1,,0,after_cost,year_2022,2022-01-03,2022-12-30,251,-0.011916027068188395,-0.012055463702421276,0.03749711559723072,-0.15619272661363448,-0.07718325919389464,0.19728955274368964,0.9880839729318116,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,0.8461953981084258,-0.004265905378900037,0.13683004292542456
XETF900_V09,B,ret_6m,monthly,def_sleeve_top1,,0,after_tax,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.04259830128497266,-0.24342221809482478,-0.8166646225184403,-0.13318618012760697,-1.827683757140565,0.2804265734941429,0.9574016987150273,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,-0.0929289174004232,-0.025369194570773135,-0.00871070837859722
XETF900_V09,B,ret_6m,monthly,def_sleeve_top1,,0,after_tax,year_2022,2022-01-03,2022-12-30,251,-0.05182286398849567,-0.05241669189932141,-0.16223596341073324,-0.19016024572472856,-0.27564484732102507,0.20267913391919556,0.9481771360115043,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,0.6464623191004619,-0.03823342448999412,0.09692320600511728
XETF900_V10,B,ret_6m,monthly,def_sleeve_top2_ew,,0,gross,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.05276332098565917,-0.29344074776091833,-0.9173561844217211,-0.13688014577793994,-2.1437787496001497,0.31130556474789745,0.9472366790143408,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,-0.19362047930370396,-0.02906316022110611,-0.018875728079283727
