variant_id,module,signal,rebalance,portfolio,method,lookback,cost_layer,start_date,end_date,trading_days,total_return,cagr,sharpe,max_drawdown,calmar,volatility,nav_final,total_turnover,annualized_turnover,taxable_turnover,tax_paid_krw,tax_drag_sharpe,top_asset,top_asset_contribution,qqq_exposure,qqq_contribution,p08_proxy_sharpe_diff,p08_proxy_mdd_diff,ew13_sharpe_diff,n001_b_sharpe_diff,n002_b_sharpe_diff,random_percentile
XETF900_V11,B,ret_6m,quarterly,def_sleeve_top1,,0,gross,2011-01-04,2026-05-18,3865,7.18147666300082,0.14656828488935347,1.0525293237467876,-0.20732215187170155,0.7069591144319939,0.139492378175515,8.18147666300082,32.516635659497126,2.115927520867865,15.75831782974856,0.0,0.0,SPY,0.7784179055948217,0.2100000000000078,0.7571991722340464,0.01688629531493202,-0.05308713526153519,0.1977317885667086,-0.1318966565883959,-0.11345023931189879,99.8
XETF900_V11,B,ret_6m,quarterly,def_sleeve_top1,,0,after_cost,2011-01-04,2026-05-18,3865,6.442334725366797,0.1395253609852869,1.0083493101972933,-0.20732215187170178,0.6729881960304468,0.13947636969582278,7.4200077211906965,32.516635659497126,2.115927520867865,15.75831782974856,0.0,-0.0441800135494943,SPY,0.7784179055948217,0.2100000000000078,0.7571991722340464,-0.02729371823456228,-0.05308713526153541,0.1535517750172143,-0.1760766701378902,-0.1576302528613931,99.8
XETF900_V11,B,ret_6m,quarterly,def_sleeve_top1,,0,after_tax,2011-01-04,2026-05-18,3865,5.06998702632575,0.12451101704850132,0.8969328504254483,-0.23600991325769383,0.5275668946691684,0.14247338132410367,6.051777065246773,32.63138082240558,2.123394235771181,15.883982042950041,74102195.45459926,-0.1555964733213393,SPY,0.7784179055948217,0.2100000000000078,0.7571991722340464,-0.13871017800640728,-0.08177489664752746,0.04213531524536929,-0.2874931299097352,-0.2690467126332381,99.8
XETF900_V12,B,ret_6m,quarterly,def_sleeve_top2_ew,,0,gross,2011-01-04,2026-05-18,3865,4.861995435221252,0.12196258252722281,0.9860854320168609,-0.20411222952709507,0.597527070326929,0.12487890789062801,5.861995435221252,26.485410986382195,1.7234627405622835,12.742705493191098,0.0,0.0,SPY,0.7807716843836329,0.2100000000000078,0.7588574740745406,-0.04955759641499469,-0.049877212916928704,0.13128789683678188,-0.1983405483183226,-0.1798941310418255,99.6
XETF900_V12,B,ret_6m,quarterly,def_sleeve_top2_ew,,0,after_cost,2011-01-04,2026-05-18,3865,4.430161214660519,0.116389766031189,0.9462150159971839,-0.20411222952709518,0.5702243628461208,0.12486385530710895,5.413870731016537,26.485410986382195,1.7234627405622835,12.742705493191098,0.0,-0.039870416019677,SPY,0.7807716843836329,0.2100000000000078,0.7588574740745406,-0.08942801243467169,-0.049877212916928815,0.09141748081710488,-0.2382109643379996,-0.2197645470615025,99.6
XETF900_V12,B,ret_6m,quarterly,def_sleeve_top2_ew,,0,after_tax,2011-01-04,2026-05-18,3865,3.8935442161829954,0.1088563494323096,0.8852961803842706,-0.20411222952709518,0.53331615496297,0.12594778895225364,4.8788635835344465,26.5264210605883,1.7261313544236374,12.81022344991371,27857488.38005374,-0.10078925163259034,SPY,0.7807716843836329,0.2100000000000078,0.7588574740745406,-0.15034684804758502,-0.049877212916928815,0.030498645204191543,-0.29912979995091293,-0.28068338267441584,99.6
XETF900_V13,B,ret_12m_skip_1m,monthly,def_sleeve_top1,,0,gross,2011-01-04,2026-05-18,3865,8.345671196313962,0.15653749103083348,1.1194577927250942,-0.17935527879960333,0.8727788336006294,0.138818796130261,9.345671196313962,45.926219856477324,2.9885180478493396,22.463109928238662,0.0,0.0,SPY,0.7803247228011188,0.2100000000000078,0.753466459028783,0.08381476429323853,-0.02512026218943697,0.2646602575450151,-0.06496818761008938,-0.04652177033359228,100.0
XETF900_V13,B,ret_12m_skip_1m,monthly,def_sleeve_top1,,0,after_cost,2011-01-04,2026-05-18,3865,7.165726599195848,0.14642452528662075,1.0547598122819821,-0.18445951769189584,0.7938030366705977,0.1390115300484861,8.141229419398261,45.926219856477324,2.9885180478493396,22.46310992823867,0.0,-0.06469798044311204,SPY,0.7803247228011188,0.2100000000000078,0.753466459028783,0.019116783850126495,-0.03022450108172947,0.19996227710190306,-0.1296661680532014,-0.11121975077670432,100.0
XETF900_V13,B,ret_12m_skip_1m,monthly,def_sleeve_top1,,0,after_tax,2011-01-04,2026-05-18,3865,6.086302492442903,0.13589618460428565,0.9813571380417913,-0.22860302570484214,0.5944636305021889,0.1401509310736015,7.065043584965575,46.0151844722,2.9943071670178245,22.576507754598,42322039.782646604,-0.1381006546833029,SPY,0.7803247228011188,0.2100000000000078,0.753466459028783,-0.05428589039006437,-0.07436800909467578,0.1265596028617122,-0.20306884229339228,-0.1846224250168952,100.0
XETF900_V14,B,ret_12m_skip_1m,monthly,def_sleeve_top2_ew,,0,gross,2011-01-04,2026-05-18,3865,5.931511688743849,0.13426488290576355,1.0960531088138397,-0.15685719284248822,0.8559689260829035,0.12199331906216591,6.931511688743849,31.175080145090774,2.028629613930947,15.087540072545387,0.0,0.0,SPY,0.7821873462264084,0.2100000000000078,0.755139388941281,0.06041008038198403,-0.00262217623232186,0.2412555736337606,-0.08837287152134388,-0.06992645424484678,100.0
