variant_id,module,signal,rebalance,portfolio,method,lookback,cost_layer,window,strategy_start_date,strategy_end_date,strategy_trading_days,strategy_total_return,strategy_cagr,strategy_sharpe,strategy_max_drawdown,strategy_calmar,strategy_volatility,strategy_nav_final,p08_proxy_start_date,p08_proxy_end_date,p08_proxy_trading_days,p08_proxy_total_return,p08_proxy_cagr,p08_proxy_sharpe,p08_proxy_max_drawdown,p08_proxy_calmar,p08_proxy_volatility,p08_proxy_nav_final,sharpe_diff,mdd_diff,return_diff
XETF900_V12,B,ret_6m,quarterly,def_sleeve_top2_ew,,0,after_tax,2011_2014,2011-01-04,2014-12-31,1005,0.2911747411354053,0.06616010880056877,0.6482384879903182,-0.09173043331286479,0.7212449174301471,0.10782266885625584,1.2911747411354053,2011-01-04,2014-12-31,1005,0.486095634455586,0.10440858133982345,1.1235427751216263,-0.07161156960412085,1.4579848188918247,0.09220107241977916,1.486095634455586,-0.475304287131308,-0.02011886370874394,-0.1949208933201807
XETF900_V12,B,ret_6m,quarterly,def_sleeve_top2_ew,,0,after_tax,2015_2019,2015-01-02,2019-12-31,1258,0.4094253290348102,0.07113740291532866,0.7001441016347705,-0.14971623702181946,0.47514821592103723,0.10626521035819969,1.4094253290348102,2015-01-02,2019-12-31,1258,0.5753188369087154,0.09527301075206762,0.9976253348881335,-0.08349279852581992,1.141092554498634,0.09587599812914831,1.5753188369087154,-0.29748123325336306,-0.06622343849599954,-0.16589350787390522
XETF900_V12,B,ret_6m,quarterly,def_sleeve_top2_ew,,0,after_tax,2020_2026,2020-01-02,2026-05-18,1602,1.6195381822416626,0.16310008976139567,1.094746510164157,-0.20411222952709518,0.799070639418716,0.14851812163164602,2.6195381822416626,2020-01-02,2026-05-18,1602,1.2355938674800777,0.13453465560733346,1.0213461176171497,-0.15423501661016636,0.8722705035742554,0.1325350773365262,2.2355938674800777,0.07340039254700725,-0.049877212916928815,0.38394431476158486
XETF900_V13,B,ret_12m_skip_1m,monthly,def_sleeve_top1,,0,gross,2011_2014,2011-01-04,2014-12-31,1005,0.42881676722336404,0.09357985488971532,0.8443135538407563,-0.10301593934314135,0.9084017044974481,0.11363633242189008,1.428816767223364,2011-01-04,2014-12-31,1005,0.486095634455586,0.10440858133982345,1.1235427751216263,-0.07161156960412085,1.4579848188918247,0.09220107241977916,1.486095634455586,-0.2792292212808699,-0.0314043697390205,-0.057278867232221975
XETF900_V13,B,ret_12m_skip_1m,monthly,def_sleeve_top1,,0,gross,2015_2019,2015-01-02,2019-12-31,1258,0.516092034835145,0.08690027870022798,0.7832597911799175,-0.1773227833915847,0.49006832082217394,0.11486787184027858,1.516092034835145,2015-01-02,2019-12-31,1258,0.5753188369087154,0.09527301075206762,0.9976253348881335,-0.08349279852581992,1.141092554498634,0.09587599812914831,1.5753188369087154,-0.21436554370821603,-0.09382998486576477,-0.05922680207357045
XETF900_V13,B,ret_12m_skip_1m,monthly,def_sleeve_top1,,0,gross,2020_2026,2020-01-02,2026-05-18,1602,3.195931987643334,0.2523284612006427,1.4337639794615715,-0.17935527879960333,1.406863867567419,0.16716525951907135,4.195931987643334,2020-01-02,2026-05-18,1602,1.2355938674800777,0.13453465560733346,1.0213461176171497,-0.15423501661016636,0.8722705035742554,0.1325350773365262,2.2355938674800777,0.41241786184442186,-0.02512026218943697,1.9603381201632564
XETF900_V13,B,ret_12m_skip_1m,monthly,def_sleeve_top1,,0,after_cost,2011_2014,2011-01-04,2014-12-31,1005,0.34249679846957126,0.07662908211965358,0.7043498695913675,-0.10998548994449597,0.6967199233128328,0.11410149408453157,1.3424967984695713,2011-01-04,2014-12-31,1005,0.486095634455586,0.10440858133982345,1.1235427751216263,-0.07161156960412085,1.4579848188918247,0.09220107241977916,1.486095634455586,-0.4191929055302588,-0.03837392034037512,-0.14359883598601475
XETF900_V13,B,ret_12m_skip_1m,monthly,def_sleeve_top1,,0,after_cost,2015_2019,2015-01-02,2019-12-31,1258,0.4492929465519637,0.07713712485431179,0.7036909161039079,-0.1798115267322854,0.4289887653818676,0.11505645281794938,1.4492929465519637,2015-01-02,2019-12-31,1258,0.5753188369087154,0.09527301075206762,0.9976253348881335,-0.08349279852581992,1.141092554498634,0.09587599812914831,1.5753188369087154,-0.29393441878422566,-0.09631872820646548,-0.1260258903567517
XETF900_V13,B,ret_12m_skip_1m,monthly,def_sleeve_top1,,0,after_cost,2020_2026,2020-01-02,2026-05-18,1602,3.0817410061872126,0.24691883952522575,1.4072628160560876,-0.18445951769189584,1.3386072056073366,0.16723456802902964,4.081741006187213,2020-01-02,2026-05-18,1602,1.2355938674800777,0.13453465560733346,1.0213461176171497,-0.15423501661016636,0.8722705035742554,0.1325350773365262,2.2355938674800777,0.38591669843893794,-0.03022450108172947,1.8461471387071349
XETF900_V13,B,ret_12m_skip_1m,monthly,def_sleeve_top1,,0,after_tax,2011_2014,2011-01-04,2014-12-31,1005,0.3416545476352053,0.07645971578939315,0.7029092876845802,-0.10998548994449597,0.6951800262741789,0.11411333294623191,1.3416545476352053,2011-01-04,2014-12-31,1005,0.486095634455586,0.10440858133982345,1.1235427751216263,-0.07161156960412085,1.4579848188918247,0.09220107241977916,1.486095634455586,-0.4206334874370461,-0.03837392034037512,-0.1444410868203807
XETF900_V13,B,ret_12m_skip_1m,monthly,def_sleeve_top1,,0,after_tax,2015_2019,2015-01-02,2019-12-31,1258,0.3919697966690989,0.06846769874055458,0.6282277781555136,-0.1798115267322854,0.38077480340008213,0.1162252857963577,1.391969796669099,2015-01-02,2019-12-31,1258,0.5753188369087154,0.09527301075206762,0.9976253348881335,-0.08349279852581992,1.141092554498634,0.09587599812914831,1.5753188369087154,-0.36939755673262,-0.09631872820646548,-0.1833490402396165
XETF900_V13,B,ret_12m_skip_1m,monthly,def_sleeve_top1,,0,after_tax,2020_2026,2020-01-02,2026-05-18,1602,2.6897483215127127,0.2273221556418885,1.300966727003036,-0.22860302570484214,0.9943969680234792,0.16890182863862316,3.6897483215127127,2020-01-02,2026-05-18,1602,1.2355938674800777,0.13453465560733346,1.0213461176171497,-0.15423501661016636,0.8722705035742554,0.1325350773365262,2.2355938674800777,0.2796206093858864,-0.07436800909467578,1.454154454032635
XETF900_V14,B,ret_12m_skip_1m,monthly,def_sleeve_top2_ew,,0,gross,2011_2014,2011-01-04,2014-12-31,1005,0.332108875794888,0.07453460739167217,0.7291225423283147,-0.08618114526368148,0.8648597922854779,0.10638589125843174,1.332108875794888,2011-01-04,2014-12-31,1005,0.486095634455586,0.10440858133982345,1.1235427751216263,-0.07161156960412085,1.4579848188918247,0.09220107241977916,1.486095634455586,-0.3944202327933115,-0.01456957565956063,-0.153986758660698
XETF900_V14,B,ret_12m_skip_1m,monthly,def_sleeve_top2_ew,,0,gross,2015_2019,2015-01-02,2019-12-31,1258,0.4473969207857931,0.07685479828205222,0.7684062281834112,-0.15243644292608427,0.504176014651029,0.10336131840807807,1.447396920785793,2015-01-02,2019-12-31,1258,0.5753188369087154,0.09527301075206762,0.9976253348881335,-0.08349279852581992,1.141092554498634,0.09587599812914831,1.5753188369087154,-0.22921910670472234,-0.06894364440026435,-0.12792191612292236
XETF900_V14,B,ret_12m_skip_1m,monthly,def_sleeve_top2_ew,,0,gross,2020_2026,2020-01-02,2026-05-18,1602,2.502554980600776,0.2173372563239211,1.4543559412547948,-0.15685719284248822,1.385574052330296,0.14263112773158798,3.502554980600776,2020-01-02,2026-05-18,1602,1.2355938674800777,0.13453465560733346,1.0213461176171497,-0.15423501661016636,0.8722705035742554,0.1325350773365262,2.2355938674800777,0.4330098236376452,-0.00262217623232186,1.2669611131206984
XETF900_V14,B,ret_12m_skip_1m,monthly,def_sleeve_top2_ew,,0,after_cost,2011_2014,2011-01-04,2014-12-31,1005,0.29699578618668254,0.06736302892144597,0.6658441886106088,-0.08784656634580212,0.7668259753747906,0.10644313039985115,1.2969957861866825,2011-01-04,2014-12-31,1005,0.486095634455586,0.10440858133982345,1.1235427751216263,-0.07161156960412085,1.4579848188918247,0.09220107241977916,1.486095634455586,-0.45769858651101747,-0.016234996741681273,-0.18909984826890347
XETF900_V14,B,ret_12m_skip_1m,monthly,def_sleeve_top2_ew,,0,after_cost,2015_2019,2015-01-02,2019-12-31,1258,0.40831295417398783,0.07096806399957756,0.7153925133486965,-0.15259191122449067,0.46508404954159416,0.10335242408405232,1.4083129541739878,2015-01-02,2019-12-31,1258,0.5753188369087154,0.09527301075206762,0.9976253348881335,-0.08349279852581992,1.141092554498634,0.09587599812914831,1.5753188369087154,-0.2822328215394371,-0.06909911269867075,-0.1670058827347276
XETF900_V14,B,ret_12m_skip_1m,monthly,def_sleeve_top2_ew,,0,after_cost,2020_2026,2020-01-02,2026-05-18,1602,2.377014412487347,0.21038579275473457,1.4142509545294204,-0.15715366374130468,1.338726617923823,0.14261111488560332,3.377014412487347,2020-01-02,2026-05-18,1602,1.2355938674800777,0.13453465560733346,1.0213461176171497,-0.15423501661016636,0.8722705035742554,0.1325350773365262,2.2355938674800777,0.39290483691227074,-0.002918647131138319,1.1414205450072692
