date,ticker,signal_value,signal_date,execution_date,included_in_trade
2014-12-30,005930,195466220199000.0,2014-12-30,2015-01-02,True
2014-12-30,005380,37226724951000.0,2014-12-30,2015-01-02,True
2014-12-30,000660,34762112928750.0,2014-12-30,2015-01-02,True
2014-12-30,015760,27411866087900.0,2014-12-30,2015-01-02,True
2014-12-30,005490,24019973042500.0,2014-12-30,2015-01-02,True
2015-03-31,005930,212258344617000.0,2015-03-31,2015-04-01,True
2015-03-31,005380,37116586711500.0,2015-03-31,2015-04-01,True
2015-03-31,000660,33160507725750.0,2015-03-31,2015-04-01,True
2015-03-31,015760,29530347542000.0,2015-03-31,2015-04-01,True
2015-03-31,012330,23995262229500.0,2015-03-31,2015-04-01,True
2015-06-30,005930,186775559316000.0,2015-06-30,2015-07-01,True
2015-06-30,000660,30794500039500.0,2015-06-30,2015-07-01,True
2015-06-30,005380,29957601144000.0,2015-06-30,2015-07-01,True
2015-06-30,015760,29401954726600.0,2015-06-30,2015-07-01,True
2015-06-30,090430,24435648820000.0,2015-06-30,2015-07-01,True
2017-03-31,005930,289799434220000.0,2017-03-31,2017-04-03,True
2017-03-31,000660,36764119432500.0,2017-03-31,2017-04-03,True
2017-03-31,005380,34693545442500.0,2017-03-31,2017-04-03,True
2017-03-31,015760,29819231376650.0,2017-03-31,2017-04-03,True
2017-03-31,035420,28183090545000.0,2017-03-31,2017-04-03,True
2017-06-30,005930,310599010238000.0,2017-06-30,2017-07-03,True
2017-06-30,000660,49067359401000.0,2017-06-30,2017-07-03,True
2017-06-30,005380,35134098400500.0,2017-06-30,2017-07-03,True
2017-06-30,028260,28074126364000.0,2017-06-30,2017-07-03,True
2017-06-30,035420,27622725002000.0,2017-06-30,2017-07-03,True
2017-12-28,005930,328942962712000.0,2017-12-28,2018-01-02,True
2017-12-28,000660,55692180922500.0,2017-12-28,2018-01-02,True
2017-12-28,005380,34363130724000.0,2017-12-28,2018-01-02,True
2017-12-28,005490,28989622637500.0,2017-12-28,2018-01-02,True
2017-12-28,035420,28677530730000.0,2017-12-28,2018-01-02,True
2019-06-28,005930,280579779850000.0,2019-06-28,2019-07-01,True
2019-06-28,000660,50596164367500.0,2019-06-28,2019-07-01,True
2019-06-28,005380,29913546180000.0,2019-06-28,2019-07-01,True
