date,f1_baseline_value,f2_promote_value
2018-04-16,0.9212341313824703,0.9212341313824703
2018-04-17,0.9289497519458974,0.9289497519458974
2018-04-18,0.9417523133169223,0.9417523133169223
2018-04-19,0.9492249186027182,0.9492249186027182
2018-04-20,0.9399325457281643,0.9399325457281643
2018-04-23,0.9296030845700797,0.9296030845700797
2018-04-24,0.9098447413854144,0.9098447413854144
2018-04-25,0.8990478423742823,0.8990478423742823
2018-04-26,0.8942813304054545,0.8942813304054545
2018-04-27,0.8917616147213534,0.8917616147213534
2018-04-30,0.9206698727052964,0.9206698727052964
2018-05-02,0.9222107750891898,0.9222107750891898
2018-05-03,0.8919539966133466,0.8919539966133466
2018-05-04,0.9067781902189518,0.9067781902189518
2018-05-08,0.8981958371494285,0.8981958371494285
2018-05-09,0.8858425061764543,0.8858425061764543
2018-05-10,0.8959006170667607,0.8959006170667607
2018-05-11,0.8937733381443199,0.8937733381443199
2018-05-14,0.9177498406700415,0.9177498406700415
2018-05-15,0.8975501317150537,0.8975501317150537
2018-05-16,0.9024812837986729,0.9024812837986729
2018-05-17,0.8963503869462074,0.8963503869462074
2018-05-18,0.9051400678215904,0.9051400678215904
2018-05-21,0.8867035339985743,0.8867035339985743
2018-05-23,0.8765421439658474,0.8765421439658474
2018-05-24,0.8658362593061804,0.8658362593061804
2018-05-25,0.8664612676706636,0.8664612676706636
2018-05-28,0.8547292293066036,0.8547292293066036
2018-05-29,0.8533874254268954,0.8533874254268954
2018-05-30,0.8488542843714193,0.8488542843714193
2018-05-31,0.8491485583315332,0.8491485583315332
2018-06-01,0.8781937736370137,0.8781937736370137
2018-06-04,0.8928653232731106,0.8928653232731106
2018-06-05,0.9026504509895932,0.9026504509895932
2018-06-07,0.9037960714333331,0.9037960714333331
2018-06-08,0.9074092329161244,0.9074092329161244
2018-06-11,0.9121562215692485,0.9121562215692485
2018-06-12,0.9115566936295584,0.9115566936295584
2018-06-14,0.906751439865873,0.906751439865873
2018-06-15,0.8944365274806749,0.8944365274806749
2018-06-18,0.8800065627752667,0.8800065627752667
2018-06-19,0.8586225027574704,0.8586225027574704
2018-06-20,0.8731472857011604,0.8731472857011604
2018-06-21,0.8778629570995399,0.8778629570995399
2018-06-22,0.8922354449533656,0.8922354449533656
2018-06-25,0.8835023661030317,0.8835023661030317
2018-06-26,0.8773854969700963,0.8773854969700963
2018-06-27,0.8678170190421766,0.8678170190421766
2018-06-28,0.8837869217358317,0.8837869217358317
2018-06-29,0.8968058571660605,0.8968058571660605
2018-07-02,0.8673544660340687,0.8673544660340687
2018-07-03,0.871644677293771,0.871644677293771
2018-07-04,0.8657776768312776,0.8657776768312776
2018-07-05,0.8458681406318269,0.8458681406318269
2018-07-06,0.8703362235694856,0.8703362235694856
2018-07-09,0.8610837196129393,0.8610837196129393
2018-07-10,0.8571418552796782,0.8571418552796782
2018-07-11,0.8538181965879797,0.8538181965879797
2018-07-12,0.8579140653230906,0.8579140653230906
2018-07-13,0.8478688475509892,0.8478688475509892
2018-07-16,0.828697048570107,0.828697048570107
2018-07-17,0.8187662376733706,0.8187662376733706
2018-07-18,0.8020896122453705,0.8020896122453705
2018-07-19,0.7940482733482326,0.7940482733482326
2018-07-20,0.793731523309714,0.793731523309714
2018-07-23,0.7877435352908808,0.7877435352908808
2018-07-24,0.7830589754178673,0.7830589754178673
2018-07-25,0.7848416963152826,0.7848416963152826
2018-07-26,0.7883186164214573,0.7883186164214573
2018-07-27,0.7940549437751269,0.7940549437751269
2018-07-30,0.7980757309136337,0.7980757309136337
2018-07-31,0.795287495944137,0.795287495944137
2018-08-01,0.7990484386420962,0.7990484386420962
2018-08-02,0.78672023330005,0.78672023330005
2018-08-03,0.8027987951178113,0.8027987951178113
2018-08-06,0.800960277886972,0.800960277886972
2018-08-07,0.80679849876443,0.80679849876443
2018-08-08,0.8059055091148575,0.8059055091148575
2018-08-09,0.8094432736130106,0.8094432736130106
2018-08-10,0.8085076217764822,0.8085076217764822
2018-08-13,0.784559609355582,0.784559609355582
2018-08-14,0.7910183596452519,0.7910183596452519
2018-08-16,0.7880407784991461,0.7880407784991461
2018-08-17,0.7972428640468897,0.7972428640468897
2018-08-20,0.7947190233013103,0.7947190233013103
2018-08-21,0.7924300775860791,0.7924300775860791
2018-08-22,0.7938037952636348,0.7938037952636348
2018-08-23,0.7938162499095056,0.7938162499095056
2018-08-24,0.7938373275028733,0.7938373275028733
2018-08-27,0.7948825685052262,0.7948825685052262
2018-08-28,0.7926539808034802,0.7926539808034802
2018-08-29,0.8098887522861266,0.8098887522861266
2018-08-30,0.8129545602705675,0.8152640778604212
2018-08-31,0.8268554112305913,0.8133518499395425
2018-09-03,0.8330410567773452,0.8160424323356059
2018-09-04,0.8311938234290278,0.8208556354110246
2018-09-05,0.8319573327521996,0.8161641162441281
2018-09-06,0.8330462317158948,0.816425809204649
2018-09-07,0.834499500903763,0.816661468903606
2018-09-10,0.8287710113563922,0.8088705888481031
2018-09-11,0.8334228676773308,0.8133848652711757
2018-09-12,0.8408385688979547,0.820654464997212
2018-09-13,0.8482031947621591,0.8278657990835903
2018-09-14,0.8510711478168888,0.8306691229670844
2018-09-17,0.8500329580701147,0.8296689707234679
2018-09-18,0.8559894791604141,0.8354528985284846
2018-09-19,0.8436581617067546,0.8233710088471742
2018-09-20,0.8539799759674119,0.8334312579836853
2018-09-21,0.8539605490789118,0.8334136256759542
2018-09-27,0.8674343140204688,0.8465559855386969
2018-09-28,0.877395394218666,0.8562744694449902
2018-10-01,0.879935597613794,0.8587529471135742
2018-10-02,0.877306002630516,0.8561793737194392
2018-10-04,0.8676032091450416,0.8467045171480749
2018-10-05,0.8549437819479541,0.8343625784400657
2018-10-08,0.8280025334856164,0.8080965524472206
2018-10-10,0.8263774185942723,0.8065106660605235
2018-10-11,0.7816777482067152,0.7629003803456245
2018-10-12,0.7825127118677975,0.7637110795627026
2018-10-15,0.7837134172578272,0.7648839192270058
2018-10-16,0.7916176177972751,0.7725982331360379
2018-10-17,0.7990099448779273,0.7798129319344149
2018-10-18,0.7896097863129293,0.7706386183122892
2018-10-19,0.7923818470427054,0.7733440774902625
2018-10-22,0.7767097938079305,0.7580485610714901
2018-10-23,0.7627835905689258,0.7444569488494173
2018-10-24,0.7627310509863275,0.744405671583049
2018-10-25,0.7654769176204657,0.7470855660140151
2018-10-26,0.7391241929090673,0.7213659919761366
2018-10-29,0.727801243996252,0.7103150882809941
2018-10-30,0.7380000720327352,0.7207410570965542
2018-10-31,0.7427606080742145,0.7349891004594298
2018-11-01,0.7313881385818728,0.7217680363470085
2018-11-02,0.7530170793399509,0.7430707093769222
2018-11-05,0.7473159336176254,0.737444642702617
2018-11-06,0.7488658617773579,0.7389742714381227
2018-11-07,0.7462907263253076,0.7364334015300223
2018-11-08,0.7596709371738561,0.7496368180598978
2018-11-09,0.7680229966084892,0.7578785574287008
2018-11-12,0.7677138777209481,0.7575733586217509
2018-11-13,0.7685107334859562,0.7583597637996757
2018-11-14,0.7773382052395629,0.7670714716984932
2018-11-15,0.7673784934748769,0.7572433169076433
2018-11-16,0.7733374532119293,0.7631238193974956
2018-11-19,0.7779318077149402,0.767657261412226
2018-11-20,0.7797194196529413,0.769421350912811
2018-11-21,0.7819928275020559,0.7716648932692816
2018-11-22,0.7666896462963647,0.7565635512419104
2018-11-23,0.7626528737228503,0.7525801095694458
2018-11-26,0.7721725533629227,0.7619741642604339
2018-11-27,0.7595925700076771,0.7495603301633449
2018-11-28,0.768953341398448,0.7587974704299325
2018-11-29,0.7647302337876122,0.7546301388087071
2018-11-30,0.7697887585440695,0.7541268659754763
2018-12-03,0.7744050728452827,0.7592412050217099
2018-12-04,0.7662496619887664,0.7585580647786867
2018-12-05,0.755305618120664,0.7502347209432321
2018-12-06,0.7469672092168772,0.7376891006011677
2018-12-07,0.7584104057816516,0.7509408024435942
2018-12-10,0.7537631842033612,0.7488075611068472
2018-12-11,0.7456655191770729,0.7413564215496364
2018-12-12,0.7541371193604594,0.74903662760058
2018-12-13,0.7669430765394262,0.7637068547268269
2018-12-14,0.7567200623059838,0.7513096702492282
2018-12-17,0.7611475303556428,0.7545414272445111
2018-12-18,0.767858600214911,0.7529618978957934
2018-12-19,0.7601235171179705,0.7418242499984716
2018-12-20,0.7637825786854651,0.7463890650800884
2018-12-21,0.748871765828949,0.7276930848400875
2018-12-24,0.7389639976026701,0.714563874078088
2018-12-26,0.7257784013415648,0.6985998395664446
2018-12-27,0.7336046447159885,0.7069196665617026
2018-12-28,0.716409468186365,0.6923386315714054
2019-01-02,0.7121038179491923,0.6881247461516194
2019-01-03,0.6982551461845738,0.6746033208831651
2019-01-04,0.7062830816809944,0.6823344994960256
2019-01-07,0.7010793271354789,0.6773451334654635
2019-01-08,0.7039888883562342,0.6801562001068734
2019-01-09,0.7051802088102808,0.6813073055030759
2019-01-10,0.7038614333455326,0.6800331774189101
2019-01-11,0.707251868436845,0.6833089176520647
2019-01-14,0.7106986025842572,0.6866389144790949
2019-01-15,0.7214871710688756,0.697062223763621
2019-01-16,0.726429452152961,0.701837135659857
2019-01-17,0.7243379719040126,0.6998164309925101
2019-01-18,0.7242037492129665,0.6996867381512784
2019-01-21,0.7251780960274171,0.7006281281164587
2019-01-22,0.7225155873321902,0.6980557687462244
2019-01-23,0.7241479215336536,0.6996327734699489
2019-01-24,0.7263078452947375,0.7017194224481722
2019-01-25,0.7195216572826216,0.6951630821308821
2019-01-28,0.7157249735258107,0.6914949579757008
2019-01-29,0.7091008625623464,0.6850949481479225
2019-01-30,0.7187495261348802,0.694417258822423
2019-01-31,0.7211677823647173,0.6967534997263294
2019-02-01,0.7143819309453951,0.6901970162493694
2019-02-07,0.7217033392537766,0.6972705101912581
2019-02-08,0.7169361269591814,0.6926646862017004
2019-02-11,0.7245409733272841,0.7000121998488199
2019-02-12,0.7147424199686562,0.6905454549769127
2019-02-13,0.7187257916590819,0.6943940264539075
2019-02-14,0.7233189017812125,0.6988317054235419
2019-02-15,0.719674340385515,0.6953105277321155
2019-02-18,0.7328936176338381,0.708082279720685
2019-02-19,0.736891285957241,0.7119446109092712
2019-02-20,0.743113429459766,0.7179561103247644
2019-02-21,0.7403946007428239,0.7153293246519825
2019-02-22,0.7410901840613027,0.7160013596803955
2019-02-25,0.7446373916277755,0.7194284802079675
2019-02-26,0.750161175258933,0.724765262065627
2019-02-27,0.7562056874446597,0.7306051434737126
2019-02-28,0.7586249940774029,0.7329425465395643
2019-03-04,0.7620791917276084,0.736279805720084
2019-03-05,0.7582885234951149,0.7326174666825864
2019-03-06,0.754797022680394,0.7292441671203977
2019-03-07,0.7417290898518372,0.7166186357095545
2019-03-08,0.7347203648245985,0.7098471834759761
2019-03-11,0.7636454093648068,0.7377930009454576
2019-03-12,0.7540306821797389,0.7285037701467203
2019-03-13,0.7534120483968649,0.727906079556579
2019-03-14,0.7524730418198369,0.7269988620549868
2019-03-15,0.7597877122621393,0.7340659020587543
2019-03-18,0.7730049160932667,0.7468356514220664
2019-03-19,0.7660466319252739,0.7401129326098245
2019-03-20,0.7725966960064526,0.7464412511940889
2019-03-21,0.7578638856207747,0.7322072045355996
2019-03-22,0.7381312028602343,0.713142550898258
2019-03-25,0.7261486659458289,0.7015656701100785
2019-03-26,0.7340252107065469,0.7091755627702774
2019-03-27,0.7286385483988413,0.7039712602234427
2019-03-28,0.7299229227541034,0.7052121534419782
2019-03-29,0.7343783280140495,0.7095167256644369
2019-04-01,0.7308559343894492,0.7061135789542309
2019-04-02,0.7300928736141264,0.7053763507952054
2019-04-03,0.7398150747749219,0.7147694171081953
2019-04-04,0.7392576475017144,0.7142308609463438
2019-04-05,0.744126653218854,0.7189350316195287
2019-04-08,0.737947470807935,0.7129650389001976
2019-04-09,0.7418519738266289,0.7167373590946977
2019-04-10,0.7524264293399153,0.7269538275895682
2019-04-11,0.7571171021784744,0.7314857026553501
2019-04-12,0.7552611519713808,0.7296925836815178
2019-04-15,0.7537097991305421,0.7281937502519438
2019-04-16,0.7535748276588108,0.7280633480967769
2019-04-17,0.7686937104084872,0.7426703970455986
2019-04-18,0.7559607663561958,0.7303685133605486
2019-04-19,0.7550895942342075,0.7295268338502684
2019-04-22,0.7562148073138779,0.7306139540300283
2019-04-23,0.7564483586573034,0.7308395987394929
2019-04-24,0.7545767898625954,0.7290313899288273
2019-04-25,0.7416032708904293,0.7164970757336232
2019-04-26,0.7439234107570214,0.7187386697164952
2019-04-29,0.7605734259601497,0.734825016247354
2019-04-30,0.7637886206454788,0.7379313639137911
2019-05-02,0.7668051168637666,0.7408457398398435
2019-05-03,0.7700606302559839,0.7439910412659478
2019-05-07,0.7614312352254127,0.7356537852863041
2019-05-08,0.7643464745331408,0.7384703322475157
2019-05-09,0.7406296685594567,0.715556433680856
2019-05-10,0.7477453402164631,0.7224312117923443
2019-05-13,0.73479685341633,0.709921082331438
2019-05-14,0.7460166820863671,0.7207610755567396
2019-05-15,0.7406158403931143,0.7155430736524742
2019-05-16,0.7371923132158311,0.7122354463704736
2019-05-17,0.7367759434535146,0.7006608481591573
2019-05-20,0.7302093501301001,0.6969074616898753
2019-05-21,0.7235351031436921,0.6975264475597852
2019-05-22,0.7284812788606057,0.6934449074523361
2019-05-23,0.7335655189085751,0.705241218426178
2019-05-24,0.7313433904374985,0.7048548121591024
2019-05-27,0.7198527405660846,0.6937905383585631
2019-05-28,0.731027682136075,0.7045858199430617
2019-05-29,0.7232873923471956,0.6971274582509441
2019-05-30,0.7223357154132408,0.6962101692015144
2019-05-31,0.7241069926982432,0.6979174509077141
2019-06-03,0.7346086287014278,0.7080392880800742
2019-06-04,0.7340586805089995,0.7075092429367541
2019-06-05,0.7306669077273407,0.7042401489188514
2019-06-07,0.7284622511289451,0.7021152266175112
2019-06-10,0.7335924528010778,0.7070598811633309
2019-06-11,0.7430164667523416,0.7161430225325637
2019-06-12,0.7405458549592173,0.7137617709807912
2019-06-13,0.7496420930089478,0.7225290167226048
2019-06-14,0.7435950987603296,0.7167007365607029
2019-06-17,0.7373090938996509,0.7106420840581088
2019-06-18,0.7348791848293185,0.7083000568199292
2019-06-19,0.7398127692055027,0.7130552007016594
2019-06-20,0.7412408095411478,0.7144315916891101
2019-06-21,0.7405756691805672,0.7137905080712535
2019-06-24,0.7376605529940266,0.7109808258036131
2019-06-25,0.7370014546159005,0.7103455657751373
2019-06-26,0.7364551852398249,0.7098190538726327
2019-06-27,0.7341021924298363,0.7075511641707404
2019-06-28,0.7326334916238961,0.7061355833756162
2019-07-01,0.7329763599461636,0.7089486798473476
2019-07-02,0.7327219303761459,0.7110937057128572
2019-07-03,0.7231107701172586,0.7037132549446377
2019-07-04,0.7171254793085424,0.6978949043075349
2019-07-05,0.7229019763277402,0.7035179031699752
2019-07-08,0.696417970355417,0.6777636346248392
2019-07-09,0.6945601930443859,0.6759555224787708
2019-07-10,0.7072140798496778,0.6882702079797067
2019-07-11,0.7193029475005259,0.7000351836913984
2019-07-12,0.7220456523553078,0.7027042912608112
2019-07-15,0.7231239790479993,0.7037537281102262
2019-07-16,0.7250945959038722,0.7056716471115149
2019-07-17,0.7200910597241688,0.7008021739294534
2019-07-18,0.7203553978538728,0.7010594592727424
2019-07-19,0.7309103069121907,0.7113315147635424
2019-07-22,0.7280736064903485,0.7085708447498651
2019-07-23,0.7309810132602731,0.7114003830788052
2019-07-24,0.7234262098093457,0.7040479488371745
2019-07-25,0.7067543588579418,0.6878226836713673
2019-07-26,0.7153280510094373,0.6961667142483423
2019-07-29,0.7001183387791188,0.6813644211843602
2019-07-30,0.7113288334723405,0.692274623101674
2019-07-31,0.7121521135458561,0.693075850235076
2019-08-01,0.7106182114110443,0.6915830364660466
2019-08-02,0.7120956337772988,0.6930208835129188
2019-08-05,0.693765700556005,0.67518194990658
2019-08-06,0.6816543093599009,0.6642941570943628
2019-08-07,0.6766816986908964,0.6656292738375048
2019-08-08,0.6919134145866734,0.6844445330823502
2019-08-09,0.6961910010058316,0.6944913246570541
2019-08-12,0.6997407194030897,0.6986269233012846
2019-08-13,0.7033166786950988,0.6967970017288059
2019-08-14,0.701610297970481,0.6931020305631379
2019-08-16,0.7045875045213497,0.6953274302825085
2019-08-19,0.6995806840331575,0.6877635457664331
2019-08-20,0.7019323422010288,0.6900764450330212
2019-08-21,0.6992488281332578,0.6874512320505457
2019-08-22,0.6958830096004353,0.6841193954216691
2019-08-23,0.6977103560211364,0.6859137730443334
2019-08-26,0.6857106548221579,0.6741119064710765
2019-08-27,0.6872188980947673,0.6755946884340616
2019-08-28,0.6919522387578187,0.6802479730567014
2019-08-29,0.6879361238931734,0.6762998033440564
2019-08-30,0.6912018906375398,0.679510343197263
2019-09-02,0.690831875049178,0.6791465864248629
2019-09-03,0.6965395913012131,0.6847577574185456
2019-09-04,0.7101806664375028,0.6981680961247336
2019-09-05,0.7137868142852215,0.7017132467963652
2019-09-06,0.7211311080618794,0.7089333130683877
2019-09-09,0.7254633577573619,0.7131922836289064
2019-09-10,0.7184361649786825,0.7129091729987544
2019-09-11,0.7232183433206593,0.7184554944654082
2019-09-16,0.7184721687298857,0.7190288036133319
2019-09-17,0.7225355332139821,0.7258821992980753
2019-09-18,0.7169090099071372,0.7250774562625965
2019-09-19,0.7188794192496931,0.7255902442571559
2019-09-20,0.7246563310944907,0.736887181173969
2019-09-23,0.7148195797772712,0.7252088217412839
2019-09-24,0.7078106976253509,0.7198946688299636
2019-09-25,0.6977872246121479,0.7080415575627554
2019-09-26,0.7081629165185688,0.7150881226718759
2019-09-27,0.7046611047768954,0.7128899857870787
2019-09-30,0.7101034685163563,0.7180009562856318
2019-10-01,0.7238760528174737,0.7302243535520905
2019-10-02,0.7171886793069191,0.7235883643496916
2019-10-04,0.7135886379019638,0.7197305803749814
2019-10-07,0.7191654785371198,0.7213124752143654
2019-10-08,0.7309082592741095,0.7290798528425826
2019-10-10,0.7120442205526938,0.7273552201971538
2019-10-11,0.703761372064303,0.7178848630379123
2019-10-14,0.7078138160829848,0.7201768716372665
2019-10-15,0.7006630400240506,0.7207143192188028
2019-10-16,0.7144019060278908,0.7309596987714505
2019-10-17,0.7103753572780376,0.7236716457143824
2019-10-18,0.7054992234875191,0.7194703812436924
2019-10-21,0.7060144209076578,0.7202261133543263
2019-10-22,0.7174077754400712,0.7290831795762582
2019-10-23,0.7273367041879593,0.7412634238098881
2019-10-24,0.7267968739885067,0.7379098487456921
2019-10-25,0.7319840683707866,0.7451671274303062
2019-10-28,0.734798957259365,0.7453958685723387
2019-10-29,0.7337428824707289,0.7436922156514002
2019-10-30,0.7295324170169143,0.7390297871275135
2019-10-31,0.7277398392060804,0.7371674149128242
2019-11-01,0.7384296393805498,0.748005300607357
2019-11-04,0.7450062917579545,0.7546696432087385
2019-11-05,0.7517240498016946,0.7614793767141492
2019-11-06,0.7666036736967505,0.7765579992027376
2019-11-07,0.7557036418927867,0.765516525679101
2019-11-08,0.7557028156259643,0.7655180453773047
2019-11-11,0.7566748573002277,0.7665074768726763
2019-11-12,0.7511568447073862,0.7609165819601709
2019-11-13,0.7546008750456227,0.7644020161130716
2019-11-14,0.7524536420068484,0.762226895829607
2019-11-15,0.751143914239898,0.7609001365483481
2019-11-18,0.7575626916463596,0.76740228816187
2019-11-19,0.7496370661552657,0.7593737207184035
2019-11-20,0.7349026703991077,0.7444479471861442
2019-11-21,0.7181924547867286,0.7275206910217843
2019-11-22,0.7137693383940306,0.7230401250344615
2019-11-25,0.7264367688856356,0.7358720863690713
2019-11-26,0.7286504559149467,0.7381145258436048
2019-11-27,0.7200645435516232,0.7288675370005795
2019-11-28,0.7152006104273168,0.7245306746571125
2019-11-29,0.705580126707037,0.7187149478559537
2019-12-02,0.7032328488200366,0.715977706552258
2019-12-03,0.6910610137866673,0.7112803430567483
2019-12-04,0.6693625844338114,0.6949560605568899
2019-12-05,0.6695472184620792,0.6947376212945828
2019-12-06,0.6634986451897033,0.6963660761484909
2019-12-09,0.6608460463334931,0.6952016698347732
2019-12-10,0.6655533718504361,0.7019820867310521
2019-12-11,0.6682551189045205,0.7048313685470358
2019-12-12,0.6762352043930061,0.7132201689772348
2019-12-13,0.681839078484248,0.7190791351234517
2019-12-16,0.6749043295523587,0.7135379994081053
2019-12-17,0.6677980327637505,0.7104415744409838
2019-12-18,0.6637072984208776,0.7041285496602044
2019-12-19,0.6642791581527596,0.7058478530523215
2019-12-20,0.6696296602170437,0.7107943481878923
2019-12-23,0.6691588840165561,0.7102870196833393
2019-12-24,0.6654764892342457,0.7063839012135458
2019-12-26,0.6658637944618124,0.7067775480624405
2019-12-27,0.6696363868642008,0.7110208058261436
2019-12-30,0.6719766148371211,0.7126078738092553
2020-01-02,0.664096000686123,0.7099914327099507
2020-01-03,0.6586803643734613,0.7076443242111542
2020-01-06,0.6583302724389888,0.7058803597968989
2020-01-07,0.6766720214135966,0.7260396706685424
2020-01-08,0.6653486001236749,0.7064849549102732
2020-01-09,0.6747626893195073,0.7227612325979638
2020-01-10,0.6855679184110386,0.7377963700135
2020-01-13,0.7001689839650158,0.7533863893994239
2020-01-14,0.7060279526648198,0.7597157946894724
2020-01-15,0.7006276204463563,0.7539287828155143
2020-01-16,0.7046260596147467,0.7582342646780802
2020-01-17,0.706653642605745,0.7604147037617783
2020-01-20,0.6992553974123652,0.7524688084553929
2020-01-21,0.6926934167928427,0.7454074904681189
2020-01-22,0.6923833048616921,0.74507373675389
2020-01-23,0.6867743811972421,0.7390380628887341
2020-01-28,0.6580397225520469,0.7081169342874433
2020-01-29,0.6546468281108557,0.7044658319414816
2020-01-30,0.6436071790307587,0.6925860590984407
2020-01-31,0.6331587037708869,0.681342448779982
2020-02-03,0.637667255573091,0.6861941039670674
2020-02-04,0.6452943371412078,0.6944016108714692
2020-02-05,0.6409861161438004,0.6897655317546246
2020-02-06,0.6427720890819599,0.6916874182703501
2020-02-07,0.6352956786590747,0.6836420486733218
2020-02-10,0.6158881130754481,0.6676002170284164
2020-02-11,0.6197878410408839,0.6655866357340094
2020-02-12,0.6192546458002703,0.6550137769153139
2020-02-13,0.613975628641501,0.650879538646179
2020-02-14,0.6099531611477244,0.6466452469677644
2020-02-17,0.6155983505188396,0.6527049359599257
2020-02-18,0.6140227607997228,0.6510347236593168
2020-02-19,0.6131203967957926,0.6500776045045962
2020-02-20,0.6000339210148071,0.6362023120230544
2020-02-21,0.5857047247927236,0.6210093912857165
2020-02-24,0.5638507110993712,0.5978380777799616
2020-02-25,0.5849093281498361,0.620166050275579
2020-02-26,0.592064432989834,0.6277524451172034
2020-02-27,0.576474602972119,0.6112229031040629
2020-02-28,0.5433764739677897,0.5761297101111686
2020-03-02,0.541830703814854,0.5744907651940188
2020-03-03,0.538260929958234,0.5707058152086817
2020-03-04,0.5530996370063559,0.5864389586177684
2020-03-05,0.5584966481756127,0.5921612867445378
2020-03-06,0.5468628241393455,0.5798262078616483
2020-03-09,0.5206709331763242,0.5520555419040284
2020-03-10,0.5255138407867013,0.5571903666366633
2020-03-11,0.5188939809682962,0.55017147991471
2020-03-12,0.5036721778789304,0.5340321484909402
2020-03-13,0.4745595896628092,0.503164733700115
2020-03-16,0.45969601426947543,0.49151290659555646
2020-03-17,0.4584863498464036,0.4869836615542623
2020-03-18,0.42207518969026836,0.4534171199545928
2020-03-19,0.3681835247315379,0.4050874548557484
2020-03-20,0.39310490663445746,0.4318106451281879
2020-03-23,0.3798752326359407,0.4174837011238021
2020-03-24,0.4057515832132793,0.45317026710878444
2020-03-25,0.41629343709396216,0.4654545077599317
2020-03-26,0.4149184391366023,0.4687968626075224
2020-03-27,0.4153829877497371,0.4652894124696434
2020-03-30,0.4215211676141953,0.4628494449213556
2020-03-31,0.43044699300174705,0.47332656351833935
2020-04-01,0.4124315349913392,0.45227696455418964
2020-04-02,0.4197559050498414,0.4569019616654981
2020-04-03,0.432910249485598,0.45149966090227844
2020-04-06,0.4640994820563484,0.47189423921216506
2020-04-07,0.4665875400479437,0.4800584244465041
2020-04-08,0.4523515229056295,0.4644265056430429
2020-04-09,0.460818941511992,0.4733304389586249
2020-04-10,0.4633920390058325,0.47549085817446846
2020-04-13,0.44888949788307575,0.4606442453219487
2020-04-14,0.4489949173042257,0.46074551308699574
2020-04-16,0.43560936496979064,0.44700829394556185
2020-04-17,0.49222671218274816,0.5050542462651495
2020-04-20,0.46264783338574356,0.4746774911962461
2020-04-21,0.4620521980926008,0.4740632741446804
2020-04-22,0.4699283847617044,0.4821443270906718
2020-04-23,0.47554560776648697,0.4879078707766741
2020-04-24,0.4697319483324442,0.48194299410436253
2020-04-27,0.47426735320991853,0.48659632525291585
