variant,multiplier,is_total_return,oos_total_return,full_total_return,cost_paid_total
f2_promote,0.0,-0.5497607368660513,2.2303450668721867,0.43425246030306175,0.0
f2_promote,1.0,-0.7930085984175538,1.004223533146971,-0.5909066890366057,0.5419355240979045
f2_promote,2.0,-0.9051836065885815,0.24074123158587102,-0.8839943649590958,0.7258549078287935
f2_promote,3.0,-0.9567270561911138,-0.2336243818155349,-0.9672988510678256,0.8000161806099808
