date,ticker,signal_value,signal_date,execution_date,included_in_trade
2017-03-31,006060,2.1247778458595294,2017-03-31,2017-04-03,True
2017-03-31,005940,2.0543564285012823,2017-03-31,2017-04-03,True
2017-03-31,005490,1.9286343314891963,2017-03-31,2017-04-03,True
2017-03-31,078930,1.9031576710266844,2017-03-31,2017-04-03,True
2017-03-31,004720,1.8227405291147116,2017-03-31,2017-04-03,True
2017-06-30,093370,3.0756285838623914,2017-06-30,2017-07-03,True
2017-06-30,078930,2.237481806484654,2017-06-30,2017-07-03,True
2017-06-30,000030,2.195371007414534,2017-06-30,2017-07-03,True
2017-06-30,020150,2.004714420535325,2017-06-30,2017-07-03,True
2017-06-30,005880,1.9861829477283683,2017-06-30,2017-07-03,True
2017-12-28,003350,2.516968595954961,2017-12-28,2018-01-02,True
2017-12-28,012750,2.3421703576954553,2017-12-28,2018-01-02,True
2017-12-28,105560,1.9895470828395287,2017-12-28,2018-01-02,True
2017-12-28,018880,1.874957608541869,2017-12-28,2018-01-02,True
2017-12-28,024110,1.8278429329336032,2017-12-28,2018-01-02,True
2019-06-28,071050,3.752841220070865,2019-06-28,2019-07-01,True
2019-06-28,000270,2.4309941612208124,2019-06-28,2019-07-01,True
2019-06-28,004060,2.2428160076948096,2019-06-28,2019-07-01,True
2019-06-28,093230,2.0512096162829785,2019-06-28,2019-07-01,True
2019-06-28,007660,1.835558599069029,2019-06-28,2019-07-01,True
2019-09-30,009320,2.2789497197512314,2019-09-30,2019-10-01,True
2019-09-30,006980,2.225638592979089,2019-09-30,2019-10-01,True
2019-09-30,086790,2.102013994045213,2019-09-30,2019-10-01,True
2019-09-30,316140,1.9094536810508234,2019-09-30,2019-10-01,True
2019-09-30,004170,1.6313870874566025,2019-09-30,2019-10-01,True
2019-12-30,005420,2.936887929537656,2019-12-30,2020-01-02,True
2019-12-30,044380,2.6823003171173934,2019-12-30,2020-01-02,True
2019-12-30,180640,2.1827350775287013,2019-12-30,2020-01-02,True
2019-12-30,021050,2.1614329284552474,2019-12-30,2020-01-02,True
2019-12-30,267250,1.9678315573444018,2019-12-30,2020-01-02,True
2020-03-31,068270,2.9917653230446764,2020-03-31,2020-04-01,True
2020-03-31,005110,2.611098706827701,2020-03-31,2020-04-01,True
2020-03-31,011000,2.3999877590995466,2020-03-31,2020-04-01,True
2020-03-31,007570,2.279040775444536,2020-03-31,2020-04-01,True
2020-03-31,180640,2.2308326317524485,2020-03-31,2020-04-01,True
2020-06-30,035720,2.7651166820557416,2020-06-30,2020-07-01,True
2020-06-30,042670,2.7134492283317426,2020-06-30,2020-07-01,True
2020-06-30,035420,2.64242356088643,2020-06-30,2020-07-01,True
2020-06-30,007570,2.186166926655846,2020-06-30,2020-07-01,True
2020-06-30,007860,2.0351671093437913,2020-06-30,2020-07-01,True
