period,start,end,v1_net_total_return,v1_cost_0_total_return,v1_annualized_return,v1_cost_0_annualized_return,v1_max_drawdown,v1_cost_0_max_drawdown,v1_trade_count,v1_cost_0_trade_count
2010-2017,2010-01-04,2017-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2018-2026,2018-01-01,2026-05-04,1.2117406252526504,1.2983963628323605,0.10275920847115105,0.10799410064362291,-0.3423218420922356,-0.32923159475979136,60,60
