cycle,bbs_seq,reg_dt,is_tier1,index_name,ticker,company_name,source_file,source_file_sha256,source_class,source_record_type,parse_status,caveat
2021-12,774,2021-11-24,yes,KOSPI 200,078930,GS,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,079160,CJ CGV,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,079550,LIG넥스원,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,081660,휠라홀딩스,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,086280,현대글로비스,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,086790,하나금융지주,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,088350,한화생명,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,090430,아모레퍼시픽,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,093370,후성,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,096770,SK이노베이션,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,097950,CJ제일제당,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,103140,풍산,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,105560,KB금융,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,105630,한세실업,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,111770,영원무역,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,112610,씨에스윈드,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,114090,GKL,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,120110,코오롱인더,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,128940,한미약품,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,138040,메리츠금융지주,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,138930,BNK금융지주,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,139480,이마트,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,161390,한국타이어앤테크놀로지,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,161890,한국콜마,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,178920,PI첨단소재,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,180640,한진칼,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,185750,종근당,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,192080,더블유게임즈,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,192400,쿠쿠홀딩스,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,192820,코스맥스,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,204320,만도,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,207940,삼성바이오로직스,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,241560,두산밥캣,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,241590,화승엔터프라이즈,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,251270,넷마블,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,259960,크래프톤,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,267250,현대중공업지주,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,271560,오리온,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,272210,한화시스템,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,282330,BGF리테일,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,284740,쿠쿠홈시스,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,285130,SK케미칼,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,294870,HDC현대산업개발,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,298020,효성티앤씨,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,298050,효성첨단소재,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,302440,SK바이오사이언스,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,316140,우리금융지주,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,323410,카카오뱅크,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,326030,SK바이오팜,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,329180,현대중공업,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,336260,두산퓨얼셀,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,352820,하이브,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,361610,SK아이이테크놀로지,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,375500,DL이앤씨,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,377300,카카오페이,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2021-12,774,2021-11-24,yes,KOSPI 200,402340,SK스퀘어,21.12.xlsx,dba82397e46ed1081f955caf451066ad1e9828308bea9796717602cd031ef1b1,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2022-06,799,2022-05-24,yes,KOSPI 200,000060,메리츠화재,22.6.xlsx,62f5385fc780f73c28146d2b471edfd35d49fec0a6e7eb9ac6cb98672ca9bd30,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2022-06,799,2022-05-24,yes,KOSPI 200,000070,삼양홀딩스,22.6.xlsx,62f5385fc780f73c28146d2b471edfd35d49fec0a6e7eb9ac6cb98672ca9bd30,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2022-06,799,2022-05-24,yes,KOSPI 200,000080,하이트진로,22.6.xlsx,62f5385fc780f73c28146d2b471edfd35d49fec0a6e7eb9ac6cb98672ca9bd30,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2022-06,799,2022-05-24,yes,KOSPI 200,000100,유한양행,22.6.xlsx,62f5385fc780f73c28146d2b471edfd35d49fec0a6e7eb9ac6cb98672ca9bd30,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2022-06,799,2022-05-24,yes,KOSPI 200,000120,CJ대한통운,22.6.xlsx,62f5385fc780f73c28146d2b471edfd35d49fec0a6e7eb9ac6cb98672ca9bd30,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2022-06,799,2022-05-24,yes,KOSPI 200,000150,두산,22.6.xlsx,62f5385fc780f73c28146d2b471edfd35d49fec0a6e7eb9ac6cb98672ca9bd30,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2022-06,799,2022-05-24,yes,KOSPI 200,000210,DL,22.6.xlsx,62f5385fc780f73c28146d2b471edfd35d49fec0a6e7eb9ac6cb98672ca9bd30,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2022-06,799,2022-05-24,yes,KOSPI 200,000240,한국앤컴퍼니,22.6.xlsx,62f5385fc780f73c28146d2b471edfd35d49fec0a6e7eb9ac6cb98672ca9bd30,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2022-06,799,2022-05-24,yes,KOSPI 200,000270,기아,22.6.xlsx,62f5385fc780f73c28146d2b471edfd35d49fec0a6e7eb9ac6cb98672ca9bd30,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2022-06,799,2022-05-24,yes,KOSPI 200,000660,SK하이닉스,22.6.xlsx,62f5385fc780f73c28146d2b471edfd35d49fec0a6e7eb9ac6cb98672ca9bd30,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2022-06,799,2022-05-24,yes,KOSPI 200,000670,영풍,22.6.xlsx,62f5385fc780f73c28146d2b471edfd35d49fec0a6e7eb9ac6cb98672ca9bd30,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2022-06,799,2022-05-24,yes,KOSPI 200,000720,현대건설,22.6.xlsx,62f5385fc780f73c28146d2b471edfd35d49fec0a6e7eb9ac6cb98672ca9bd30,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2022-06,799,2022-05-24,yes,KOSPI 200,000810,삼성화재,22.6.xlsx,62f5385fc780f73c28146d2b471edfd35d49fec0a6e7eb9ac6cb98672ca9bd30,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2022-06,799,2022-05-24,yes,KOSPI 200,000880,한화,22.6.xlsx,62f5385fc780f73c28146d2b471edfd35d49fec0a6e7eb9ac6cb98672ca9bd30,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2022-06,799,2022-05-24,yes,KOSPI 200,000990,DB하이텍,22.6.xlsx,62f5385fc780f73c28146d2b471edfd35d49fec0a6e7eb9ac6cb98672ca9bd30,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2022-06,799,2022-05-24,yes,KOSPI 200,001040,CJ,22.6.xlsx,62f5385fc780f73c28146d2b471edfd35d49fec0a6e7eb9ac6cb98672ca9bd30,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2022-06,799,2022-05-24,yes,KOSPI 200,001120,LX인터내셔널,22.6.xlsx,62f5385fc780f73c28146d2b471edfd35d49fec0a6e7eb9ac6cb98672ca9bd30,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2022-06,799,2022-05-24,yes,KOSPI 200,001230,동국제강,22.6.xlsx,62f5385fc780f73c28146d2b471edfd35d49fec0a6e7eb9ac6cb98672ca9bd30,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2022-06,799,2022-05-24,yes,KOSPI 200,001440,대한전선,22.6.xlsx,62f5385fc780f73c28146d2b471edfd35d49fec0a6e7eb9ac6cb98672ca9bd30,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2022-06,799,2022-05-24,yes,KOSPI 200,001450,현대해상,22.6.xlsx,62f5385fc780f73c28146d2b471edfd35d49fec0a6e7eb9ac6cb98672ca9bd30,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2022-06,799,2022-05-24,yes,KOSPI 200,001680,대상,22.6.xlsx,62f5385fc780f73c28146d2b471edfd35d49fec0a6e7eb9ac6cb98672ca9bd30,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
