event_id,review_cycle,announcement_dt,announcement_time,effective_dt,index_name,side,ticker,company_name,source_class,source_id_or_url,source_file,source_file_sha256,prev_snapshot_file,prev_snapshot_sha256,prev_snapshot_cycle,parse_status,tier1_status,caveat
BX01-DIFF-899-0063,2023-12,2023-11-23,,,KOSPI 200,deletion,284740,쿠쿠홈시스,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=899,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,23.6.xlsx,2af53cd63d996c3fb11acda60a9ec3848d93df35465b583e02984a04ffe41ee5,2023-06,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-899-0064,2023-12,2023-11-23,,,KOSPI 200,deletion,294870,HDC현대산업개발,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=899,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,23.6.xlsx,2af53cd63d996c3fb11acda60a9ec3848d93df35465b583e02984a04ffe41ee5,2023-06,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-939-0065,2024-06,2024-05-24,,,KOSPI 200,addition,003030,세아제강지주,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=939,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,2023-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-939-0066,2024-06,2024-05-24,,,KOSPI 200,addition,005070,코스모신소재,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=939,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,2023-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-939-0067,2024-06,2024-05-24,,,KOSPI 200,addition,022100,포스코DX,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=939,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,2023-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-939-0068,2024-06,2024-05-24,,,KOSPI 200,addition,042700,한미반도체,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=939,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,2023-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-939-0069,2024-06,2024-05-24,,,KOSPI 200,addition,066970,엘앤에프,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=939,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,2023-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-939-0070,2024-06,2024-05-24,,,KOSPI 200,addition,450080,에코프로머티,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=939,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,2023-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-939-0071,2024-06,2024-05-24,,,KOSPI 200,addition,454910,두산로보틱스,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=939,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,2023-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-939-0072,2024-06,2024-05-24,,,KOSPI 200,addition,457190,이수스페셜티케미컬,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=939,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,2023-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-939-0073,2024-06,2024-05-24,,,KOSPI 200,deletion,000990,DB하이텍,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=939,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,2023-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-939-0074,2024-06,2024-05-24,,,KOSPI 200,deletion,003410,쌍용C&E,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=939,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,2023-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-939-0075,2024-06,2024-05-24,,,KOSPI 200,deletion,010780,아이에스동서,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=939,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,2023-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-939-0076,2024-06,2024-05-24,,,KOSPI 200,deletion,019170,신풍제약,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=939,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,2023-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-939-0077,2024-06,2024-05-24,,,KOSPI 200,deletion,020150,롯데에너지머티리얼즈,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=939,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,2023-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-939-0078,2024-06,2024-05-24,,,KOSPI 200,deletion,020560,아시아나항공,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=939,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,2023-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-939-0079,2024-06,2024-05-24,,,KOSPI 200,deletion,031430,신세계인터내셔날,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=939,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,2023-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-939-0080,2024-06,2024-05-24,,,KOSPI 200,deletion,381970,케이카,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=939,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,2023-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-979-0081,2024-12,2024-11-21,,,KOSPI 200,addition,002840,미원상사,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=979,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,2024-06,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-979-0082,2024-12,2024-11-21,,,KOSPI 200,addition,278470,에이피알,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=979,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,2024-06,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-979-0083,2024-12,2024-11-21,,,KOSPI 200,addition,298040,효성중공업,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=979,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,2024-06,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-979-0084,2024-12,2024-11-21,,,KOSPI 200,addition,456040,OCI,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=979,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,2024-06,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-979-0085,2024-12,2024-11-21,,,KOSPI 200,addition,489790,한화인더스트리얼솔루션즈,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=979,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,2024-06,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-979-0086,2024-12,2024-11-21,,,KOSPI 200,deletion,000670,영풍,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=979,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,2024-06,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-979-0087,2024-12,2024-11-21,,,KOSPI 200,deletion,004800,효성,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=979,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,2024-06,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-979-0088,2024-12,2024-11-21,,,KOSPI 200,deletion,009900,명신산업,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=979,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,2024-06,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-979-0089,2024-12,2024-11-21,,,KOSPI 200,deletion,016380,KG스틸,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=979,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,2024-06,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-979-0090,2024-12,2024-11-21,,,KOSPI 200,deletion,032350,롯데관광개발,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=979,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,2024-06,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1015-0091,2025-06,2025-05-27,,,KOSPI 200,addition,000670,영풍,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1015-0092,2025-06,2025-05-27,,,KOSPI 200,addition,003240,태광산업,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1015-0093,2025-06,2025-05-27,,,KOSPI 200,addition,006040,동원산업,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1015-0094,2025-06,2025-05-27,,,KOSPI 200,addition,007340,DN오토모티브,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1015-0095,2025-06,2025-05-27,,,KOSPI 200,addition,012630,HDC,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1015-0096,2025-06,2025-05-27,,,KOSPI 200,addition,017960,한국카본,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
