period,start,end,v1_net_total_return,v1_cost_0_total_return,v1_annualized_return,v1_cost_0_annualized_return,v1_max_drawdown,v1_cost_0_max_drawdown,v1_trade_count,v1_cost_0_trade_count
2010-2017,2010-01-04,2017-12-31,-0.11839201284221201,-0.11256963407279885,-0.01818746552752115,-0.017245606277426773,-0.16920509461182487,-0.16864251910943073,10,10
2018-2026,2018-01-01,2026-05-04,0.38600334381123447,0.47790077992344737,0.041044373079081486,0.04931273528098057,-0.6485745390768336,-0.641653269712506,99,99
