filename,local_path,bytes,sha256,source_url,final_url,retrieved_at_utc,source_class,license_note,parse_status
inclusion_runup_sample_preview.csv,/home/jin/code/quant/data/acquired/bx01_kospi200_inclusion_runup_diagnostic_design_a0/inclusion_runup_sample_preview.csv,36747,50d4e8adbad34f487e381ec2b31b68d8b7b079b2a0153f7f4711fadbce7eef26,(derived from local BX01 artifacts),(derived from local BX01 artifacts),"(local derivation, not a network fetch)",design_artifact_derived_locally,internal_research_audit_use_only,design_only_no_returns_no_statistics
negative_control_candidate_registry.csv,/home/jin/code/quant/data/acquired/bx01_kospi200_inclusion_runup_diagnostic_design_a0/negative_control_candidate_registry.csv,38090,68a9daabb606948750649dbd7980e602ab5dcc564824c078bbaa089f7315c82c,(derived from local BX01 artifacts),(derived from local BX01 artifacts),"(local derivation, not a network fetch)",design_artifact_derived_locally,internal_research_audit_use_only,design_only_no_returns_no_statistics
control_matching_design_registry.csv,/home/jin/code/quant/data/acquired/bx01_kospi200_inclusion_runup_diagnostic_design_a0/control_matching_design_registry.csv,35061,4e495f371a147315a247dbf97dd5d3b989fb4f99f740eba787bd7bea860382ab,(derived from local BX01 artifacts),(derived from local BX01 artifacts),"(local derivation, not a network fetch)",design_artifact_derived_locally,internal_research_audit_use_only,design_only_no_returns_no_statistics
sample_exclusion_log.csv,/home/jin/code/quant/data/acquired/bx01_kospi200_inclusion_runup_diagnostic_design_a0/sample_exclusion_log.csv,10772,0e98f8ab19ed17d154d9a60a85b718ee9a26e1295aececaf7d2c59145e4b59f7,(derived from local BX01 artifacts),(derived from local BX01 artifacts),"(local derivation, not a network fetch)",design_artifact_derived_locally,internal_research_audit_use_only,design_only_no_returns_no_statistics
