entry_date,signal_date,exit_date,종목코드,entry_price,exit_price,shares,notional_at_entry,buy_cost,sell_cost,exit_reason,cost_paid,holding_days
2019-07-01,2019-06-28,2019-10-01,005930,47350.0,48900.0,4.223864836325238e-06,0.2,0.00013000000000000002,0.000547349524815206,monthly_rebalance,0.000677349524815206,63
2019-07-01,2019-06-28,2019-10-01,000660,71000.0,81800.0,2.8169014084507042e-06,0.2,0.00013000000000000002,0.0006106197183098591,monthly_rebalance,0.0007406197183098592,63
2019-07-01,2019-06-28,2019-10-01,005380,141500.0,134000.0,1.413427561837456e-06,0.2,0.00013000000000000002,0.0005019081272084806,monthly_rebalance,0.0006319081272084807,63
2019-07-01,2019-06-28,2019-10-01,068270,206000.0,169000.0,9.70873786407767e-07,0.2,0.00013000000000000002,0.0004348058252427185,monthly_rebalance,0.0005648058252427185,63
2019-07-01,2019-06-28,2019-10-01,051910,360000.0,299000.0,5.537511728487592e-07,0.1993504222255533,0.00012957777444660965,0.0004387647418067144,monthly_rebalance,0.000568342516253324,63
2019-10-01,2019-09-30,2020-01-02,005930,48900.0,55500.0,3.899732685648668e-06,0.19069692832821988,0.00012395300341334293,0.0005735531847417778,monthly_rebalance,0.0006975061881551208,62
2019-10-01,2019-09-30,2020-01-02,000660,81800.0,96000.0,2.3312582925210256e-06,0.19069692832821988,0.00012395300341334293,0.0005930721096173489,monthly_rebalance,0.0007170251130306918,62
2019-10-01,2019-09-30,2020-01-02,005380,134000.0,121000.0,1.4231114054344768e-06,0.19069692832821988,0.00012395300341334293,0.000456320672152565,monthly_rebalance,0.000580273675565908,62
2019-10-01,2019-09-30,2020-01-02,035420,157500.0,187500.0,1.2107741481156818e-06,0.19069692832821988,0.00012395300341334293,0.0006016034048449794,monthly_rebalance,0.0007255564082583224,62
2019-10-01,2019-09-30,2020-01-02,012330,251500.0,254500.0,7.557756099273707e-07,0.19007756589673372,0.00012355041783287693,0.000509713965725267,monthly_rebalance,0.0006332643835581439,62
2020-01-02,2019-12-30,2020-04-01,005930,55500.0,47450.0,3.708335936411587e-06,0.20581264447084308,0.000133778218906048,0.00046629543148423396,monthly_rebalance,0.000600073650390282,62
2020-01-02,2019-12-30,2020-04-01,000660,96000.0,82100.0,2.143881713237949e-06,0.20581264447084308,0.000133778218906048,0.00046643362494061443,monthly_rebalance,0.0006002118438466625,62
2020-01-02,2019-12-30,2020-04-01,035420,187500.0,166500.0,1.0976674371778297e-06,0.20581264447084308,0.000133778218906048,0.0004843183149687879,monthly_rebalance,0.0006180965338748359,62
2020-01-02,2019-12-30,2020-04-01,207940,433000.0,481000.0,4.7531788561395627e-07,0.20581264447084308,0.000133778218906048,0.0006058639428978294,monthly_rebalance,0.0007396421618038774,62
2020-01-02,2019-12-30,2020-04-01,005380,121000.0,88500.0,1.6954065113479437e-06,0.20514418787310118,0.00013334372211751578,0.00039761521207387645,monthly_rebalance,0.0005309589341913922,62
2020-07-01,2020-06-30,2020-10-05,005930,53400.0,57500.0,3.4119314975202795e-06,0.18219714196758294,0.0001184281422789289,0.0005198930619346526,monthly_rebalance,0.0006383212042135816,64
2020-07-01,2020-06-30,2020-10-05,000660,86800.0,83000.0,2.099045414373075e-06,0.18219714196758294,0.0001184281422789289,0.0004616850388913579,monthly_rebalance,0.0005801131811702868,64
2020-07-01,2020-06-30,2020-10-05,207940,775000.0,697000.0,2.3509308640978442e-07,0.18219714196758294,0.0001184281422789289,0.0004342286852531923,monthly_rebalance,0.0005526568275321212,64
2020-07-01,2020-06-30,2020-10-05,035420,270000.0,297500.0,6.748042295095664e-07,0.18219714196758294,0.0001184281422789289,0.0005319987844396044,monthly_rebalance,0.0006504269267185334,64
2020-07-01,2020-06-30,2020-10-05,068270,308000.0,259000.0,5.896278762910185e-07,0.18160538589763373,0.00011804350083346191,0.0004046910928923405,monthly_rebalance,0.0005227345937258024,64
2020-10-05,2020-09-29,2021-01-04,005930,57500.0,81000.0,3.0795898897497734e-06,0.17707641866061197,0.00011509967212939778,0.0006610339698347889,monthly_rebalance,0.0007761336419641867,61
2020-10-05,2020-09-29,2021-01-04,000660,83000.0,124500.0,2.1334508272362888e-06,0.17707641866061197,0.00011509967212939778,0.0007038787641759326,monthly_rebalance,0.0008189784363053303,61
2020-10-05,2020-09-29,2021-01-04,035420,297500.0,291500.0,5.952148526407125e-07,0.17707641866061197,0.00011509967212939778,0.0004597885932936344,monthly_rebalance,0.0005748882654230323,61
2020-10-05,2020-09-29,2021-01-04,051910,670000.0,849000.0,2.642931621800179e-07,0.17707641866061197,0.00011509967212939778,0.0005946199709307132,monthly_rebalance,0.000709719643060111,61
2020-10-05,2020-09-29,2021-01-04,207940,697000.0,819000.0,2.5322997723229447e-07,0.17650129413090923,0.000114725841185091,0.0005495976810861102,monthly_rebalance,0.0006643235222712012,61
2021-01-04,2020-12-30,2021-04-01,005930,81000.0,82500.0,2.7589576930127905e-06,0.22347557313403604,0.00014525912253712342,0.0006031771256349213,monthly_rebalance,0.0007484362481720447,60
2021-01-04,2020-12-30,2021-04-01,000660,124500.0,138000.0,1.794984523164948e-06,0.22347557313403604,0.00014525912253712342,0.0006564258401214215,monthly_rebalance,0.0008016849626585449,60
2021-01-04,2020-12-30,2021-04-01,051910,849000.0,817000.0,2.6322211205422386e-07,0.22347557313403604,0.00014525912253712342,0.0005698890337029974,monthly_rebalance,0.0007151481562401208,60
2021-01-04,2020-12-30,2021-04-01,207940,819000.0,744000.0,2.7286394766060565e-07,0.22347557313403604,0.00014525912253712342,0.0005379785592076501,monthly_rebalance,0.0006832376817447734,60
2021-01-04,2020-12-30,2021-04-01,068270,351500.0,323500.0,6.337119468188854e-07,0.22274974930683822,0.00014478733704944484,0.00054326540920916,monthly_rebalance,0.0006880527462586048,60
2023-04-03,2023-03-31,2023-07-03,005930,64000.0,72700.0,3.4233756103316964e-06,0.21909603906122857,0.00014241242538979857,0.0006595304282084529,monthly_rebalance,0.0008019428535982515,61
2023-04-03,2023-03-31,2023-07-03,373220,588000.0,557000.0,3.7261231132862e-07,0.21909603906122857,0.00014241242538979857,0.0005499944021366095,monthly_rebalance,0.0006924068275264081,61
2023-04-03,2023-03-31,2023-07-03,000660,89700.0,115300.0,2.4425422414852683e-06,0.21909603906122857,0.00014241242538979857,0.0007463065691746163,monthly_rebalance,0.0008887189945644148,61
2023-04-03,2023-03-31,2023-07-03,207940,789000.0,745000.0,2.776882624350172e-07,0.21909603906122857,0.00014241242538979857,0.0005482260521123328,monthly_rebalance,0.0006906384775021313,61
2023-04-03,2023-03-31,2023-07-03,006400,750000.0,680000.0,2.9117925263201504e-07,0.2183844394740113,0.00014194988565810734,0.0005247050132428911,monthly_rebalance,0.0006666548989009985,61
2023-07-03,2023-06-30,2023-10-04,005930,72700.0,67400.0,3.135902254644815e-06,0.22798009391267807,0.00014818706104324076,0.0005601035017021104,monthly_rebalance,0.0007082905627453511,62
2023-07-03,2023-06-30,2023-10-04,373220,557000.0,467000.0,4.092999890712353e-07,0.22798009391267807,0.00014818706104324076,0.0005065292014751072,monthly_rebalance,0.000654716262518348,62
2023-07-03,2023-06-30,2023-10-04,000660,115300.0,113000.0,1.9772774840648575e-06,0.22798009391267807,0.00014818706104324076,0.0005920957426032216,monthly_rebalance,0.0007402828036464624,62
2023-07-03,2023-06-30,2023-10-04,207940,745000.0,668000.0,3.0601354887607795e-07,0.22798009391267807,0.00014818706104324076,0.0005417051842204331,monthly_rebalance,0.0006898922452636738,62
2023-07-03,2023-06-30,2023-10-04,051910,678000.0,497000.0,3.3516171077074995e-07,0.22723963990256846,0.00014770576593666949,0.0004414247311706163,monthly_rebalance,0.0005891304971072858,62
2023-10-04,2023-09-27,2024-01-02,005930,67400.0,78200.0,2.950403041839073e-06,0.1988571650199535,0.0001292571572629698,0.0006114120223603112,monthly_rebalance,0.000740669179623281,60
2023-10-04,2023-09-27,2024-01-02,373220,467000.0,425000.0,4.258183405138191e-07,0.1988571650199535,0.0001292571572629698,0.0004795779060036887,monthly_rebalance,0.0006088350632666585,60
2023-10-04,2023-09-27,2024-01-02,000660,113000.0,139700.0,1.7597979205305621e-06,0.1988571650199535,0.0001292571572629698,0.0006514859891700168,monthly_rebalance,0.0007807431464329866,60
2023-10-04,2023-09-27,2024-01-02,207940,668000.0,760000.0,2.976903667963376e-07,0.1988571650199535,0.0001292571572629698,0.000599548398727824,monthly_rebalance,0.0007288055559907938,60
2023-10-04,2023-09-27,2024-01-02,005490,529000.0,495000.0,3.7469054640174164e-07,0.19821129904652132,0.00012883734438023887,0.0004915003242424846,monthly_rebalance,0.0006203376686227235,60
2024-01-02,2023-12-28,2024-04-01,005930,78200.0,83200.0,2.727419582306605e-06,0.2132842113363765,0.00013863473736864474,0.0006013414695069602,monthly_rebalance,0.000739976206875605,61
2024-01-02,2023-12-28,2024-04-01,000660,139700.0,186400.0,1.526730217153733e-06,0.2132842113363765,0.00013863473736864474,0.0007541436580652581,monthly_rebalance,0.0008927783954339028,61
2024-01-02,2023-12-28,2024-04-01,373220,425000.0,395000.0,5.018452031444153e-07,0.2132842113363765,0.00013863473736864474,0.0005253064663914166,monthly_rebalance,0.0006639412037600614,61
2024-01-02,2023-12-28,2024-04-01,207940,760000.0,838000.0,2.806371201794428e-07,0.2132842113363765,0.00013863473736864474,0.0006232108527824886,monthly_rebalance,0.0007618455901511334,61
2024-01-02,2023-12-28,2024-04-01,005380,202000.0,234500.0,1.052433108513634e-06,0.21259148791975405,0.00013818446714784015,0.0006540082444580849,monthly_rebalance,0.0007921927116059251,61
2024-04-01,2024-03-29,2024-07-01,005930,83200.0,81500.0,2.85707725224285e-06,0.23770882738660512,0.00015451073780129332,0.0006170572595531495,monthly_rebalance,0.0007715679973544429,60
2024-04-01,2024-03-29,2024-07-01,000660,186400.0,233500.0,1.2752619494989545e-06,0.23770882738660512,0.00015451073780129332,0.0007891002128012155,monthly_rebalance,0.0009436109506025088,60
2024-04-01,2024-03-29,2024-07-01,373220,395000.0,328000.0,6.017944997129244e-07,0.23770882738660512,0.00015451073780129332,0.0005230797791504739,monthly_rebalance,0.0006775905169517673,60
2024-04-01,2024-03-29,2024-07-01,207940,838000.0,727000.0,2.8366208518687964e-07,0.23770882738660512,0.00015451073780129332,0.000546489190216783,monthly_rebalance,0.0007009999280180763,60
2024-04-01,2024-03-29,2024-07-01,005380,234500.0,292000.0,1.0103913668712351e-06,0.23693677553130463,0.000154008904095348,0.0007818408396849618,monthly_rebalance,0.0009358497437803098,60
2024-10-02,2024-09-30,2025-01-02,005930,60500.0,52700.0,4.0529358841239446e-06,0.24520262098949863,0.00015938170364317413,0.0005660127608973295,monthly_rebalance,0.0007253944645405036,61
2024-10-02,2024-09-30,2025-01-02,000660,172700.0,170500.0,1.419818303355522e-06,0.24520262098949863,0.00015938170364317413,0.0006415094049136087,monthly_rebalance,0.0008008911085567828,61
2024-10-02,2024-09-30,2025-01-02,373220,409500.0,348500.0,5.987853992417549e-07,0.24520262098949863,0.00015938170364317413,0.0005529932858347417,monthly_rebalance,0.0007123749894779158,61
2024-10-02,2024-09-30,2025-01-02,207940,973000.0,950000.0,2.5200680471685366e-07,0.24520262098949863,0.00015938170364317413,0.0006344271308746791,monthly_rebalance,0.0007938088345178532,61
2024-10-02,2024-09-30,2025-01-02,005380,237500.0,212000.0,1.029078863685661e-06,0.2444062301253445,0.0001588640495814739,0.0005781365056186043,monthly_rebalance,0.0007370005552000782,61
2025-01-02,2024-12-30,2025-04-01,005930,52700.0,58700.0,4.246465115542437e-06,0.22378871158908642,0.00014546266253290615,0.0006605588810482038,monthly_rebalance,0.0008060215435811099,58
2025-01-02,2024-12-30,2025-04-01,000660,170500.0,193600.0,1.3125437629858441e-06,0.22378871158908642,0.00014546266253290615,0.0006733874521622574,monthly_rebalance,0.0008188501146951636,58
2025-01-02,2024-12-30,2025-04-01,373220,348500.0,337500.0,6.421483833259295e-07,0.22378871158908642,0.00014546266253290615,0.0005743214603371281,monthly_rebalance,0.0007197841228700342,58
2025-01-02,2024-12-30,2025-04-01,207940,950000.0,1025000.0,2.355670648306173e-07,0.22378871158908642,0.00014546266253290615,0.0006398590398461642,monthly_rebalance,0.0007853217023790703,58
2025-01-02,2024-12-30,2025-04-01,005380,212000.0,199000.0,1.0521786354857776e-06,0.22306187072298486,0.00014499021596994015,0.0005548664034234248,monthly_rebalance,0.0006998566193933649,58
