entry_date,signal_date,exit_date,종목코드,entry_price,exit_price,shares,notional_at_entry,buy_cost,sell_cost,exit_reason
2022-09-26,2022-09-23,2022-10-14,097950,410000.0,389500.0,3.5839191880846525e-07,0.14694068671147076,9.551144636245599e-05,0.0003699231787961276,vol_stop
2022-09-23,2022-09-22,2022-10-25,033780,86500.0,89400.0,1.7351097580448336e-06,0.1500869940708781,9.755654614607076e-05,0.0004110648527784016,time_cap
2022-09-27,2022-09-26,2022-10-27,086280,169500.0,164500.0,8.698904922907475e-07,0.1474464384432817,9.58401849881331e-05,0.0003792070128518441,time_cap
2022-10-04,2022-09-30,2022-11-02,207940,817000.0,873000.0,1.708463251704261e-07,0.13958144766423813,9.072794098175478e-05,0.00039524443096552233,time_cap
2022-10-12,2022-10-11,2022-11-09,011780,132000.0,146500.0,1.0429163829282091e-06,0.1376649625465236,8.948222565524034e-05,0.000404886212762304,time_cap
2022-10-14,2022-10-13,2022-11-11,353200,25350.0,24900.0,5.493805041731018e-06,0.13926795780788132,9.052417257512286e-05,0.0003625087256786212,time_cap
2022-10-26,2022-10-25,2022-11-23,000100,58100.0,57900.0,2.3905902999713855e-06,0.1388932964283375,9.028064267841938e-05,0.0003668002226761095,time_cap
2022-10-28,2022-10-27,2022-11-25,033780,93800.0,96500.0,1.4861342220486308e-06,0.13939939002816157,9.060960351830502e-05,0.0003800416739333861,time_cap
2022-11-03,2022-11-02,2022-12-01,017390,321500.0,410000.0,4.39601602426935e-07,0.14133191518025962,9.186574486716875e-05,0.00047762714103686486,time_cap
2022-11-28,2022-11-25,2022-12-05,010130,664000.0,611000.0,2.257628213606093e-07,0.14990651338344457,9.743923369923897e-05,0.0003655438722060305,vol_stop
2022-12-02,2022-12-01,2022-12-06,032830,71900.0,68000.0,2.068344757558154e-06,0.14871398806843125,9.666409224448032e-05,0.00037271572531197934,vol_stop
2022-11-24,2022-11-23,2022-12-08,006260,73600.0,68400.0,2.0267656471534432e-06,0.14916995163049343,9.696046855982074e-05,0.00036737154120303314,vol_stop
2022-11-10,2022-11-09,2022-12-08,009150,137000.0,136500.0,1.0315332424129712e-06,0.14132005421057706,9.185803523687509e-05,0.000373131362111832,time_cap
2022-11-14,2022-11-11,2022-12-12,008770,72000.0,77900.0,2.0141125406410096e-06,0.1450161029261527,9.426046690199925e-05,0.00041578332232722684,time_cap
2022-12-08,2022-12-07,2022-12-14,004170,230000.0,222000.0,6.426076187532681e-07,0.14779975231325165,9.606983900361358e-05,0.00037804606211254763,vol_stop
2022-12-09,2022-12-08,2022-12-16,011170,193500.0,169500.0,7.614425365492028e-07,0.14733913082227074,9.577043503447597e-05,0.0003420209513544881,vol_stop
2022-12-14,2022-12-13,2023-01-02,000810,214500.0,200500.0,6.658039277337441e-07,0.1428149424988881,9.282971262427726e-05,0.0003537582719031316,vol_stop
2022-12-13,2022-12-12,2023-01-02,139480,104500.0,98400.0,1.3915402988387642e-06,0.14541596122865086,9.452037479862306e-05,0.00036285804832519614,vol_stop
2022-12-05,2022-12-02,2023-01-03,329180,115000.0,114500.0,1.2972560792028172e-06,0.14918444910832399,9.696989192041059e-05,0.0003936199258321148,time_cap
2022-12-16,2022-12-15,2023-01-04,032830,73300.0,69900.0,1.924309560437115e-06,0.14105189078004055,9.168372900702635e-05,0.00035644948142756904,vol_stop
2023-01-02,2022-12-29,2023-01-04,015760,21200.0,19350.0,6.532603387604608e-06,0.1384911918172177,9.001927468119151e-05,0.00033497557020789533,vol_stop
2022-12-06,2022-12-05,2023-01-04,114090,17900.0,18650.0,8.310163681107388e-06,0.14875192989182226,9.668875442968446e-05,0.00041070906452952993,time_cap
2023-01-02,2022-12-29,2023-02-01,008770,81600.0,80000.0,1.6971959781521776e-06,0.1384911918172177,9.001927468119151e-05,0.00035980554736826165,time_cap
2023-01-04,2023-01-03,2023-02-03,017390,435000.0,469500.0,3.0891638782800706e-07,0.13437862870518308,8.7346108658369e-05,0.0003843460468259107,time_cap
2023-01-04,2023-01-03,2023-02-03,004170,220000.0,228500.0,6.108119486599231e-07,0.13437862870518308,8.7346108658369e-05,0.00036986190521229995,time_cap
2023-01-04,2023-01-03,2023-02-03,009150,138000.0,148900.0,9.737581790230659e-07,0.13437862870518308,8.7346108658369e-05,0.0003842303710698165,time_cap
2023-01-05,2023-01-04,2023-02-06,004690,414000.0,478500.0,3.339557040518414e-07,0.13825766147746235,8.986747996035053e-05,0.0004234641816303362,time_cap
