period,strategy,total_return,cagr,sharpe,mdd,excess_cagr_vs_spy,information_ratio_vs_spy
2010_2015,Q002_quality_top30,0.9015846408781734,0.19255760483241424,1.3962216389394924,-0.11858255799443895,0.053835819765730264,1.2511065786165132
2010_2015,SPY_100,0.6065684968621825,0.13872178506668398,1.0741373143123445,-0.11910251118366189,0.0,
2016_2020,Q002_quality_top30,1.9353276760481122,0.24078936733415213,1.1512173030775346,-0.2745145867084776,0.08627743261355292,1.253484329216558
2016_2020,SPY_100,1.048504450161301,0.1545119347205992,0.8567256647584708,-0.3371724026026579,0.0,
2021_2026,Q002_quality_top30,1.2501232665934414,0.16314635677910272,0.9126948950946283,-0.27772176415725813,0.009351923585650734,0.2077796528748531
2021_2026,SPY_100,1.1547299922550294,0.15379443319345198,0.9338963540075906,-0.24496367371052574,0.0,
