period,start,end,v1_net_total_return,v1_cost_0_total_return,v1_annualized_return,v1_cost_0_annualized_return,v1_max_drawdown,v1_cost_0_max_drawdown,v1_trade_count,v1_cost_0_trade_count
2010-2017,2010-01-04,2017-12-31,-0.03022297575220423,-0.01757568505469531,-0.004460343605521722,-0.002579590117491759,-0.19282466095585937,-0.18753475137247677,20,20
2018-2026,2018-01-01,2026-05-04,1.4650219874126038,1.570140734481987,0.11759140164744442,0.12335731298979691,-0.33368186647060516,-0.32491180895707783,65,65
