period,start,end,v1_net_total_return,v1_cost_0_total_return,v1_annualized_return,v1_cost_0_annualized_return,v1_max_drawdown,v1_cost_0_max_drawdown,v1_trade_count,v1_cost_0_trade_count
2010-2017,2010-01-04,2017-12-31,-0.03797283389974071,-0.03160491702345514,-0.005623189632689263,-0.004667117264926746,-0.10765380308592876,-0.10459476012784674,10,10
2018-2026,2018-01-01,2026-05-04,1.6021004023178143,1.7795170643331537,0.1250693568747816,0.13425102618991325,-0.3631773425015766,-0.3568126809787773,100,100
